osmid,y,x,street_count,highway,geometry
8002408172,22.5510854,114.0679577,4,,POINT (114.0679577 22.5510854)
8002408173,22.5509508,114.0679601,4,,POINT (114.0679601 22.5509508)
8044279584,22.550331,114.0759396,3,,POINT (114.0759396 22.550331)
8044291662,22.5501403,114.0760914,3,,POINT (114.0760914 22.5501403)
8044291663,22.5506543,114.075978,4,,POINT (114.075978 22.5506543)
8044291664,22.5514672,114.0759016,4,,POINT (114.0759016 22.5514672)
8044291669,22.5514887,114.0760694,4,,POINT (114.0760694 22.5514887)
8046350926,22.5514276,114.0755747,3,,POINT (114.0755747 22.5514276)
8046350931,22.551133,114.0703604,3,,POINT (114.0703604 22.551133)
8046350932,22.551117,114.0695011,3,,POINT (114.0695011 22.551117)
8046350944,22.5510947,114.0683021,3,,POINT (114.0683021 22.5510947)
8046350956,22.5509476,114.068302,3,,POINT (114.068302 22.5509476)
8046350981,22.5515695,114.0754795,3,,POINT (114.0754795 22.5515695)
8046356986,22.5519884,114.0762624,3,,POINT (114.0762624 22.5519884)
8046357005,22.5516329,114.0761033,4,,POINT (114.0761033 22.5516329)
8046357029,22.5539225,114.0780106,4,,POINT (114.0780106 22.5539225)
8046357032,22.5539261,114.0783298,3,,POINT (114.0783298 22.5539261)
8046357047,22.5541694,114.0782061,3,,POINT (114.0782061 22.5541694)
8046357058,22.5523521,114.0767053,4,,POINT (114.0767053 22.5523521)
8046357064,22.5515649,114.0793454,3,,POINT (114.0793454 22.5515649)
8046357065,22.5515545,114.0784536,3,,POINT (114.0784536 22.5515545)
8046357066,22.5515428,114.077459,3,,POINT (114.077459 22.5515428)
8046357070,22.5515223,114.0763313,3,,POINT (114.0763313 22.5515223)
8046357084,22.5516024,114.0757849,3,crossing,POINT (114.0757849 22.5516024)
8046357098,22.5516411,114.0762729,4,,POINT (114.0762729 22.5516411)
8046357120,22.5516468,114.0767255,3,,POINT (114.0767255 22.5516468)
8046357133,22.5527352,114.0770702,3,,POINT (114.0770702 22.5527352)
8077904758,22.5582554,114.0646748,1,,POINT (114.0646748 22.5582554)
8158214409,22.5584474,114.0765548,3,,POINT (114.0765548 22.5584474)
8324474216,22.5591256,114.0786945,1,,POINT (114.0786945 22.5591256)
8324484322,22.5587181,114.0779934,3,,POINT (114.0779934 22.5587181)
8557114494,22.558271,114.0722178,3,,POINT (114.0722178 22.558271)
8557114505,22.5580264,114.072239,3,,POINT (114.072239 22.5580264)
8557133121,22.5585661,114.0779522,3,,POINT (114.0779522 22.5585661)
8624031140,22.5518955,114.0625823,3,,POINT (114.0625823 22.5518955)
8624031142,22.551296,114.0615322,3,,POINT (114.0615322 22.551296)
8624031143,22.551493,114.0615275,3,,POINT (114.0615275 22.551493)
8624031146,22.5514985,114.0620448,3,,POINT (114.0620448 22.5514985)
8624031164,22.551301,114.0620351,3,,POINT (114.0620351 22.551301)
8624031172,22.5508997,114.0626003,3,,POINT (114.0626003 22.5508997)
8624031180,22.5511512,114.064902,3,,POINT (114.064902 22.5511512)
8624031182,22.5512996,114.0627595,4,,POINT (114.0627595 22.5512996)
8624031185,22.5514953,114.062756,4,,POINT (114.062756 22.5514953)
8624031186,22.5513728,114.0643177,3,,POINT (114.0643177 22.5513728)
8624031187,22.5512418,114.0660101,3,,POINT (114.0660101 22.5512418)
8624031196,22.5514523,114.0632908,3,,POINT (114.0632908 22.5514523)
8624031197,22.5515014,114.0625894,4,,POINT (114.0625894 22.5515014)
8624031199,22.5513046,114.062593,4,,POINT (114.062593 22.5513046)
8624031201,22.5513945,114.0640382,3,,POINT (114.0640382 22.5513945)
8624031202,22.5512127,114.0640214,3,,POINT (114.0640214 22.5512127)
8624031205,22.5511421,114.0672985,3,,POINT (114.0672985 22.5511421)
8624031211,22.5509919,114.0671848,3,,POINT (114.0671848 22.5509919)
9364887308,22.5524587,114.0637289,3,,POINT (114.0637289 22.5524587)
9364887309,22.5524512,114.0630929,3,,POINT (114.0630929 22.5524512)
9364887310,22.5523224,114.0637295,3,,POINT (114.0637295 22.5523224)
9364887311,22.5523127,114.0630942,3,,POINT (114.0630942 22.5523127)
9364887312,22.5520402,114.0643581,3,,POINT (114.0643581 22.5520402)
9364887313,22.5519955,114.0649834,1,,POINT (114.0649834 22.5519955)
9364887314,22.5519165,114.0643501,3,,POINT (114.0643501 22.5519165)
9364948971,22.5520786,114.0657483,1,,POINT (114.0657483 22.5520786)
9364954900,22.5525807,114.0630917,3,,POINT (114.0630917 22.5525807)
9364954903,22.5527059,114.0637278,3,,POINT (114.0637278 22.5527059)
9365005817,22.5521342,114.0654823,1,,POINT (114.0654823 22.5521342)
9555650023,22.5539207,114.0778389,4,,POINT (114.0778389 22.5539207)
