osmid,y,x,street_count,highway,geometry
8099260653,22.5714148,114.0540137,3,,POINT (114.0540137 22.5714148)
8099260693,22.5763443,114.0538985,4,,POINT (114.0538985 22.5763443)
8099260704,22.5763761,114.0539615,4,,POINT (114.0539615 22.5763761)
8099260708,22.5796023,114.0523893,3,,POINT (114.0523893 22.5796023)
8099260725,22.5771968,114.0534957,4,,POINT (114.0534957 22.5771968)
8099260726,22.5772226,114.0535576,4,,POINT (114.0535576 22.5772226)
8099260731,22.578301,114.0529566,4,,POINT (114.0529566 22.578301)
8099260732,22.5783265,114.0530167,4,,POINT (114.0530167 22.5783265)
8099260745,22.5708328,114.0540239,3,,POINT (114.0540239 22.5708328)
8099260756,22.5711069,114.0537694,3,,POINT (114.0537694 22.5711069)
8099260761,22.5711789,114.0540179,4,,POINT (114.0540179 22.5711789)
8099260762,22.5711085,114.0540191,4,,POINT (114.0540191 22.5711085)
8099260771,22.5711794,114.0541025,4,,POINT (114.0541025 22.5711794)
8099260772,22.5711091,114.054104,4,,POINT (114.054104 22.5711091)
8099260775,22.5722238,114.0557774,3,,POINT (114.0557774 22.5722238)
8099260776,22.5722038,114.0540809,3,,POINT (114.0540809 22.5722038)
8099260787,22.5713603,114.0540987,3,,POINT (114.0540987 22.5713603)
8099260795,22.5711807,114.054324,3,,POINT (114.054324 22.5711807)
8099260803,22.5711106,114.0543397,3,,POINT (114.0543397 22.5711106)
8099260811,22.5708902,114.0541086,3,,POINT (114.0541086 22.5708902)
8099260877,22.5711201,114.0557812,3,,POINT (114.0557812 22.5711201)
8099308370,22.5733353,114.0575017,4,,POINT (114.0575017 22.5733353)
8099308373,22.574061,114.0567253,3,,POINT (114.0567253 22.574061)
8099308378,22.5725993,114.0575164,4,,POINT (114.0575164 22.5725993)
8099308386,22.57258,114.0565806,3,,POINT (114.0565806 22.57258)
8099308387,22.5725826,114.0567521,3,,POINT (114.0567521 22.5725826)
8099308390,22.5733205,114.0565796,4,,POINT (114.0565796 22.5733205)
8099308391,22.5733231,114.0567384,4,,POINT (114.0567384 22.5733231)
8099308392,22.5740586,114.0565783,3,,POINT (114.0565783 22.5740586)
8099308405,22.5703058,114.0585455,3,,POINT (114.0585455 22.5703058)
8099316344,22.5702738,114.0584734,4,,POINT (114.0584734 22.5702738)
8099316368,22.5712055,114.0585282,4,,POINT (114.0585282 22.5712055)
8099316369,22.5711382,114.0585295,4,,POINT (114.0585295 22.5711382)
8099316370,22.571205,114.0584533,4,,POINT (114.0584533 22.571205)
8099316371,22.5711377,114.0584548,4,,POINT (114.0584548 22.5711377)
8099316381,22.5709086,114.0584597,3,,POINT (114.0584597 22.5709086)
8099316393,22.5711356,114.0581248,3,,POINT (114.0581248 22.5711356)
8099316442,22.5727381,114.0584203,4,,POINT (114.0584203 22.5727381)
8099316455,22.5711405,114.058881,3,,POINT (114.058881 22.5711405)
8099316461,22.5708195,114.0585357,3,,POINT (114.0585357 22.5708195)
8099316474,22.5714045,114.0585243,3,,POINT (114.0585243 22.5714045)
8099316482,22.5712068,114.0587568,3,,POINT (114.0587568 22.5712068)
8099316486,22.5727802,114.0595261,1,,POINT (114.0595261 22.5727802)
8099316487,22.5727521,114.0584983,4,,POINT (114.0584983 22.5727521)
8099316491,22.5740874,114.0583908,5,,POINT (114.0583908 22.5740874)
8099316494,22.574215,114.0584619,3,,POINT (114.0584619 22.574215)
8099316507,22.5746587,114.0584523,3,,POINT (114.0584523 22.5746587)
8099316512,22.5733531,114.0584867,3,,POINT (114.0584867 22.5733531)
8099316514,22.5733511,114.0584072,4,,POINT (114.0584072 22.5733511)
8105505222,22.5741174,114.0584707,4,,POINT (114.0584707 22.5741174)
8105505228,22.5740725,114.0584718,4,,POINT (114.0584718 22.5740725)
9053077250,22.5703719,114.0486096,3,,POINT (114.0486096 22.5703719)
9053077304,22.5713853,114.0484197,3,,POINT (114.0484197 22.5713853)
9053077312,22.5711587,114.0485332,4,,POINT (114.0485332 22.5711587)
9053077313,22.5711709,114.0484578,4,,POINT (114.0484578 22.5711709)
9053077316,22.5712032,114.0481733,3,,POINT (114.0481733 22.5712032)
9053077320,22.5713971,114.0484906,3,,POINT (114.0484906 22.5713971)
9053077321,22.5710971,114.0484727,4,,POINT (114.0484727 22.5710971)
9053077332,22.5707867,114.0486058,3,,POINT (114.0486058 22.5707867)
9053077336,22.5708337,114.0485239,3,,POINT (114.0485239 22.5708337)
9053077337,22.5703723,114.0486806,4,,POINT (114.0486806 22.5703723)
9053077341,22.5722584,114.0483577,4,,POINT (114.0483577 22.5722584)
9199405623,22.575925,114.0586647,3,,POINT (114.0586647 22.575925)
