u,v,key,osmid,oneway,lanes,name,highway,reversed,length,bridge,geometry,ref,tunnel
2887196839,2887197513,0,285026824,False,,,unclassified,True,55.458,,"LINESTRING (114.0925835 22.5651722, 114.0925759 22.5656709)",,
2887196841,2887196856,0,285026803,False,,,unclassified,False,48.962,,"LINESTRING (114.0926778 22.5625632, 114.0926725 22.5630035)",,
2887196841,2887196879,0,285026803,False,,,unclassified,True,52.596,,"LINESTRING (114.0926778 22.5625632, 114.0926885 22.5620903)",,
2887196841,2887196870,0,285026813,False,,,unclassified,False,97.964,,"LINESTRING (114.0926778 22.5625632, 114.0936318 22.5625707)",,
2887196841,2887197525,0,285026813,False,,,unclassified,True,98.683,,"LINESTRING (114.0926778 22.5625632, 114.0917168 22.5625557)",,
2887196842,2887196871,0,285026803,False,,,unclassified,True,66.82,,"LINESTRING (114.0926635 22.5640586, 114.0926698 22.5634577)",,
2887196842,2887197544,0,285026820,False,,,unclassified,False,97.625,,"LINESTRING (114.0926635 22.5640586, 114.0936142 22.5640667)",,
2887196842,2887197511,0,285026820,False,,,unclassified,True,98.451,,"LINESTRING (114.0926635 22.5640586, 114.0917048 22.5640468)",,
2887196849,2091821683,0,1050682027,True,,八卦二路,tertiary,False,78.78,,"LINESTRING (114.0953682 22.5615138, 114.0946012 22.5614978)",,
2887196849,2887196861,0,285026822,False,,八卦七街,residential,True,350.177,,"LINESTRING (114.0953682 22.5615138, 114.0953708 22.5626334, 114.0953076 22.5627747, 114.0952624 22.5629077, 114.0952532 22.563025, 114.0952651 22.5631377, 114.0952966 22.5632509, 114.0953547 22.5633632, 114.0953322 22.5646282)",,
2887196852,2887196838,0,199147524,True,,八卦三路,secondary,False,99.668,,"LINESTRING (114.0925913 22.5646485, 114.0916208 22.5646331)",,
2887196852,2887196839,0,285026824,False,,,unclassified,True,58.238,,"LINESTRING (114.0925913 22.5646485, 114.0925835 22.5651722)",,
2887196854,2887196898,0,199147525,False,,八卦路,tertiary,False,100.807,,"LINESTRING (114.0945925 22.5621149, 114.0945796 22.5630214)",,
2887196854,2091821683,0,199147525,False,,八卦路,tertiary,True,68.624,,"LINESTRING (114.0945925 22.5621149, 114.0946012 22.5614978)",,
2887196854,2887197548,0,285026819,False,,,unclassified,True,98.094,,"LINESTRING (114.0945925 22.5621149, 114.0936373 22.5621027)",,
2887196856,2887196871,0,285026803,False,,,unclassified,False,50.506,,"LINESTRING (114.0926725 22.5630035, 114.0926698 22.5634577)",,
2887196856,2887196841,0,285026803,False,,,unclassified,True,48.962,,"LINESTRING (114.0926725 22.5630035, 114.0926778 22.5625632)",,
2887196856,4127126160,0,285026811,False,,,unclassified,False,97.976,,"LINESTRING (114.0926725 22.5630035, 114.0936266 22.5630125)",,
2887196856,2887196893,0,285026811,False,,,unclassified,True,98.5,,"LINESTRING (114.0926725 22.5630035, 114.0917133 22.5629945)",,
2887196861,2885152000,0,1050682024,True,,八卦三路,secondary,False,78.563,,"LINESTRING (114.0953322 22.5646282, 114.0960972 22.56464)",,
2887196861,2887196849,0,285026822,False,,八卦七街,residential,False,350.177,,"LINESTRING (114.0953322 22.5646282, 114.0953547 22.5633632, 114.0952966 22.5632509, 114.0952651 22.5631377, 114.0952532 22.563025, 114.0952624 22.5629077, 114.0953076 22.5627747, 114.0953708 22.5626334, 114.0953682 22.5615138)",,
2887196866,2887197544,0,285026820,False,,,unclassified,True,71.305,,"LINESTRING (114.0943086 22.5640716, 114.0936142 22.5640667)",,
2887196870,2887197548,0,284811744,False,2,八卦七路,residential,False,52.042,,"LINESTRING (114.0936318 22.5625707, 114.0936373 22.5621027)",,
2887196870,4127126160,0,284811744,False,2,八卦七路,residential,True,49.129,,"LINESTRING (114.0936318 22.5625707, 114.0936266 22.5630125)",,
2887196870,2887197516,0,285026813,False,,,unclassified,False,80.075,,"LINESTRING (114.0936318 22.5625707, 114.0944116 22.5625752)",,
2887196870,2887196841,0,285026813,False,,,unclassified,True,97.964,,"LINESTRING (114.0936318 22.5625707, 114.0926778 22.5625632)",,
2887196871,2887196842,0,285026803,False,,,unclassified,False,66.82,,"LINESTRING (114.0926698 22.5634577, 114.0926635 22.5640586)",,
2887196871,2887196856,0,285026803,False,,,unclassified,True,50.506,,"LINESTRING (114.0926698 22.5634577, 114.0926725 22.5630035)",,
2887196871,2887197533,0,285026817,False,,,unclassified,False,97.709,,"LINESTRING (114.0926698 22.5634577, 114.0936213 22.5634673)",,
2887196871,2887197503,0,285026817,False,,,unclassified,True,78.126,,"LINESTRING (114.0926698 22.5634577, 114.091909 22.56345)",,
2887196872,2887196881,0,285026810,False,,,unclassified,False,102.223,,"LINESTRING (114.0935479 22.5651864, 114.0945433 22.5652011)",,
2887196872,2887196839,0,285026810,False,,,unclassified,True,99.039,,"LINESTRING (114.0935479 22.5651864, 114.0925835 22.5651722)",,
2887196872,2887196834,0,285026821,False,,,unclassified,False,58.119,,"LINESTRING (114.0935479 22.5651864, 114.0935626 22.5646639)",,
2887196872,2887197502,0,285026821,False,,,unclassified,True,55.148,,"LINESTRING (114.0935479 22.5651864, 114.0935344 22.5656822)",,
2887196873,2885180195,0,285026831,False,,,unclassified,False,51.04,,"LINESTRING (114.0866456 22.5604233, 114.0866414 22.5608823)",,
2887196875,2887197502,0,285026823,False,,,unclassified,False,102.516,,"LINESTRING (114.0945327 22.5656939, 114.0935344 22.5656822)",,
2887196875,352965588,0,1050682023,False,,八卦路,tertiary,False,64.784,,"LINESTRING (114.0945327 22.5656939, 114.0945202 22.5662764)",,
2887196875,2887196881,0,1050682023,False,,八卦路,tertiary,True,54.808,,"LINESTRING (114.0945327 22.5656939, 114.0945433 22.5652011)",,
2887196879,2887196841,0,285026803,False,,,unclassified,False,52.596,,"LINESTRING (114.0926885 22.5620903, 114.0926778 22.5625632)",,
2887196879,2887197548,0,285026819,False,,,unclassified,False,97.437,,"LINESTRING (114.0926885 22.5620903, 114.0936373 22.5621027)",,
2887196879,2887197504,0,285026819,False,,,unclassified,True,99.398,,"LINESTRING (114.0926885 22.5620903, 114.0917206 22.5620777)",,
2887196881,2887196872,0,285026810,False,,,unclassified,True,102.223,,"LINESTRING (114.0945433 22.5652011, 114.0935479 22.5651864)",,
2887196881,2887196875,0,1050682023,False,,八卦路,tertiary,False,54.808,,"LINESTRING (114.0945433 22.5652011, 114.0945327 22.5656939)",,
2887196881,352965610,0,1050682023,False,,八卦路,tertiary,True,58.0,,"LINESTRING (114.0945433 22.5652011, 114.0945546 22.5646796)",,
2887196885,2887197533,0,284811744,False,2,八卦七路,residential,False,5.516,,"LINESTRING (114.0936207 22.5635169, 114.0936213 22.5634673)",,
2887196885,2887197544,0,284811744,False,2,八卦七路,residential,True,61.139,,"LINESTRING (114.0936207 22.5635169, 114.0936142 22.5640667)",,
2887196885,2887197542,0,285026818,False,,,unclassified,True,97.714,,"LINESTRING (114.0936207 22.5635169, 114.0945723 22.5635194)",,
2887196893,2887196826,0,98998518,True,2,八卦六路,residential,False,13.533,,"LINESTRING (114.0917133 22.5629945, 114.0917142 22.5628728)",,
2887196893,2887196856,0,285026811,False,,,unclassified,False,98.5,,"LINESTRING (114.0917133 22.5629945, 114.0926725 22.5630035)",,
2887196898,2887197542,0,199147525,False,,八卦路,tertiary,False,55.38,,"LINESTRING (114.0945796 22.5630214, 114.0945723 22.5635194)",,
2887196898,2887196854,0,199147525,False,,八卦路,tertiary,True,100.807,,"LINESTRING (114.0945796 22.5630214, 114.0945925 22.5621149)",,
2887196898,4127126160,0,285026811,False,,,unclassified,True,97.863,,"LINESTRING (114.0945796 22.5630214, 114.0936266 22.5630125)",,
2887197501,9555650097,0,285026823,False,,,unclassified,False,99.312,,"LINESTRING (114.0916206 22.5656597, 114.0906535 22.5656484)",,
2887197501,2887197513,0,285026823,False,,,unclassified,True,98.1,,"LINESTRING (114.0916206 22.5656597, 114.0925759 22.5656709)",,
2887197501,2887196831,0,285026829,False,,,unclassified,False,63.192,,"LINESTRING (114.0916206 22.5656597, 114.0916201 22.566228)",,
2887197501,2887197527,0,285026829,False,,,unclassified,True,55.775,,"LINESTRING (114.0916206 22.5656597, 114.0916211 22.5651581)",,
2887197502,2887196872,0,285026821,False,,,unclassified,False,55.148,,"LINESTRING (114.0935344 22.5656822, 114.0935479 22.5651864)",,
2887197502,2887197521,0,285026821,False,,,unclassified,True,64.236,,"LINESTRING (114.0935344 22.5656822, 114.0935186 22.5662597)",,
2887197502,2887197513,0,285026823,False,,,unclassified,False,98.429,,"LINESTRING (114.0935344 22.5656822, 114.0925759 22.5656709)",,
2887197502,2887196875,0,285026823,False,,,unclassified,True,102.516,,"LINESTRING (114.0935344 22.5656822, 114.0945327 22.5656939)",,
2887197503,2887196871,0,285026817,False,,,unclassified,False,78.126,,"LINESTRING (114.091909 22.56345, 114.0926698 22.5634577)",,
2887197504,9557077354,0,98998518,True,2,八卦六路,residential,False,67.62,,"LINESTRING (114.0917206 22.5620777, 114.0917255 22.5614696)",,
2887197504,2887196879,0,285026819,False,,,unclassified,False,99.398,,"LINESTRING (114.0917206 22.5620777, 114.0926885 22.5620903)",,
2887197508,2885179961,0,285026808,False,,,unclassified,False,53.759,,"LINESTRING (114.0872008 22.5603932, 114.0871996 22.5604882, 114.0871814 22.5608763)",,
2887197511,2887197519,0,98998518,True,2,八卦六路,residential,False,12.109,,"LINESTRING (114.0917048 22.5640468, 114.0917057 22.5639379)",,
2887197511,2887196842,0,285026820,False,,,unclassified,False,98.451,,"LINESTRING (114.0917048 22.5640468, 114.0926635 22.5640586)",,
2887197513,2887197501,0,285026823,False,,,unclassified,False,98.1,,"LINESTRING (114.0925759 22.5656709, 114.0916206 22.5656597)",,
2887197513,2887197502,0,285026823,False,,,unclassified,True,98.429,,"LINESTRING (114.0925759 22.5656709, 114.0935344 22.5656822)",,
2887197513,2887196839,0,285026824,False,,,unclassified,False,55.458,,"LINESTRING (114.0925759 22.5656709, 114.0925835 22.5651722)",,
2887197513,2887197552,0,285026824,False,,,unclassified,True,63.71,,"LINESTRING (114.0925759 22.5656709, 114.0925671 22.5662438)",,
2887197516,2887196870,0,285026813,False,,,unclassified,True,80.075,,"LINESTRING (114.0944116 22.5625752, 114.0936318 22.5625707)",,
2887197519,2887197530,0,98998518,True,2,八卦六路,residential,False,61.126,,"LINESTRING (114.0917057 22.5639379, 114.0917101 22.5633882)",,
2887197519,9555650099,0,285026814,False,,,unclassified,False,105.067,,"LINESTRING (114.0917057 22.5639379, 114.0906825 22.5639333)",,
2887197521,2887197552,0,284819546,False,2,八卦四路,tertiary,False,97.718,,"LINESTRING (114.0935186 22.5662597, 114.0925671 22.5662438)",,
2887197521,352965588,0,284819546,False,2,八卦四路,tertiary,True,102.863,,"LINESTRING (114.0935186 22.5662597, 114.0945202 22.5662764)",,
2887197521,2887197502,0,285026821,False,,,unclassified,False,64.236,,"LINESTRING (114.0935186 22.5662597, 114.0935344 22.5656822)",,
2887197525,2887196828,0,98998518,True,2,八卦六路,residential,False,24.775,,"LINESTRING (114.0917168 22.5625557, 114.0917186 22.5623329)",,
2887197525,2887196841,0,285026813,False,,,unclassified,False,98.683,,"LINESTRING (114.0917168 22.5625557, 114.0926778 22.5625632)",,
2887197527,2887196839,0,285026810,False,,,unclassified,False,98.834,,"LINESTRING (114.0916211 22.5651581, 114.0925835 22.5651722)",,
2887197527,9555650098,0,285026810,False,,,unclassified,True,98.495,,"LINESTRING (114.0916211 22.5651581, 114.090662 22.5651439)",,
2887197527,2887197501,0,285026829,False,,,unclassified,False,55.775,,"LINESTRING (114.0916211 22.5651581, 114.0916206 22.5656597)",,
2887197527,2887196838,0,285026829,False,,,unclassified,True,58.377,,"LINESTRING (114.0916211 22.5651581, 114.0916208 22.5646331)",,
2887197530,2887196893,0,98998518,True,2,八卦六路,residential,False,43.779,,"LINESTRING (114.0917101 22.5633882, 114.0917133 22.5629945)",,
2887197530,9555650100,0,285026804,False,,,unclassified,False,104.556,,"LINESTRING (114.0917101 22.5633882, 114.0907392 22.5633808, 114.0906919 22.5633805)",,
2887197533,4127126160,0,284811744,False,2,八卦七路,residential,False,50.574,,"LINESTRING (114.0936213 22.5634673, 114.0936266 22.5630125)",,
2887197533,2887196885,0,284811744,False,2,八卦七路,residential,True,5.516,,"LINESTRING (114.0936213 22.5634673, 114.0936207 22.5635169)",,
2887197533,2887196871,0,285026817,False,,,unclassified,True,97.709,,"LINESTRING (114.0936213 22.5634673, 114.0926698 22.5634577)",,
2887197542,2885153118,0,199147525,False,,八卦路,tertiary,False,122.048,,"LINESTRING (114.0945723 22.5635194, 114.094556 22.5646169)",,
2887197542,2887196898,0,199147525,False,,八卦路,tertiary,True,55.38,,"LINESTRING (114.0945723 22.5635194, 114.0945796 22.5630214)",,
2887197542,2887196885,0,285026818,False,,,unclassified,False,97.714,,"LINESTRING (114.0945723 22.5635194, 114.0936207 22.5635169)",,
2887197544,2887196885,0,284811744,False,2,八卦七路,residential,False,61.139,,"LINESTRING (114.0936142 22.5640667, 114.0936207 22.5635169)",,
2887197544,2885151931,0,284811744,False,2,八卦七路,residential,True,59.482,,"LINESTRING (114.0936142 22.5640667, 114.0936079 22.5646016)",,
2887197544,2887196866,0,285026820,False,,,unclassified,False,71.305,,"LINESTRING (114.0936142 22.5640667, 114.0943086 22.5640716)",,
2887197544,2887196842,0,285026820,False,,,unclassified,True,97.625,,"LINESTRING (114.0936142 22.5640667, 114.0926635 22.5640586)",,
2887197548,9557077355,0,284811744,False,2,八卦七路,residential,False,66.988,,"LINESTRING (114.0936373 22.5621027, 114.0936444 22.5615003)",,
2887197548,2887196870,0,284811744,False,2,八卦七路,residential,True,52.042,,"LINESTRING (114.0936373 22.5621027, 114.0936318 22.5625707)",,
2887197548,2887196854,0,285026819,False,,,unclassified,False,98.094,,"LINESTRING (114.0936373 22.5621027, 114.0945925 22.5621149)",,
2887197548,2887196879,0,285026819,False,,,unclassified,True,97.437,,"LINESTRING (114.0936373 22.5621027, 114.0926885 22.5620903)",,
2887197552,2887196831,0,284819546,False,2,八卦四路,tertiary,False,97.255,,"LINESTRING (114.0925671 22.5662438, 114.0916201 22.566228)",,
2887197552,2887197521,0,284819546,False,2,八卦四路,tertiary,True,97.718,,"LINESTRING (114.0925671 22.5662438, 114.0935186 22.5662597)",,
2887197552,2887197513,0,285026824,False,,,unclassified,False,63.71,,"LINESTRING (114.0925671 22.5662438, 114.0925759 22.5656709)",,
2887810048,2887810073,0,285098697,False,,静逸街,residential,False,176.868,,"LINESTRING (114.0826952 22.5610797, 114.0812318 22.5619186)",,
2887810057,2887810079,0,285098705,False,,梅岗南街,tertiary,True,89.148,,"LINESTRING (114.0802583 22.562217, 114.0808161 22.5617279, 114.0808768 22.5616557)",,
2887810060,2887810073,0,285098696,False,,,residential,False,194.212,,"LINESTRING (114.0801237 22.5632359, 114.0803521 22.5629317, 114.080851 22.5625874, 114.0812774 22.5620276, 114.0812318 22.5619186)",,
2887810060,581061181,0,393889387,False,,梅岗路,residential,False,604.705,,"LINESTRING (114.0801237 22.5632359, 114.0809904 22.5637986, 114.0823273 22.5646271, 114.0830938 22.5651021, 114.0844923 22.5641218, 114.0849075 22.563802)",,
2887810073,2887810079,0,285098696,False,,,residential,False,46.727,,"LINESTRING (114.0812318 22.5619186, 114.0808768 22.5616557)",,
2887810073,2887810048,0,285098697,False,,静逸街,residential,True,176.868,,"LINESTRING (114.0812318 22.5619186, 114.0826952 22.5610797)",,
2887810073,2887810060,0,285098696,False,,,residential,True,194.212,,"LINESTRING (114.0812318 22.5619186, 114.0812774 22.5620276, 114.080851 22.5625874, 114.0803521 22.5629317, 114.0801237 22.5632359)",,
2887810079,2887810073,0,285098696,False,,,residential,True,46.727,,"LINESTRING (114.0808768 22.5616557, 114.0812318 22.5619186)",,
2887810079,2887810057,0,285098705,False,,梅岗南街,tertiary,False,89.148,,"LINESTRING (114.0808768 22.5616557, 114.0808161 22.5617279, 114.0802583 22.562217)",,
2887810079,4850454126,0,285098705,False,,梅岗南街,tertiary,True,102.73599999999999,,"LINESTRING (114.0808768 22.5616557, 114.080918 22.5616066, 114.0809915 22.5614888, 114.0812846 22.5608153)",,
2887851447,7460143553,0,285102978,True,,,residential,False,121.302,,"LINESTRING (114.085603 22.5653166, 114.0855682 22.565229, 114.0855319 22.5651457, 114.0854973 22.56507, 114.0854443 22.5649751, 114.0853031 22.5647415, 114.085265 22.5646704, 114.0852328 22.5645943, 114.0852138 22.5645235, 114.0851965 22.5644498, 114.0851995 22.5644465, 114.0852274 22.5643113)",,
2887851447,3079757414,0,303586371,False,,,residential,False,126.787,,"LINESTRING (114.085603 22.5653166, 114.0850627 22.5656273, 114.0845418 22.565899)",,
3079739090,3079739093,0,303585355,False,,,unclassified,True,49.628,,"LINESTRING (114.0972819 22.5689556, 114.0972929 22.5685094)",,
3079739090,8264180571,0,"[888905027, 888905028, 284814221]",True,,,primary_link,False,375.7010000000001,yes,"LINESTRING (114.0972819 22.5689556, 114.0974626 22.5690115, 114.0983652 22.5694029, 114.0984424 22.5694278, 114.0985358 22.5694383, 114.0986216 22.5694341, 114.0987043 22.5694084, 114.0987651 22.5693735, 114.0988146 22.5693271, 114.0988487 22.5692717, 114.0988674 22.5692147, 114.0988799 22.5691374, 114.0989038 22.5686104, 114.0989343 22.5680747, 114.0989454 22.5679604, 114.0989636 22.5678533, 114.0990135 22.5676233, 114.0990459 22.5675223)",,
3079739091,3079758234,0,284819546,False,2,八卦四路,tertiary,False,48.751,,"LINESTRING (114.0973118 22.566323, 114.0968371 22.5663151)",,
3079739091,2885232858,0,284819546,False,2,八卦四路,tertiary,True,149.878,,"LINESTRING (114.0973118 22.566323, 114.0987712 22.5663474)",,
3079739091,3079758291,0,303585355,False,,,unclassified,False,160.393,,"LINESTRING (114.0973118 22.566323, 114.0972995 22.5677654)",,
3079739092,3079739093,0,303585357,False,,,unclassified,True,141.011,,"LINESTRING (114.0986662 22.5685145, 114.0972929 22.5685094)",,
3079739093,3079739090,0,303585355,False,,,unclassified,False,49.628,,"LINESTRING (114.0972929 22.5685094, 114.0972819 22.5689556)",,
3079739093,3079758291,0,303585355,False,,,unclassified,True,82.732,,"LINESTRING (114.0972929 22.5685094, 114.0972995 22.5677654)",,
3079739093,3079739092,0,303585357,False,,,unclassified,False,141.011,,"LINESTRING (114.0972929 22.5685094, 114.0986662 22.5685145)",,
3079739094,3079758279,0,303585356,False,,,unclassified,True,64.506,,"LINESTRING (114.0956038 22.5683456, 114.0956082 22.5677655)",,
3079739094,2885180249,0,1055022168,True,,泥岗路辅路,primary,False,148.863,,"LINESTRING (114.0956038 22.5683456, 114.096119 22.5685315, 114.0966211 22.5687319, 114.0969427 22.5688586)",,
3079739095,3079758289,0,284819546,False,2,八卦四路,tertiary,False,32.237,,"LINESTRING (114.0956435 22.5662952, 114.0953296 22.56629)",,
3079739095,3079758286,0,284819546,False,2,八卦四路,tertiary,True,54.82,,"LINESTRING (114.0956435 22.5662952, 114.0961773 22.5663041)",,
3079739095,3079758279,0,303585356,False,,,unclassified,False,163.53,,"LINESTRING (114.0956435 22.5662952, 114.0956082 22.5677655)",,
3079757414,2887851447,0,303586371,False,,,residential,True,126.787,,"LINESTRING (114.0845418 22.565899, 114.0850627 22.5656273, 114.085603 22.5653166)",,
3079758234,3079758286,0,284819546,False,2,八卦四路,tertiary,False,67.76,,"LINESTRING (114.0968371 22.5663151, 114.0961773 22.5663041)",,
3079758234,3079739091,0,284819546,False,2,八卦四路,tertiary,True,48.751,,"LINESTRING (114.0968371 22.5663151, 114.0973118 22.566323)",,
3079758234,3079758237,0,303586360,False,,,unclassified,False,87.598,,"LINESTRING (114.0968371 22.5663151, 114.0968557 22.5655275)",,
3079758236,9555650096,0,284819546,False,2,八卦四路,tertiary,False,51.781,,"LINESTRING (114.0911481 22.5662202, 114.0906439 22.5662117)",,
3079758236,2887196831,0,284819546,False,2,八卦四路,tertiary,True,48.473,,"LINESTRING (114.0911481 22.5662202, 114.0916201 22.566228)",,
3079758236,3079758242,0,303586363,False,,,unclassified,False,122.036,,"LINESTRING (114.0911481 22.5662202, 114.0911415 22.566618, 114.0914002 22.566756, 114.0918589 22.5667684)",,
3079758237,3079758234,0,303586360,False,,,unclassified,True,87.598,,"LINESTRING (114.0968557 22.5655275, 114.0968371 22.5663151)",,
3079758240,3079758241,0,303586373,False,,,unclassified,False,129.36,,"LINESTRING (114.0944973 22.5669482, 114.0932375 22.5669417)",,
3079758240,581064859,0,1050682023,False,,八卦路,tertiary,False,92.113,,"LINESTRING (114.0944973 22.5669482, 114.0944699 22.5677762)",,
3079758240,352965588,0,1050682023,False,,八卦路,tertiary,True,74.738,,"LINESTRING (114.0944973 22.5669482, 114.0945202 22.5662764)",,
3079758241,3079758240,0,303586373,False,,,unclassified,True,129.36,,"LINESTRING (114.0932375 22.5669417, 114.0944973 22.5669482)",,
3079758242,3079758236,0,303586363,False,,,unclassified,True,122.036,,"LINESTRING (114.0918589 22.5667684, 114.0914002 22.566756, 114.0911415 22.566618, 114.0911481 22.5662202)",,
3079758244,5925680946,0,996519909,True,,泥岗西路,primary,False,35.245,,"LINESTRING (114.087854 22.5664542, 114.0881836 22.5665427)",,
3079758248,3079758286,0,303586361,False,,,unclassified,True,177.76,,"LINESTRING (114.0961992 22.5647056, 114.0961773 22.5663041)",,
3079758248,3079758257,0,1050682025,True,,八卦三路,secondary,False,86.872,,"LINESTRING (114.0961992 22.5647056, 114.0953533 22.5646922)",,
3079758257,3079758289,0,303586368,False,,,unclassified,False,177.684,,"LINESTRING (114.0953533 22.5646922, 114.0953296 22.56629)",,
3079758257,352965610,0,1050682025,True,,八卦三路,secondary,False,82.025,,"LINESTRING (114.0953533 22.5646922, 114.0945546 22.5646796)",,
3079758265,3079758284,0,303586374,False,,,unclassified,True,83.481,,"LINESTRING (114.0973262 22.5654743, 114.0973364 22.5647236)",,
3079758279,3079739094,0,303585356,False,,,unclassified,False,64.506,,"LINESTRING (114.0956082 22.5677655, 114.0956038 22.5683456)",,
3079758279,3079739095,0,303585356,False,,,unclassified,True,163.53,,"LINESTRING (114.0956082 22.5677655, 114.0956435 22.5662952)",,
3079758279,3079758291,0,303586370,False,,,unclassified,False,173.663,,"LINESTRING (114.0956082 22.5677655, 114.0972995 22.5677654)",,
3079758284,3079758265,0,303586374,False,,,unclassified,False,83.481,,"LINESTRING (114.0973364 22.5647236, 114.0973262 22.5654743)",,
3079758284,3079758248,0,1050682025,True,,八卦三路,secondary,False,116.788,,"LINESTRING (114.0973364 22.5647236, 114.0961992 22.5647056)",,
3079758285,2887851447,0,285102978,True,,,residential,False,33.215,,"LINESTRING (114.0857031 22.5656006, 114.0856572 22.5654624, 114.085603 22.5653166)",,
3079758285,9555650087,0,"[303586357, 303586359]",False,2,,residential,"[False, True]",214.644,,"LINESTRING (114.0857031 22.5656006, 114.0859391 22.5655579, 114.0864294 22.5652782, 114.0864784 22.565255, 114.0865159 22.5652525, 114.087155 22.5653503, 114.0871918 22.565359, 114.0876487 22.5655351)",,yes
3079758286,3079739095,0,284819546,False,2,八卦四路,tertiary,False,54.82,,"LINESTRING (114.0961773 22.5663041, 114.0956435 22.5662952)",,
3079758286,3079758234,0,284819546,False,2,八卦四路,tertiary,True,67.76,,"LINESTRING (114.0961773 22.5663041, 114.0968371 22.5663151)",,
3079758286,3079758248,0,303586361,False,,,unclassified,False,177.76,,"LINESTRING (114.0961773 22.5663041, 114.0961992 22.5647056)",,
3079758289,352965588,0,284819546,False,2,八卦四路,tertiary,False,83.124,,"LINESTRING (114.0953296 22.56629, 114.0945202 22.5662764)",,
3079758289,3079739095,0,284819546,False,2,八卦四路,tertiary,True,32.237,,"LINESTRING (114.0953296 22.56629, 114.0956435 22.5662952)",,
3079758289,3079758257,0,303586368,False,,,unclassified,True,177.684,,"LINESTRING (114.0953296 22.56629, 114.0953533 22.5646922)",,
3079758291,3079739093,0,303585355,False,,,unclassified,False,82.732,,"LINESTRING (114.0972995 22.5677654, 114.0972929 22.5685094)",,
3079758291,3079739091,0,303585355,False,,,unclassified,True,160.393,,"LINESTRING (114.0972995 22.5677654, 114.0973118 22.566323)",,
3079758291,3079758279,0,303586370,False,,,unclassified,True,173.663,,"LINESTRING (114.0972995 22.5677654, 114.0956082 22.5677655)",,
3671791981,3079758285,0,285102978,True,,,residential,False,260.167,,"LINESTRING (114.0857488 22.5678312, 114.0859195 22.5674798, 114.0859713 22.5673733, 114.0860342 22.56724, 114.0860531 22.5671927, 114.0860673 22.5671391, 114.0860725 22.5670797, 114.086076 22.5669891, 114.0860757 22.5669112, 114.0860666 22.5668166, 114.0860528 22.5667147, 114.0860318 22.5666011, 114.0860087 22.5665073, 114.0857031 22.5656006)",,
3671791981,3671791983,0,"[362953570, 362953571]",False,,,residential,"[False, True]",238.915,,"LINESTRING (114.0857488 22.5678312, 114.0866232 22.5681706, 114.0873187 22.5683291, 114.0879575 22.5684892)",,yes
3671791983,3671791981,0,"[362953570, 362953571]",False,,,residential,"[False, True]",238.915,,"LINESTRING (114.0879575 22.5684892, 114.0873187 22.5683291, 114.0866232 22.5681706, 114.0857488 22.5678312)",,yes
3842643111,3842643300,0,380977102,False,,,residential,False,154.159,,"LINESTRING (114.093317 22.5688525, 114.0918524 22.5691574)",,
3842643111,3842643263,0,380977095,False,,,residential,True,60.604,,"LINESTRING (114.093317 22.5688525, 114.0932924 22.5687185, 114.0932924 22.5685917, 114.0933615 22.5683167)",,
3842643143,2323494877,0,380977105,True,,,tertiary_link,False,37.650000000000006,,"LINESTRING (114.0954141 22.5688483, 114.0953044 22.5688498, 114.0952557 22.5688632, 114.0952085 22.5688969, 114.0951203 22.5690049)",,
3842643143,3842643287,0,1058988260,True,2,泥岗路辅路,primary,False,44.991,,"LINESTRING (114.0954141 22.5688483, 114.0951967 22.5687715, 114.0949992 22.5687194)",,
3842643263,3842643111,0,380977095,False,,,residential,False,60.604,,"LINESTRING (114.0933615 22.5683167, 114.0932924 22.5685917, 114.0932924 22.5687185, 114.093317 22.5688525)",,
3842643263,2323494868,0,669220267,True,2,泥岗路辅路,primary,False,200.715,,"LINESTRING (114.0933615 22.5683167, 114.0931409 22.5682642, 114.0914756 22.5678419)",,
3842643287,2885232812,0,1058988260,True,2,泥岗路辅路,primary,False,107.207,,"LINESTRING (114.0949992 22.5687194, 114.094502 22.5685882, 114.0939917 22.5684667)",,
3842643300,3842643111,0,380977102,False,,,residential,True,154.159,,"LINESTRING (114.0918524 22.5691574, 114.093317 22.5688525)",,
4127126160,2887196870,0,284811744,False,2,八卦七路,residential,False,49.129,,"LINESTRING (114.0936266 22.5630125, 114.0936318 22.5625707)",,
4127126160,2887197533,0,284811744,False,2,八卦七路,residential,True,50.574,,"LINESTRING (114.0936266 22.5630125, 114.0936213 22.5634673)",,
4127126160,2887196898,0,285026811,False,,,unclassified,False,97.863,,"LINESTRING (114.0936266 22.5630125, 114.0945796 22.5630214)",,
4127126160,2887196856,0,285026811,False,,,unclassified,True,97.976,,"LINESTRING (114.0936266 22.5630125, 114.0926725 22.5630035)",,
4850453908,4850453917,0,493114502,False,,,residential,True,10.869,,"LINESTRING (114.0813246 22.5604618, 114.0814248 22.5604933)",,
4850453917,4850454126,0,285098705,False,,梅岗南街,tertiary,False,38.591,,"LINESTRING (114.0814248 22.5604933, 114.0812846 22.5608153)",,
4850453917,4850453908,0,493114502,False,,,residential,False,10.869,,"LINESTRING (114.0814248 22.5604933, 114.0813246 22.5604618)",,
4850454123,4850454126,0,493114504,False,,,residential,False,52.051,,"LINESTRING (114.081245 22.5604605, 114.0811335 22.5607281, 114.0811359 22.5607552, 114.0811512 22.5607755, 114.0812846 22.5608153)",,
