u,v,key,osmid,oneway,name,highway,reversed,length,geometry,lanes,access,bridge,maxspeed,tunnel
8167985893,8167985858,0,166998795,False,水围九街,residential,True,245.26,"LINESTRING (114.0570375 22.5236808, 114.0570352 22.5237508, 114.0569721 22.5248974, 114.0571765 22.5256585, 114.0572245 22.525857)",,,,,
8167985894,1783922848,0,166998770,False,水围街,residential,False,35.228,"LINESTRING (114.0576459 22.5236581, 114.0579886 22.5236454)",,,,,
8167985894,1783922850,0,166998770,False,水围街,residential,True,29.328,"LINESTRING (114.0576459 22.5236581, 114.0573606 22.5236687)",,,,,
8167985894,8167985880,0,217589453,False,水围十街,residential,True,185.142,"LINESTRING (114.0576459 22.5236581, 114.0576423 22.5237213, 114.0575915 22.5245057, 114.0584747 22.5245188)",,,,,
8167985895,1783922835,0,166998770,False,水围街,residential,False,76.345,"LINESTRING (114.0585417 22.5236249, 114.0592848 22.5236098)",,,,,
8167985895,1783922848,0,166998770,False,水围街,residential,True,56.856,"LINESTRING (114.0585417 22.5236249, 114.0579886 22.5236454)",,,,,
8167985895,1783922795,0,166998861,False,水围二街,tertiary,False,152.225,"LINESTRING (114.0585417 22.5236249, 114.0585442 22.5235242, 114.0589897 22.5223665, 114.0589897 22.5223269)",2,,,,
8167985895,8167985880,0,166998861,False,水围二街,tertiary,True,99.653,"LINESTRING (114.0585417 22.5236249, 114.0585384 22.5237567, 114.0584747 22.5245188)",2,,,,
8168044500,8168044501,0,40998254,True,金田路,secondary,False,222.28,"LINESTRING (114.0586236 22.5295668, 114.0591001 22.5277839, 114.0591109 22.527745, 114.0591438 22.5276264)",3,,,,
8168044501,8168061672,0,229035385,False,吉龙七街,residential,False,14.211,"LINESTRING (114.0591438 22.5276264, 114.0592819 22.5276185)",2,,,,
8168044501,5624710429,0,40998254,True,金田路,secondary,False,161.98,"LINESTRING (114.0591438 22.5276264, 114.0591911 22.5274561, 114.059211 22.5273846, 114.0593809 22.5267731, 114.0594626 22.526479, 114.0595358 22.5262154)",3,,,,
8168044501,8495464684,0,"[229035385, 913702513]",False,"['吉龙七街', '皇岗一街']",residential,True,24.823,"LINESTRING (114.0591438 22.5276264, 114.0590748 22.5276306, 114.058968 22.5276372, 114.058946 22.5276386, 114.058924 22.5276399, 114.0589026 22.5276398)",2,permissive,,,
8168044516,8169270274,0,31560803,True,福民路,secondary,False,235.32,"LINESTRING (114.0592694 22.5259576, 114.0569786 22.5259245)",2,,,,
8168061641,8168061639,0,589010528,True,,secondary_link,False,60.486999999999995,"LINESTRING (114.0592667 22.525889, 114.0592882 22.5258865, 114.0593092 22.5258828, 114.0593305 22.5258776, 114.0593543 22.5258698, 114.0593781 22.5258611, 114.0594059 22.5258496, 114.0594334 22.5258368, 114.0594616 22.525822, 114.0594901 22.5258054, 114.059518 22.5257876, 114.059559 22.5257581, 114.0595965 22.5257275, 114.0596315 22.5256927, 114.0596557 22.525667, 114.0596784 22.5256367, 114.059697 22.5256077, 114.0597164 22.5255702)",,,,,
8168061641,8168061765,0,1036811495,True,福民路,secondary,False,37.022999999999996,"LINESTRING (114.0592667 22.525889, 114.0594757 22.5258923, 114.0595337 22.5258933, 114.0596271 22.5258947)",2,,,,
8168061656,8168061672,0,40988608,True,金田路,secondary,False,93.764,"LINESTRING (114.0594974 22.5267991, 114.0593407 22.5273951, 114.0593287 22.5274405, 114.0592819 22.5276185)",3,,,,
8168061659,6033482414,0,40988608,True,金田路,secondary,False,32.809,"LINESTRING (114.0588382 22.5293057, 114.0587627 22.5295924)",3,,,,
8168061659,8869177719,0,229035379,False,吉龙三街,residential,False,73.56700000000001,"LINESTRING (114.0588382 22.5293057, 114.0589477 22.5293076, 114.0591944 22.5293102, 114.0595544 22.5293142)",2,,,40,
8168061672,8168044501,0,229035385,False,吉龙七街,residential,True,14.211,"LINESTRING (114.0592819 22.5276185, 114.0591438 22.5276264)",2,,,,
8168061672,8168061659,0,40988608,True,金田路,secondary,False,193.064,"LINESTRING (114.0592819 22.5276185, 114.059258 22.5277093, 114.0592453 22.5277578, 114.0588382 22.5293057)",3,,,,
8168061678,8168061656,0,40988608,True,金田路,secondary,False,66.199,"LINESTRING (114.0596496 22.5262206, 114.0594974 22.5267991)",3,,,,
8168061742,8168061767,0,1036811494,True,金田路,secondary,False,38.232,"LINESTRING (114.0598224 22.5255634, 114.0597852 22.5257047, 114.0597771 22.5257358, 114.0597345 22.5258975)",2,,,,
8168061764,8168061765,0,1051517019,True,金田路,secondary,False,7.792,"LINESTRING (114.0596075 22.5259624, 114.0596271 22.5258947)",3,,,,
8168061764,8168044516,0,1051517016,True,福民路,secondary,False,34.730999999999995,"LINESTRING (114.0596075 22.5259624, 114.0595249 22.5259612, 114.0594704 22.5259605, 114.0592694 22.5259576)",2,,,,
8168061765,8168061767,0,1036811495,True,福民路,secondary,False,11.036,"LINESTRING (114.0596271 22.5258947, 114.0597345 22.5258975)",2,,,,
8168061765,8168061639,0,"[1051517019, 996657798]",True,金田路,secondary,False,37.232,"LINESTRING (114.0596271 22.5258947, 114.0596514 22.5258104, 114.0596653 22.5257625, 114.0597164 22.5255702)","['3', '2']",,,,
8168061766,8168061764,0,1051517016,True,福民路,secondary,False,11.239,"LINESTRING (114.0597169 22.5259646, 114.0596075 22.5259624)",2,,,,
8168061766,8168061678,0,40988608,True,金田路,secondary,False,29.294,"LINESTRING (114.0597169 22.5259646, 114.0597091 22.5259941, 114.059699 22.5260327, 114.0596496 22.5262206)",3,,,,
8168061767,8168061766,0,1051517017,True,金田路,secondary,False,7.677,"LINESTRING (114.0597345 22.5258975, 114.0597169 22.5259646)",2,,,,
8169270268,8167951092,0,97522329,False,皇岗公园一街,tertiary,True,174.835,"LINESTRING (114.0564656 22.5214366, 114.0564442 22.5230088)",2,,,,
8169270268,8882319736,0,97522329,False,皇岗公园一街,tertiary,False,83.848,"LINESTRING (114.0564656 22.5214366, 114.0564743 22.520798, 114.0564758 22.5206826)",2,,,,
8169270268,8167985481,0,217589464,False,皇岗公园七街,residential,True,242.09199999999996,"LINESTRING (114.0564656 22.5214366, 114.0563535 22.5214342, 114.0553585 22.5214054, 114.0552945 22.5214082, 114.0552396 22.5214197, 114.0551918 22.5214394, 114.0551464 22.5214699, 114.0546379 22.5220379, 114.0546003 22.5221031, 114.0545734 22.5221601, 114.0545587 22.5222283)",,,,,
8169270274,8167985649,0,31560803,True,福民路,secondary,False,379.71000000000004,"LINESTRING (114.0569786 22.5259245, 114.056362 22.5259156, 114.0549876 22.5258957, 114.0545279 22.525889, 114.0542955 22.5258857, 114.0532822 22.525871)",2,,,,
8169270274,8487628353,0,41205406,False,皇岗二街,residential,True,55.138999999999996,"LINESTRING (114.0569786 22.5259245, 114.0569734 22.526001, 114.0569695 22.5261113, 114.0569626 22.5263047, 114.0569585 22.52642)",2,permissive,,,
8185629288,2042407660,0,974372185,True,新洲路,secondary,False,63.098,"LINESTRING (114.0415645 22.5205994, 114.0417668 22.5209229, 114.0417828 22.5209477, 114.0418752 22.5210889)",,,,,
8185629288,6020564487,0,"[996181392, 638856643]",True,,primary_link,False,93.45500000000001,"LINESTRING (114.0415645 22.5205994, 114.0416936 22.5207537, 114.0417529 22.5208094, 114.0418392 22.5208474, 114.0418787 22.5208627, 114.0419818 22.5208673, 114.0421008 22.5208687, 114.042189 22.5208603, 114.042351 22.5208323)",,,yes,,
8289756736,2268995301,0,217604716,False,,residential,True,117.165,"LINESTRING (114.0437232 22.5242063, 114.044786 22.5238236)",1,,,,
8289756736,8289756744,0,996181394,True,新洲路,primary,False,139.51,"LINESTRING (114.0437232 22.5242063, 114.0442958 22.525344)",,,,,
8289756737,8869448116,0,"[97521593, 220799849, 684241519]",False,"['石厦\u200e路', '石厦路']",tertiary,False,251.84200000000004,"LINESTRING (114.0427984 22.5225682, 114.0429648 22.5224771, 114.0432633 22.5223032, 114.0434995 22.5221997, 114.0436326 22.5221469, 114.0437907 22.5220971, 114.043954 22.52206, 114.0443651 22.5219714, 114.0445162 22.5219389, 114.0450853 22.5218069)",2,,yes,,
8289756737,8289756736,0,996181394,True,新洲路,primary,False,205.596,"LINESTRING (114.0427984 22.5225682, 114.0430296 22.5229425, 114.0430537 22.522981, 114.0432041 22.5232218, 114.0432611 22.5233139, 114.0433103 22.5233971, 114.0433522 22.5234716, 114.043391 22.5235461, 114.0437232 22.5242063)",,,,,
8289756744,8167985625,0,282885046,True,,primary_link,False,78.236,"LINESTRING (114.0442958 22.525344, 114.044381 22.5254297, 114.0444614 22.5254987, 114.0445503 22.525556, 114.0446701 22.5256091, 114.0447908 22.5256475, 114.0449448 22.525676)",,,,,
8289756744,8289756746,0,996750282,True,新洲路,primary,False,40.396,"LINESTRING (114.0442958 22.525344, 114.0443964 22.525544, 114.044422 22.5255922, 114.0444644 22.5256722)",,,,,
8289756746,8289756747,0,1064264070,True,新洲路,primary,False,10.55,"LINESTRING (114.0444644 22.5256722, 114.0445096 22.5257574)",,,,,
8289756746,8167985625,0,1064264069,True,福民路,secondary,False,49.346999999999994,"LINESTRING (114.0444644 22.5256722, 114.0445628 22.5256726, 114.0446233 22.5256718, 114.0449448 22.525676)",2,,,,
8289756747,10050110834,0,1097607718,True,福民路,secondary,False,14.256,"LINESTRING (114.0445096 22.5257574, 114.0443708 22.5257569)",2,,,,
8289756747,499237746,0,1064264068,True,新洲路,primary,False,68.696,"LINESTRING (114.0445096 22.5257574, 114.0445443 22.5258228, 114.044579 22.5258882, 114.0447408 22.5262007, 114.0447975 22.526315)",,,,,
8289756749,8289756737,0,996181394,True,新洲路,primary,False,124.595,"LINESTRING (114.0421972 22.521595, 114.0427984 22.5225682)",,,,,
8483293289,8495464918,0,914533634,False,,residential,False,7.306,"LINESTRING (114.0582371 22.527658, 114.058237 22.5275923)",,permissive,,,
8483293289,8487628351,0,41205407,True,皇岗一街,residential,False,136.75400000000002,"LINESTRING (114.0582371 22.527658, 114.0581805 22.5276456, 114.0581285 22.5276431, 114.0580839 22.5276455, 114.0570802 22.5277228, 114.0570488 22.5277189, 114.0569124 22.5277017)",2,permissive,,,
8487628351,8490782023,0,41205406,False,皇岗二街,residential,False,32.188,"LINESTRING (114.0569124 22.5277017, 114.0569193 22.5275253, 114.0569215 22.5274645, 114.0569233 22.5274124)",2,permissive,,,
8487628351,503466502,0,41205406,False,皇岗二街,residential,True,56.429,"LINESTRING (114.0569124 22.5277017, 114.0569121 22.5277103, 114.0569072 22.5278381, 114.0569035 22.5279896, 114.0568986 22.5281868, 114.0568985 22.528209)",2,permissive,,,
8487628351,8495464735,0,913702514,True,,residential,False,78.926,"LINESTRING (114.0569124 22.5277017, 114.0570425 22.5276595, 114.0570728 22.5276497, 114.0572662 22.5276342, 114.057669 22.5276019)",2,permissive,,,
8487628353,8169270274,0,41205406,False,皇岗二街,residential,False,55.138999999999996,"LINESTRING (114.0569585 22.52642, 114.0569626 22.5263047, 114.0569695 22.5261113, 114.0569734 22.526001, 114.0569786 22.5259245)",2,permissive,,,
8487628353,8490782025,0,41205406,False,皇岗二街,residential,True,106.248,"LINESTRING (114.0569585 22.52642, 114.0569496 22.5266718, 114.0569457 22.5267831, 114.0569445 22.5268158, 114.0569398 22.5269495, 114.0569277 22.5272898, 114.0569246 22.527375)",2,permissive,,,
8487628353,8495464728,0,914533635,False,,living_street,True,47.331,"LINESTRING (114.0569585 22.52642, 114.0572093 22.5264217, 114.0574193 22.5264231)",,permissive,,,
8490646154,8490646156,0,914031701,False,,residential,False,11.34,"LINESTRING (114.0535395 22.5299668, 114.0536499 22.5299657)",,,,,
8490646155,8490646156,0,914031701,False,,residential,True,5.649,"LINESTRING (114.0537049 22.5299651, 114.0536499 22.5299657)",,,,,
8490646156,8490646155,0,914031701,False,,residential,False,5.649,"LINESTRING (114.0536499 22.5299657, 114.0537049 22.5299651)",,,,,
8490646156,8490646154,0,914031701,False,,residential,True,11.34,"LINESTRING (114.0536499 22.5299657, 114.0535395 22.5299668)",,,,,
8490646156,1129158411,0,914031700,True,皇岗四街,residential,False,174.484,"LINESTRING (114.0536499 22.5299657, 114.0535587 22.5294308, 114.0534078 22.5285457, 114.0534028 22.5285071, 114.0533997 22.5284601, 114.0533998 22.5284144)",,,,,
8490782023,8490782025,0,41205406,False,皇岗二街,residential,False,4.161,"LINESTRING (114.0569233 22.5274124, 114.0569246 22.527375)",2,permissive,,,
8490782023,8487628351,0,41205406,False,皇岗二街,residential,True,32.188,"LINESTRING (114.0569233 22.5274124, 114.0569215 22.5274645, 114.0569193 22.5275253, 114.0569124 22.5277017)",2,permissive,,,
8490782023,7710972505,0,"[913232400, 914046804]",True,皇岗五街,residential,False,216.659,"LINESTRING (114.0569233 22.5274124, 114.0568267 22.5274108, 114.0566049 22.5274073, 114.0561606 22.5274004, 114.0548142 22.5273792)",1,,,,
8490782025,8490782023,0,41205406,False,皇岗二街,residential,True,4.161,"LINESTRING (114.0569246 22.527375, 114.0569233 22.5274124)",2,permissive,,,
8490782025,8487628353,0,41205406,False,皇岗二街,residential,False,106.248,"LINESTRING (114.0569246 22.527375, 114.0569277 22.5272898, 114.0569398 22.5269495, 114.0569445 22.5268158, 114.0569457 22.5267831, 114.0569496 22.5266718, 114.0569585 22.52642)",2,permissive,,,
8495464684,8483293289,0,41205407,True,皇岗一街,residential,False,69.627,"LINESTRING (114.0589026 22.5276398, 114.0588386 22.5276754, 114.0583315 22.5276735, 114.0582908 22.5276697, 114.0582371 22.527658)",2,permissive,,,
8495464684,8168044501,0,"[913702513, 229035385]",False,"['吉龙七街', '皇岗一街']",residential,False,24.823,"LINESTRING (114.0589026 22.5276398, 114.058924 22.5276399, 114.058946 22.5276386, 114.058968 22.5276372, 114.0590748 22.5276306, 114.0591438 22.5276264)",2,permissive,,,
8495464728,8487628353,0,914533635,False,,living_street,False,47.331,"LINESTRING (114.0574193 22.5264231, 114.0572093 22.5264217, 114.0569585 22.52642)",,permissive,,,
8495464728,8495464918,0,"[914533634, 914533635]",False,,"['living_street', 'residential']",True,213.293,"LINESTRING (114.0574193 22.5264231, 114.0576563 22.5264248, 114.0578119 22.5264258, 114.0579641 22.5264269, 114.0582362 22.5264287, 114.0582363 22.5266011, 114.0582364 22.5267316, 114.0582365 22.5268676, 114.0582366 22.5269981, 114.0582367 22.5271308, 114.0582368 22.5272667, 114.0582369 22.5273907, 114.058237 22.5275578, 114.058237 22.5275923)",,permissive,,,
8495464728,8495464735,0,914533649,False,,living_street,False,134.91600000000003,"LINESTRING (114.0574193 22.5264231, 114.0574566 22.5266122, 114.0574823 22.5267429, 114.0575087 22.5268746, 114.0575351 22.5270062, 114.0576231 22.5271392, 114.0576365 22.5272743, 114.0576387 22.5272969, 114.0576488 22.5273984, 114.0576505 22.527416, 114.057669 22.5276019)",,,,,
8495464735,8495464918,0,913702514,True,,residential,False,58.894000000000005,"LINESTRING (114.057669 22.5276019, 114.0578213 22.5275897, 114.0579873 22.5275764, 114.058085 22.5275686, 114.0581251 22.5275674, 114.0581713 22.5275722, 114.058209 22.5275829, 114.058237 22.5275923)",2,permissive,,,
8495464735,8495464728,0,914533649,False,,living_street,True,134.91600000000003,"LINESTRING (114.057669 22.5276019, 114.0576505 22.527416, 114.0576488 22.5273984, 114.0576387 22.5272969, 114.0576365 22.5272743, 114.0576231 22.5271392, 114.0575351 22.5270062, 114.0575087 22.5268746, 114.0574823 22.5267429, 114.0574566 22.5266122, 114.0574193 22.5264231)",,,,,
8495464918,8483293289,0,914533634,False,,residential,True,7.306,"LINESTRING (114.058237 22.5275923, 114.0582371 22.527658)",,permissive,,,
8495464918,8495464684,0,913702514,True,,residential,False,69.274,"LINESTRING (114.058237 22.5275923, 114.0582664 22.5276021, 114.0582979 22.5276106, 114.0583325 22.5276143, 114.0588407 22.5276153, 114.0589026 22.5276398)",2,permissive,,,
8495464918,8495464728,0,"[914533634, 914533635]",False,,"['living_street', 'residential']",False,213.293,"LINESTRING (114.058237 22.5275923, 114.058237 22.5275578, 114.0582369 22.5273907, 114.0582368 22.5272667, 114.0582367 22.5271308, 114.0582366 22.5269981, 114.0582365 22.5268676, 114.0582364 22.5267316, 114.0582363 22.5266011, 114.0582362 22.5264287, 114.0579641 22.5264269, 114.0578119 22.5264258, 114.0576563 22.5264248, 114.0574193 22.5264231)",,permissive,,,
8792350041,8869177732,0,31560803,True,福民路,secondary,False,49.525999999999996,"LINESTRING (114.0520287 22.5258543, 114.0516956 22.5258481, 114.0516356 22.5258472, 114.0515466 22.5258459)",2,,,,
8792350041,8167985833,0,545243403,True,,secondary_link,False,69.802,"LINESTRING (114.0520287 22.5258543, 114.0520006 22.5258558, 114.0519796 22.5258596, 114.0519517 22.525867, 114.0519168 22.5258787, 114.0518773 22.5258955, 114.0518371 22.5259193, 114.0517972 22.5259461, 114.0517299 22.5260024, 114.0516649 22.5260655, 114.0516542 22.5260768, 114.0516301 22.5261024, 114.0516039 22.5261327, 114.0515848 22.5261573, 114.0515699 22.5261804, 114.0515597 22.5261995, 114.0515524 22.5262155, 114.0515469 22.5262288, 114.0515432 22.5262397, 114.0515406 22.5262503)",,,,,
8794485628,499374790,0,996181402,True,益田路,secondary,False,123.199,"LINESTRING (114.0515004 22.5285336, 114.0514804 22.5296414)",3,,,,
8794485628,7637868049,0,817826963,False,皇岗七街,residential,True,106.008,"LINESTRING (114.0515004 22.5285336, 114.0516141 22.528532, 114.0518273 22.5285318, 114.0525325 22.5285307)",,,,,
8869177719,8168061659,0,229035379,False,吉龙三街,residential,True,73.567,"LINESTRING (114.0595544 22.5293142, 114.0591944 22.5293102, 114.0589477 22.5293076, 114.0588382 22.5293057)",2,,,40,
8869177731,8167985792,0,996752255,True,益田路,secondary,False,8.783,"LINESTRING (114.0514164 22.525844, 114.0514105 22.5257652)",3,,,,
8869177731,8167985804,0,996752256,True,福民路,secondary,False,49.318,"LINESTRING (114.0514164 22.525844, 114.0512709 22.525842, 114.051224 22.5258413, 114.0509363 22.5258371)",2,,,,
8869177732,8869177731,0,996752256,True,福民路,secondary,False,13.375,"LINESTRING (114.0515466 22.5258459, 114.0514164 22.525844)",2,,,,
8869177732,8167985833,0,996181402,True,益田路,secondary,False,44.971999999999994,"LINESTRING (114.0515466 22.5258459, 114.0515461 22.5259142, 114.0515458 22.5259611, 114.0515406 22.5262503)",3,,,,
8869448090,8869448105,0,217604716,False,,residential,False,70.50299999999999,"LINESTRING (114.047211 22.5218368, 114.0473293 22.522031, 114.0474416 22.5222153, 114.0474518 22.5222372, 114.0474576 22.5222614, 114.0474646 22.5223159, 114.0474685 22.5223614, 114.047471 22.5223916, 114.047474 22.5224117)",1,,,,
8869448090,9726177361,0,217604716,False,,residential,True,81.922,"LINESTRING (114.047211 22.5218368, 114.0471658 22.5217625, 114.0471534 22.5217335, 114.0471343 22.5216837, 114.0471177 22.5216397, 114.0470999 22.5215963, 114.0470861 22.5215593, 114.0470781 22.521523, 114.0470667 22.521443, 114.0470541 22.5212167, 114.047049 22.5211258)",1,,,,
8869448090,2868296617,0,282885042,False,,residential,True,218.128,"LINESTRING (114.047211 22.5218368, 114.0467261 22.5221091, 114.046577 22.5221958, 114.045819 22.522636, 114.0453962 22.5228548)",,,,,
8869448105,9577362646,0,217604716,False,,residential,False,99.60800000000002,"LINESTRING (114.047474 22.5224117, 114.0474626 22.5224968, 114.0474343 22.5230447, 114.0474345 22.523062, 114.0474361 22.5231896, 114.0474339 22.5233062)",1,,,,
8869448105,8869448090,0,217604716,False,,residential,True,70.50299999999999,"LINESTRING (114.047474 22.5224117, 114.047471 22.5223916, 114.0474685 22.5223614, 114.0474646 22.5223159, 114.0474576 22.5222614, 114.0474518 22.5222372, 114.0474416 22.5222153, 114.0473293 22.522031, 114.047211 22.5218368)",1,,,,
8869448105,8869448109,0,1049679763,False,,residential,False,111.214,"LINESTRING (114.047474 22.5224117, 114.0475058 22.5224375, 114.0475565 22.5224554, 114.047891 22.5225064, 114.048457 22.5225926, 114.0485295 22.5226037)",,,,,
8869448109,8167985701,0,97520170,False,石厦‎街,tertiary,False,159.94500000000002,"LINESTRING (114.0485295 22.5226037, 114.048554 22.5212899, 114.0485561 22.5212132, 114.0485561 22.5211655)",,,,,
8869448109,9577362648,0,97520170,False,石厦‎街,tertiary,True,79.63300000000001,"LINESTRING (114.0485295 22.5226037, 114.048521 22.5232585, 114.04852 22.5233198)",,,,,
8869448109,8869448105,0,1049679763,False,,residential,True,111.214,"LINESTRING (114.0485295 22.5226037, 114.048457 22.5225926, 114.047891 22.5225064, 114.0475565 22.5224554, 114.0475058 22.5224375, 114.047474 22.5224117)",,,,,
8869448116,1129150010,0,220799849,False,石厦‎路,tertiary,False,190.336,"LINESTRING (114.0450853 22.5218069, 114.0454891 22.5217133, 114.0463796 22.5213008, 114.0467733 22.5211182)",2,,,,
8869448116,8289756737,0,"[220799849, 97521593, 684241519]",False,"['石厦\u200e路', '石厦路']",tertiary,True,251.84199999999998,"LINESTRING (114.0450853 22.5218069, 114.0445162 22.5219389, 114.0443651 22.5219714, 114.043954 22.52206, 114.0437907 22.5220971, 114.0436326 22.5221469, 114.0434995 22.5221997, 114.0432633 22.5223032, 114.0429648 22.5224771, 114.0427984 22.5225682)",2,,yes,,
8869467017,8869448116,0,958581837,True,石厦一街,residential,False,223.423,"LINESTRING (114.0439961 22.5200682, 114.0440492 22.5201546, 114.0440893 22.5202197, 114.044893 22.5214816, 114.0450162 22.5216751, 114.0450853 22.5218069)",2,,,,
8869467017,6020564486,0,"[220799848, 996181406]",True,福强路,primary,False,200.748,"LINESTRING (114.0439961 22.5200682, 114.0436162 22.5202673, 114.0427581 22.5207395, 114.0424907 22.5208881, 114.0423149 22.5209886)",3,,yes,,
8882319736,8167985467,0,97522107,False,皇岗公园街,tertiary,False,368.502,"LINESTRING (114.0564758 22.5206826, 114.0553905 22.5206729, 114.0552921 22.5206809, 114.0551961 22.5206969, 114.0551082 22.5207162, 114.0550175 22.5207457, 114.0549423 22.5207761, 114.0548785 22.5208072, 114.0548085 22.5208445, 114.0547161 22.5209076, 114.0546333 22.5209707, 114.0545716 22.5210254, 114.0545175 22.5210775, 114.0539054 22.5217211, 114.0538669 22.5217714, 114.0538319 22.5218234, 114.0537997 22.521877, 114.0537748 22.5219233, 114.0537516 22.5219702, 114.0537314 22.5220151, 114.0537104 22.5220681, 114.053693 22.522123, 114.0536831 22.5221614, 114.0536762 22.5221992)",2,,,,
8882319736,1783922699,0,"[166998768, 97522107]",False,"['皇岗公园街', '水围七街']","['residential', 'tertiary']",True,144.99,"LINESTRING (114.0564758 22.5206826, 114.0575579 22.5206922, 114.0576899 22.5207279, 114.0576882 22.5207704, 114.0577004 22.5208087, 114.0577317 22.5208527, 114.0577715 22.5208733)",2,,,,
8882319736,8169270268,0,97522329,False,皇岗公园一街,tertiary,True,83.848,"LINESTRING (114.0564758 22.5206826, 114.0564743 22.520798, 114.0564656 22.5214366)",2,,,,
8987589741,1129150010,0,684241539,False,,residential,False,96.255,"LINESTRING (114.0464471 22.5203067, 114.0466283 22.5207574, 114.0467733 22.5211182)",,,,,
8987589741,6203900689,0,684241539,False,,residential,True,2.716,"LINESTRING (114.0464471 22.5203067, 114.0464436 22.520298, 114.0464379 22.5202838)",,,,,
8987589741,8987589756,0,"[971110834, 971110835, 971110836, 971110837, 971110839, 971110840]",False,,residential,False,194.71000000000004,"LINESTRING (114.0464471 22.5203067, 114.0463057 22.5203538, 114.0462895 22.5204589, 114.0462407 22.5205303, 114.0461329 22.5205644, 114.046011 22.5205321, 114.0459581 22.5204439, 114.0458396 22.5204001, 114.0458057 22.5203876, 114.0457386 22.5203256, 114.0456695 22.520258, 114.0456471 22.5201641, 114.045702 22.5201209, 114.0457201 22.5201089, 114.0457991 22.5200884, 114.0458423 22.520074, 114.0460008 22.5200721, 114.0462061 22.5200764, 114.0463328 22.5200235)",,,,,yes
8987589756,6203900689,0,684241539,False,,residential,False,30.891000000000002,"LINESTRING (114.0463328 22.5200235, 114.0463963 22.5201807, 114.04642 22.5202394, 114.0464379 22.5202838)",,,,,
8987589756,8987589741,0,"[971110834, 971110835, 971110836, 971110837, 971110839, 971110840]",False,,residential,True,194.71,"LINESTRING (114.0463328 22.5200235, 114.0462061 22.5200764, 114.0460008 22.5200721, 114.0458423 22.520074, 114.0457991 22.5200884, 114.0457201 22.5201089, 114.045702 22.5201209, 114.0456471 22.5201641, 114.0456695 22.520258, 114.0457386 22.5203256, 114.0458057 22.5203876, 114.0458396 22.5204001, 114.0459581 22.5204439, 114.046011 22.5205321, 114.0461329 22.5205644, 114.0462407 22.5205303, 114.0462895 22.5204589, 114.0463057 22.5203538, 114.0464471 22.5203067)",,,,,yes
9222802792,2042400935,0,40970722,True,新洲路,primary,False,265.087,"LINESTRING (114.0439627 22.5249475, 114.0434419 22.5239002, 114.0432994 22.5236284, 114.0431492 22.523355, 114.0429734 22.5230729, 114.0429499 22.5230359, 114.0428103 22.5228165)",,,,,
9222802792,3653137211,0,360763850,False,新洲新南街,residential,False,245.127,"LINESTRING (114.0439627 22.5249475, 114.043787 22.5249347, 114.043304 22.5248999, 114.0415834 22.524776)",,,,,
9222802794,6020564502,0,638856647,True,,primary_link,False,70.445,"LINESTRING (114.0420405 22.5215831, 114.0419575 22.5215201, 114.041875 22.5214821, 114.0417878 22.5214598, 114.0417015 22.5214528, 114.0416035 22.521456, 114.0414987 22.5214688, 114.0413967 22.5214931)",,,,,
9222802794,499287733,0,1050532709,True,新洲路,primary,False,42.769999999999996,"LINESTRING (114.0420405 22.5215831, 114.0419224 22.5213946, 114.0419003 22.5213593, 114.0418319 22.5212502)",,,,,
9222802800,9222802801,0,998951968,True,,primary_link,False,11.846,"LINESTRING (114.0447919 22.5266231, 114.0449025 22.5265929)",1,,,,
9222802800,10050110834,0,40971897,True,新洲路,primary,False,105.655,"LINESTRING (114.0447919 22.5266231, 114.0447686 22.5265562, 114.0447076 22.5264195, 114.044461 22.5259262, 114.0444346 22.5258767, 114.0443708 22.5257569)",,,,,
9222802801,7899265503,0,743544184,True,新洲路,primary,False,147.704,"LINESTRING (114.0449025 22.5265929, 114.0449287 22.5266761, 114.0449684 22.5268264, 114.0449929 22.526939, 114.0450163 22.5270564, 114.0450338 22.527171, 114.0450498 22.5273087, 114.0450578 22.5274352, 114.045063 22.5275718, 114.0450619 22.5276957, 114.0450576 22.5277999, 114.04505 22.5279066)",,,,,
9577362646,2268995297,0,217604716,False,,residential,False,177.27999999999997,"LINESTRING (114.0474339 22.5233062, 114.0474294 22.5235229, 114.0474254 22.5239338, 114.047416 22.5240623, 114.0474093 22.5241045, 114.0473979 22.5241447, 114.0473744 22.5242036, 114.047354 22.5242416, 114.0473422 22.5242636, 114.0473295 22.5242822, 114.0473154 22.5242928, 114.047302 22.5242989, 114.0472745 22.5243101, 114.0472068 22.5243367, 114.0471753 22.5243491, 114.0470713 22.52439, 114.0470183 22.5244104, 114.0469238 22.5244439, 114.0468715 22.52446, 114.0468624 22.5244623, 114.0468225 22.5244736, 114.0467816 22.5244786, 114.0467727 22.5244776, 114.0467206 22.5244719)",1,,,,
9577362646,8869448105,0,217604716,False,,residential,True,99.608,"LINESTRING (114.0474339 22.5233062, 114.0474361 22.5231896, 114.0474345 22.523062, 114.0474343 22.5230447, 114.0474626 22.5224968, 114.047474 22.5224117)",1,,,,
9577362646,9577362648,0,"[1040162378, 1091225910, 1091225911]",False,,residential,False,111.568,"LINESTRING (114.0474339 22.5233062, 114.0478411 22.5233113, 114.0481972 22.5233158, 114.0484484 22.5233189, 114.04852 22.5233198)",,,,,building_passage
9577362648,8869448109,0,97520170,False,石厦‎街,tertiary,False,79.63300000000001,"LINESTRING (114.04852 22.5233198, 114.048521 22.5232585, 114.0485295 22.5226037)",,,,,
