u,v,key,osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,access,bridge
7205081118,7174533460,0,771790275,True,园岭六街,residential,,False,118.586,2,"LINESTRING (114.0917989 22.5547159, 114.0925106 22.5547229, 114.0925514 22.5547316, 114.0925865 22.5547526, 114.0926108 22.5547813, 114.0926238 22.5548157, 114.0926242 22.5548521, 114.0926238 22.5550747)",,
7205081127,1923784629,0,182033932,True,园岭九街,residential,,False,112.519,2,"LINESTRING (114.0980986 22.5535985, 114.0970029 22.5535979)",,
7205081127,7174533061,0,768475248,False,,residential,,False,90.603,,"LINESTRING (114.0980986 22.5535985, 114.0981028 22.5527837)",,
7236155487,7236155493,0,775651043,False,,living_street,,True,15.004,,"LINESTRING (114.0996609 22.552769, 114.0995148 22.5527698)",,
7236155493,7236155487,0,775651043,False,,living_street,,False,15.004,,"LINESTRING (114.0995148 22.5527698, 114.0996609 22.552769)",,
7236155493,564001303,0,996625962,True,红岭中路,primary,,False,259.423,,"LINESTRING (114.0995148 22.5527698, 114.0995053 22.5532595, 114.0994713 22.5551025)",,
7236155729,7236155731,0,44376675,True,红岭中路,primary,,False,11.888,,"LINESTRING (114.0995603 22.5501314, 114.099559 22.5502383)",,
7236155730,7236155731,0,775651115,False,,residential,,True,42.213,,"LINESTRING (114.0999697 22.5502542, 114.099559 22.5502383)",,
7236155731,7236155730,0,775651115,False,,residential,,False,42.213,,"LINESTRING (114.099559 22.5502383, 114.0999697 22.5502542)",,
7236155731,7236155733,0,44376675,True,红岭中路,primary,,False,53.314,,"LINESTRING (114.099559 22.5502383, 114.0995568 22.5504138, 114.0995508 22.5507177)",,
7236155733,7236155735,0,44376675,True,红岭中路,primary,,False,90.773,,"LINESTRING (114.0995508 22.5507177, 114.0995346 22.5515339)",,
7236155735,564275603,0,44376675,True,红岭中路,primary,,False,42.574,,"LINESTRING (114.0995346 22.5515339, 114.0995282 22.5518559, 114.09953 22.5519167)",,
7461143538,7461143582,0,1055022173,True,笋岗西路,primary,,False,70.386,,"LINESTRING (114.0891789 22.558594, 114.0889949 22.5586481, 114.0889051 22.5586706, 114.0888273 22.5586862, 114.0887493 22.5586956, 114.0886663 22.558696, 114.0885083 22.5586976)",,
7461143582,564015673,0,1055022171,True,笋岗西路,primary,,False,704.8519999999999,,"LINESTRING (114.0885083 22.5586976, 114.0874541 22.5586662, 114.0872287 22.5586192, 114.0869376 22.5585165, 114.0866344 22.5584096, 114.0863618 22.5583721, 114.0843629 22.5583307, 114.0839978 22.5583541, 114.0834226 22.5584531, 114.0830537 22.5585141, 114.0829807 22.5585262, 114.0824917 22.5585179, 114.0822521 22.5584664, 114.0819658 22.5583912, 114.0817323 22.5583733)",,
7601261173,7601261170,0,259359563,True,红岭北路,primary,,False,80.428,4,"LINESTRING (114.0993866 22.559204, 114.0993733 22.5599272)",,
7949552658,1876814360,0,222975891,True,燕南路,tertiary,20,False,9.87,2,"LINESTRING (114.0878684 22.5516794, 114.087817 22.5517544)",,
7949552658,8903932536,0,891126149,True,红荔路,secondary,50,False,283.386,,"LINESTRING (114.0878684 22.5516794, 114.0906276 22.5517208)",,
8046357063,1123344039,0,96935411,False,,residential,20,True,121.384,,"LINESTRING (114.0804092 22.5515773, 114.0804424 22.5504861)",,
8046357063,564275536,0,891126149,True,红荔路,secondary,50,False,112.87299999999999,,"LINESTRING (114.0804092 22.5515773, 114.081193 22.5515865, 114.0815082 22.5515803)",,
8046357162,1123370190,0,96938591,False,百花六路,residential,,False,8.688,,"LINESTRING (114.0813963 22.5561573, 114.0814809 22.5561583)",,
8046357162,1123372040,0,863702727,True,华强北路,secondary,,False,243.726,,"LINESTRING (114.0813963 22.5561573, 114.0814267 22.5539656)",,
8046357167,7461143538,0,863702729,True,,primary_link,,False,58.629,,"LINESTRING (114.0894838 22.5582645, 114.089513 22.558322, 114.0895233 22.5583604, 114.0895194 22.5583996, 114.0895106 22.5584331, 114.0894831 22.5584633, 114.0894451 22.5584894, 114.0891789 22.558594)",,
8046357167,8557133184,0,1049621110,True,笋岗西路,primary,60,False,100.14,,"LINESTRING (114.0894838 22.5582645, 114.0895493 22.5582891, 114.0896672 22.5583267, 114.0897895 22.5583462, 114.0899407 22.5583517, 114.0901327 22.5583555, 114.0904449 22.5583623)",,
8046357173,8046357190,0,797738738,True,,primary_link,,False,44.952000000000005,,"LINESTRING (114.0888519 22.5582, 114.0889673 22.5581976, 114.0890393 22.5581968, 114.0891145 22.5581911, 114.0891712 22.5581862, 114.0892251 22.5581854, 114.0892888 22.5581912)",,
8046357173,7461143582,0,863702730,True,,primary_link,,False,104.27,,"LINESTRING (114.0888519 22.5582, 114.0889477 22.5582261, 114.0890006 22.5582645, 114.0890308 22.558311, 114.0890488 22.558371, 114.0890488 22.5584338, 114.0890301 22.5584933, 114.0889899 22.5585518, 114.0889225 22.5585965, 114.088827 22.558629, 114.0885083 22.5586976)",,
8046357179,8046357173,0,797738738,True,,primary_link,,False,86.447,,"LINESTRING (114.0880202 22.5583125, 114.0880926 22.558308, 114.0881474 22.5583055, 114.0882094 22.5583022, 114.0882812 22.5582969, 114.0886703 22.5582284, 114.0888519 22.5582)",,
8046357179,8046357233,0,1055022172,True,笋岗西路,primary,60,False,20.67,,"LINESTRING (114.0880202 22.5583125, 114.0881444 22.5582776, 114.088213 22.5582591)",,
8046357190,8046357167,0,996647554,True,笋岗西路,primary,60,False,21.619,,"LINESTRING (114.0892888 22.5581912, 114.0894838 22.5582645)",,
8046357208,8046357233,0,863702731,True,百花四路,tertiary,,False,193.62900000000002,,"LINESTRING (114.0864801 22.5578713, 114.0865115 22.5578765, 114.0865411 22.5578847, 114.0865681 22.5578945, 114.0865889 22.5579031, 114.0871157 22.5581456, 114.0871536 22.5581653, 114.0871832 22.5581837, 114.0872053 22.5582017, 114.0872239 22.5582201, 114.0872389 22.5582388, 114.0872557 22.5582589, 114.0872777 22.5582783, 114.0873059 22.5582971, 114.0873361 22.558312, 114.0873705 22.558325, 114.0874046 22.5583338, 114.0874404 22.5583402, 114.0874885 22.558345, 114.0875589 22.5583462, 114.0876388 22.5583439, 114.0877081 22.5583326, 114.0877867 22.5583105, 114.0878383 22.5582913, 114.0878968 22.5582757, 114.0879561 22.5582657, 114.0880278 22.5582593, 114.0880848 22.5582586, 114.088213 22.5582591)",,
8046357208,278217359,0,888593240,False,百花四路,tertiary,,True,55.846000000000004,,"LINESTRING (114.0864801 22.5578713, 114.0864813 22.5578003, 114.0864861 22.5573691)",,
8046357233,8046357190,0,996647554,True,笋岗西路,primary,60,False,112.205,,"LINESTRING (114.088213 22.5582591, 114.0883115 22.5582325, 114.0884277 22.5582083, 114.0885265 22.558188, 114.0886397 22.5581681, 114.0887431 22.5581547, 114.0888488 22.5581488, 114.0889892 22.5581499, 114.0890896 22.5581578, 114.0892076 22.5581706, 114.0892888 22.5581912)",,
8201901219,564001303,0,31354939,False,松园路,tertiary,,True,21.935,2,"LINESTRING (114.0992577 22.5551012, 114.0994713 22.5551025)",,
8201901219,8201901220,0,996625947,True,红岭中路,primary,,False,167.04,4,"LINESTRING (114.0992577 22.5551012, 114.0992859 22.5535992)",,
8201901220,7205081127,0,182033932,True,园岭九街,residential,,False,121.925,2,"LINESTRING (114.0992859 22.5535992, 114.0980986 22.5535985)",,
8201901220,8201901251,0,996625947,True,红岭中路,primary,,False,183.223,4,"LINESTRING (114.0992859 22.5535992, 114.0993103 22.5523057, 114.0993136 22.5521269, 114.0993147 22.5520687, 114.0993169 22.5519517)",,
8201901223,8201901254,0,771863438,False,,unclassified,,True,259.06600000000003,,"LINESTRING (114.0993374 22.5508608, 114.0979481 22.5508397, 114.0978184 22.5509584, 114.0978008 22.5518362)",,
8201901251,8201901258,0,996762399,True,红岭中路,primary,,False,9.431,4,"LINESTRING (114.0993169 22.5519517, 114.0993185 22.5518669)",,
8201901251,8201901287,0,25508411,True,红荔路,secondary,,False,236.48999999999998,,"LINESTRING (114.0993169 22.5519517, 114.0992469 22.5519425, 114.0991978 22.5519367, 114.0991049 22.5519295, 114.0990146 22.5519265, 114.0988655 22.5519246, 114.0971856 22.5519025, 114.0971006 22.5519014, 114.0970157 22.5519002)",,
8201901254,8201901312,0,643527681,True,红荔路,secondary,,False,121.008,,"LINESTRING (114.0978008 22.5518362, 114.0984332 22.5518496, 114.0989789 22.5518408)",,
8201901254,8201901223,0,771863438,False,,unclassified,,False,259.06600000000003,,"LINESTRING (114.0978008 22.5518362, 114.0978184 22.5509584, 114.0979481 22.5508397, 114.0993374 22.5508608)",,
8201901258,564275603,0,996625946,True,红荔路,secondary,,False,22.429,,"LINESTRING (114.0993185 22.5518669, 114.0993772 22.5518776, 114.099424 22.5518887, 114.0994714 22.5519008, 114.0994967 22.5519073, 114.09953 22.5519167)",,
8201901258,8201901302,0,996762399,True,红岭中路,primary,,False,33.475,4,"LINESTRING (114.0993185 22.5518669, 114.0993196 22.5518085, 114.0993205 22.5517637, 114.0993242 22.5515659)",,
8201901262,8201901287,0,96946621,False,园岭东路,tertiary,,True,9.331,2,"LINESTRING (114.0970173 22.5518163, 114.0970157 22.5519002)",,
8201901262,8201901254,0,643527681,True,红荔路,secondary,,False,80.49000000000001,,"LINESTRING (114.0970173 22.5518163, 114.0971007 22.5518178, 114.0978008 22.5518362)",,
8201901263,8201901265,0,25508411,True,红荔路,secondary,,False,297.171,,"LINESTRING (114.0960342 22.5518871, 114.0945488 22.5518672, 114.0944948 22.5518665, 114.094404 22.5518653, 114.0931407 22.5518484)",,
8201901263,2926079553,0,96945488,False,园岭三街,residential,,False,155.858,2,"LINESTRING (114.0960342 22.5518871, 114.0960321 22.5519562, 114.096031 22.5519882, 114.0960368 22.5529593, 114.0960388 22.5532887)",,
8201901265,8201901266,0,25508411,True,红荔路,secondary,,False,134.787,,"LINESTRING (114.0931407 22.5518484, 114.0918283 22.5518309)",,
8201901266,8201901275,0,25508411,True,红荔路,secondary,,False,28.726,,"LINESTRING (114.0918283 22.5518309, 114.0915486 22.5518271)",,
8201901266,4127126154,0,818397548,True,园岭西路,residential,,False,255.2,2,"LINESTRING (114.0918283 22.5518309, 114.0918267 22.5519677, 114.0918248 22.5521348, 114.0918379 22.5524373, 114.0918333 22.552703, 114.091829 22.5529538, 114.0918234 22.553287, 114.0918164 22.5536907, 114.091809 22.5541255)",,
8201901268,8201901262,0,643527681,True,红荔路,secondary,,False,424.137,,"LINESTRING (114.0928878 22.5517484, 114.0936503 22.551761, 114.0942827 22.5517702, 114.0944368 22.5517728, 114.0944973 22.5517737, 114.0953571 22.5517874, 114.0961399 22.551799, 114.0966332 22.5518081, 114.0969357 22.5518147, 114.0970173 22.5518163)",,
8201901275,564275644,0,25508411,True,红荔路,secondary,,False,43.876999999999995,,"LINESTRING (114.0915486 22.5518271, 114.0912822 22.5518236, 114.0911214 22.5518203)",,
8201901275,7205080789,0,771790238,True,,primary_link,,False,67.297,,"LINESTRING (114.0915486 22.5518271, 114.0915294 22.5518289, 114.0915084 22.551832, 114.0914792 22.5518382, 114.0914451 22.5518477, 114.0914105 22.5518592, 114.0913755 22.5518747, 114.0913425 22.5518925, 114.0913133 22.5519113, 114.0912883 22.55193, 114.0912662 22.5519496, 114.0912477 22.5519681, 114.0912266 22.5519914, 114.0912095 22.5520136, 114.0911951 22.5520345, 114.0911805 22.5520586, 114.091166 22.5520857, 114.0911523 22.5521152, 114.0911412 22.5521418, 114.091131 22.5521695, 114.0911243 22.5521941, 114.0911187 22.5522242)",,
8201901287,8201901263,0,25508411,True,红荔路,secondary,,False,100.803,,"LINESTRING (114.0970157 22.5519002, 114.0960342 22.5518871)",,
8201901287,8201901262,0,96946621,False,园岭东路,tertiary,,False,9.331,2,"LINESTRING (114.0970157 22.5519002, 114.0970173 22.5518163)",,
8201901287,7180438518,0,96946621,False,园岭东路,tertiary,,True,96.31,2,"LINESTRING (114.0970157 22.5519002, 114.0970148 22.5519822, 114.0970145 22.5520139, 114.0970064 22.5527663)",,
8201901302,8201901223,0,45569592,True,红岭中路,primary,,False,78.415,4,"LINESTRING (114.0993242 22.5515659, 114.0993374 22.5508608)",,
8201901312,8201901302,0,881943264,True,,secondary_link,,False,50.955,1,"LINESTRING (114.0989789 22.5518408, 114.0990022 22.5518377, 114.0990227 22.5518346, 114.0990436 22.5518307, 114.0990687 22.5518253, 114.0990933 22.5518193, 114.0991178 22.5518111, 114.0991417 22.5518012, 114.0991663 22.551789, 114.0991859 22.551778, 114.0992056 22.5517639, 114.0992238 22.5517489, 114.0992405 22.551733, 114.0992568 22.5517163, 114.099274 22.5516956, 114.0992893 22.551672, 114.0993 22.5516501, 114.0993093 22.5516265, 114.0993158 22.5516051, 114.0993202 22.5515868, 114.0993242 22.5515659)",,
8201901312,8201901258,0,996625946,True,红荔路,secondary,,False,35.068000000000005,,"LINESTRING (114.0989789 22.5518408, 114.0990503 22.5518411, 114.0991176 22.5518437, 114.0991862 22.5518485, 114.0992328 22.5518523, 114.0992755 22.551859, 114.0993185 22.5518669)",,
8557133184,2885153112,0,284811738,True,,primary_link,,False,90.658,,"LINESTRING (114.0904449 22.5583623, 114.090513 22.5583511, 114.0905741 22.5583364, 114.0906282 22.5583138, 114.0906827 22.5582838, 114.0907217 22.5582573, 114.0907581 22.5582261, 114.0908028 22.5581817, 114.0908423 22.5581317, 114.0908737 22.5580668, 114.0908956 22.5580075, 114.0909105 22.5579439, 114.0909228 22.5577765)",,
8557133184,277057799,0,1049621110,True,笋岗西路,primary,60,False,46.961,,"LINESTRING (114.0904449 22.5583623, 114.0906718 22.5583672, 114.0909021 22.5583722)",,
8559967637,1123454279,0,96946454,False,园岭七街,residential,,True,181.4,,"LINESTRING (114.0992413 22.5565444, 114.0987792 22.5565442, 114.0983155 22.5565389, 114.0974749 22.5565291)",,
8559967637,8201901219,0,996625947,True,红岭中路,primary,,False,160.486,4,"LINESTRING (114.0992413 22.5565444, 114.0992492 22.5558478, 114.0992577 22.5551012)",,
8559967642,8559967637,0,996625947,True,红岭中路,primary,,False,173.697,4,"LINESTRING (114.0992236 22.5581064, 114.099231 22.5574549, 114.0992413 22.5565444)",,
8602557883,8602557884,0,927162332,True,,primary_link,,False,12.834,1,"LINESTRING (114.0914741 22.5584905, 114.0914754 22.5584187, 114.0914762 22.5583751)",,
8602557883,564002613,0,1049508299,True,笋岗西路,primary,,False,47.607,,"LINESTRING (114.0914741 22.5584905, 114.091245 22.5584888, 114.0910105 22.5584871)",,
8602557884,7205081101,0,996647553,True,笋岗西路,primary,60,False,10.495,,"LINESTRING (114.0914762 22.5583751, 114.0915784 22.558376)",,
8903932536,564275538,0,996647542,True,红荔路,secondary,50,False,36.246,,"LINESTRING (114.0906276 22.5517208, 114.0909805 22.5517268)",,
8903932536,9084081455,0,982234899,True,,secondary,,False,50.299,,"LINESTRING (114.0906276 22.5517208, 114.0906874 22.5517057, 114.09076 22.5516832, 114.0908153 22.5516577, 114.0908716 22.5516215, 114.0909158 22.5515831, 114.0909512 22.5515438, 114.0909742 22.551503, 114.0909882 22.5514539)",,
9203706596,9203706601,0,996762395,True,,secondary_link,,False,57.013999999999996,1,"LINESTRING (114.0911303 22.5514541, 114.0911673 22.5515555, 114.091224 22.5516176, 114.0913054 22.5516797, 114.0914027 22.5517173, 114.0915422 22.5517314)",,
9203706596,564275540,0,996762396,True,上步中路,primary,40,False,30.219,2,"LINESTRING (114.0911303 22.5514541, 114.0911259 22.5516358, 114.091125 22.5516735, 114.0911237 22.5517258)",,
9203706601,8201901268,0,643527681,True,红荔路,secondary,,False,138.196,,"LINESTRING (114.0915422 22.5517314, 114.0920584 22.5517373, 114.0928878 22.5517484)",,
9555650129,2885151952,0,"[927162333, 284811733]",False,,residential,,False,147.3,,"LINESTRING (114.0926217 22.5598234, 114.0926217 22.5587283, 114.0926217 22.5586513, 114.0926217 22.5586135, 114.0926217 22.5584987)",no,
9555650129,2091821669,0,393911183,True,八卦一路,tertiary,,False,205.296,2,"LINESTRING (114.0926217 22.5598234, 114.0944584 22.5598547, 114.0946146 22.5598142)",,
9557077318,2885151954,0,284811737,True,,primary_link,,False,89.201,,"LINESTRING (114.0906165 22.5589712, 114.0906287 22.5589166, 114.0906303 22.5588522, 114.0906209 22.5587813, 114.0906019 22.558716, 114.0905667 22.5586543, 114.0905105 22.5585963, 114.09042 22.5585443, 114.0903039 22.5585071, 114.0901087 22.5584728)",,
9557077318,564055566,0,1050682018,True,上步北路,primary,,False,59.54299999999999,3,"LINESTRING (114.0906165 22.5589712, 114.0907707 22.558673, 114.0908664 22.558488)",,
9946843954,1123369098,0,96938449,False,百花一路,residential,,False,139.965,,"LINESTRING (114.0895819 22.5540855, 114.0909446 22.5541109)",,
9946843954,3012222568,0,96938449,False,百花一路,residential,,True,10.436,,"LINESTRING (114.0895819 22.5540855, 114.0894803 22.5540836)",,
9946843954,9946843958,0,1085547113,False,,living_street,,False,24.817,,"LINESTRING (114.0895819 22.5540855, 114.0895754 22.5543036, 114.0895754 22.5543086)",,
9946843957,9946843958,0,1085547113,False,,living_street,,True,131.238,,"LINESTRING (114.0895712 22.5554887, 114.0895777 22.5553722, 114.0895754 22.5543086)",,
9946843958,9946843957,0,1085547113,False,,living_street,,False,131.238,,"LINESTRING (114.0895754 22.5543086, 114.0895777 22.5553722, 114.0895712 22.5554887)",,
9946843958,9946843954,0,1085547113,False,,living_street,,True,24.817,,"LINESTRING (114.0895754 22.5543086, 114.0895754 22.5543036, 114.0895819 22.5540855)",,
9946843958,9946843966,0,1085547114,False,,living_street,,False,166.0,,"LINESTRING (114.0895754 22.5543086, 114.0892872 22.554306, 114.0890104 22.5543118, 114.0887903 22.554428, 114.0887242 22.5546458, 114.0887242 22.5548143, 114.0888016 22.554926, 114.0889137 22.5550281, 114.0889604 22.5550756)",,
9946843966,9946843958,0,1085547114,False,,living_street,,True,166.0,,"LINESTRING (114.0889604 22.5550756, 114.0889137 22.5550281, 114.0888016 22.554926, 114.0887242 22.5548143, 114.0887242 22.5546458, 114.0887903 22.554428, 114.0890104 22.5543118, 114.0892872 22.554306, 114.0895754 22.5543086)",,
