u,v,key,osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,access
8046350926,8044279584,0,643527687,,primary_link,True,False,140.08899999999997,"LINESTRING (114.0755747 22.5514276, 114.0755921 22.551426, 114.0756119 22.5514228, 114.075632 22.5514184, 114.0756509 22.5514132, 114.0756727 22.5514064, 114.0756928 22.5513993, 114.0757113 22.5513922, 114.0757302 22.5513838, 114.0757472 22.5513759, 114.0757658 22.551366, 114.0757819 22.5513559, 114.0757951 22.5513458, 114.0758072 22.551334, 114.0758195 22.5513192, 114.0758283 22.5513062, 114.0758371 22.5512894, 114.0758432 22.5512717, 114.0758467 22.5512546, 114.0758492 22.5512383, 114.0758506 22.5512223, 114.0758515 22.5512048, 114.075864 22.550639, 114.0758686 22.5505894, 114.0758771 22.5505454, 114.0758911 22.5504973, 114.0759086 22.5504516, 114.0759214 22.5504117, 114.0759306 22.5503743, 114.0759396 22.550331)",1,,,
8046350931,277667938,0,25482149,新洲路,unclassified,False,False,78.923,"LINESTRING (114.0703604 22.551133, 114.0704258 22.5518402)",,,,
8046350931,8046350932,0,996188193,红荔路,primary,True,False,88.262,"LINESTRING (114.0703604 22.551133, 114.0695011 22.551117)",,,,
8046350932,8046350944,0,996188193,红荔路,primary,True,False,123.154,"LINESTRING (114.0695011 22.551117, 114.0683021 22.5510947)",,,,
8046350932,2889056097,0,285221696,,residential,False,False,112.691,"LINESTRING (114.0695011 22.551117, 114.0695013 22.5512698, 114.0694909 22.5521304)",,,,
8046350944,8002397282,0,362953598,,trunk_link,True,False,51.479,"LINESTRING (114.0683021 22.5510947, 114.0682798 22.5510996, 114.0682569 22.5511076, 114.0682277 22.5511201, 114.0681998 22.5511351, 114.0681727 22.5511508, 114.0681441 22.5511694, 114.0681184 22.5511877, 114.0680951 22.5512061, 114.0680746 22.5512235, 114.0680548 22.5512423, 114.0680353 22.5512637, 114.0680169 22.5512863, 114.0679988 22.5513109, 114.0679841 22.5513332, 114.0679713 22.551355, 114.0679623 22.551374, 114.067952 22.5514024)",,,,
8046350944,8002408172,0,996188193,红荔路,primary,True,False,35.384,"LINESTRING (114.0683021 22.5510947, 114.06813 22.5510915, 114.0680565 22.5510889, 114.0679577 22.5510854)",,,,
8046350956,8046350926,0,269895569,红荔路,primary,True,False,749.72,"LINESTRING (114.068302 22.5509476, 114.0702927 22.5509764, 114.071456 22.5509933, 114.0715717 22.5509961, 114.0716722 22.5510012, 114.0718032 22.551011, 114.0719255 22.5510225, 114.0720396 22.5510358, 114.0734159 22.5511883, 114.0755747 22.5514276)",,,,
8046350981,2889056090,0,996188193,红荔路,primary,True,False,335.62,"LINESTRING (114.0754795 22.5515695, 114.0722344 22.5512113)",,,,
8046356986,8046350981,0,643527686,,primary_link,True,False,94.416,"LINESTRING (114.0762624 22.5519884, 114.0761239 22.5518662, 114.0760368 22.5517974, 114.0759329 22.5517298, 114.0758388 22.5516876, 114.0757424 22.5516516, 114.075613 22.5516088, 114.0754795 22.5515695)",1,,,
8046356986,564015792,0,996647540,华富路,primary,True,False,47.715,"LINESTRING (114.0762624 22.5519884, 114.0761097 22.5517991, 114.0760814 22.5517563, 114.0760566 22.5517136, 114.0760348 22.5516718, 114.0760187 22.5516261)",,40,,
8046357005,564015792,0,44394823,红荔路,primary,True,False,8.721,"LINESTRING (114.0761033 22.5516329, 114.0760187 22.5516261)",,,,
8046357005,8046357058,0,891126145,华富路,primary,True,False,101.771,"LINESTRING (114.0761033 22.5516329, 114.0761102 22.551648, 114.0761241 22.5516741, 114.0761377 22.5516981, 114.0761561 22.5517263, 114.0761736 22.5517515, 114.0761972 22.5517825, 114.0765283 22.5522018, 114.0765577 22.5522342, 114.0765854 22.5522618, 114.0766117 22.5522852, 114.0766413 22.552308, 114.0767053 22.5523521)",,40,,
8046357029,9555650023,0,863702724,华新路,tertiary,False,False,17.633,"LINESTRING (114.0780106 22.5539225, 114.0778389 22.5539207)",3,,,
8046357029,8046357047,0,863702722,华富路,primary,True,False,34.011,"LINESTRING (114.0780106 22.5539225, 114.0780786 22.5540083, 114.0781084 22.554046, 114.0782061 22.5541694)",,40,,
8046357029,8046357032,0,863702724,华新路,tertiary,False,True,32.781,"LINESTRING (114.0780106 22.5539225, 114.0782056 22.5539245, 114.0783298 22.5539261)",3,,,
8046357032,8046357029,0,863702724,华新路,tertiary,False,False,32.781,"LINESTRING (114.0783298 22.5539261, 114.0782056 22.5539245, 114.0780106 22.5539225)",3,,,
8046357032,8046357047,0,863702725,,tertiary_link,True,False,33.196,"LINESTRING (114.0783298 22.5539261, 114.0783082 22.5539335, 114.0782872 22.5539427, 114.0782656 22.5539567, 114.0782492 22.5539713, 114.078237 22.5539858, 114.0782253 22.5540036, 114.0782163 22.5540206, 114.0782084 22.5540381, 114.078203 22.5540561, 114.0781991 22.5540749, 114.0781969 22.5540945, 114.0781964 22.5541129, 114.0781977 22.5541332, 114.0782008 22.5541505, 114.0782061 22.5541694)",,,,
8046357047,564015717,0,863702722,华富路,primary,True,False,84.312,"LINESTRING (114.0782061 22.5541694, 114.0786908 22.5547814)",,40,,
8046357058,8046357098,0,891126150,华富路,primary,True,False,91.566,"LINESTRING (114.0767053 22.5523521, 114.0766561 22.5522457, 114.0766383 22.5522157, 114.076618 22.5521859, 114.0765946 22.5521545, 114.0763147 22.5517748, 114.0763068 22.5517633, 114.0762997 22.5517511, 114.0762942 22.5517384, 114.0762895 22.551725, 114.076285 22.551711, 114.0762806 22.5516961, 114.0762768 22.5516805, 114.0762745 22.5516671, 114.0762731 22.5516544, 114.0762729 22.5516411)",,40,,
8046357058,8046357133,0,891126151,华富路,primary,True,False,57.145,"LINESTRING (114.0767053 22.5523521, 114.0767796 22.5524033, 114.0768042 22.5524215, 114.0768262 22.5524399, 114.0768522 22.5524648, 114.0768855 22.5525019, 114.0770702 22.5527352)",,40,,
8046357064,1123344043,0,96935413,工发路,tertiary,False,True,121.358,"LINESTRING (114.0793454 22.5515649, 114.0793811 22.550474)",,20,,
8046357065,2327294747,0,96935145,航天路,tertiary,False,True,121.338,"LINESTRING (114.0784536 22.5515545, 114.078502 22.5504642)",,20,,
8046357065,8046357064,0,891126149,红荔路,secondary,True,False,91.589,"LINESTRING (114.0784536 22.5515545, 114.0785423 22.5515555, 114.0786309 22.5515565, 114.0793454 22.5515649)",,50,,
8046357066,2327294743,0,96935144,友谊路,tertiary,False,True,121.22,"LINESTRING (114.077459 22.5515428, 114.0774708 22.5504527)",,20,,
8046357066,8046357065,0,891126149,红荔路,secondary,True,False,102.146,"LINESTRING (114.077459 22.5515428, 114.0784536 22.5515545)",,50,,
8046357070,8046357066,0,891126149,红荔路,secondary,True,False,115.862,"LINESTRING (114.0763313 22.5515223, 114.0763812 22.5515278, 114.076431 22.5515308, 114.0766709 22.5515336, 114.077459 22.5515428)",,50,,
8046357084,8046350981,0,996188193,红荔路,primary,True,False,31.575000000000003,"LINESTRING (114.0757849 22.5516024, 114.0756825 22.5515919, 114.0754795 22.5515695)",,,,
8046357098,8046357070,0,891126147,华富路,primary,True,False,15.076,"LINESTRING (114.0762729 22.5516411, 114.0762732 22.5516283, 114.0762738 22.5516189, 114.0762751 22.5516101, 114.0762769 22.5516018, 114.0762797 22.5515932, 114.0762837 22.5515826, 114.0762886 22.5515715, 114.0762939 22.5515616, 114.0763001 22.5515522, 114.0763079 22.5515423, 114.0763156 22.5515343, 114.0763238 22.5515278, 114.0763313 22.5515223)",,40,,
8046357098,8046357005,0,891126148,红荔路,secondary,True,False,17.443,"LINESTRING (114.0762729 22.5516411, 114.076244 22.5516405, 114.0761899 22.5516381, 114.0761033 22.5516329)",,,,
8046357120,8046357133,0,643527689,,primary_link,True,False,150.57200000000003,"LINESTRING (114.0767255 22.5516468, 114.0766669 22.5516591, 114.0766183 22.5516804, 114.0765763 22.5517119, 114.0765487 22.5517432, 114.0765281 22.5517735, 114.0765181 22.5517906, 114.0765091 22.5518115, 114.076505 22.5518288, 114.0765029 22.5518507, 114.0765027 22.5518729, 114.0765046 22.5518937, 114.0765081 22.5519158, 114.0765145 22.5519375, 114.0765225 22.5519568, 114.0765321 22.5519755, 114.0765449 22.551998, 114.0768873 22.5524227, 114.0769249 22.5524712, 114.0769543 22.5525121, 114.0769803 22.5525501, 114.0770026 22.5525872, 114.0770261 22.5526291, 114.0770439 22.5526657, 114.0770702 22.5527352)",1,,,
8046357120,8046357098,0,996647551,红荔路,secondary,True,False,46.483,"LINESTRING (114.0767255 22.5516468, 114.0764696 22.5516431, 114.0764162 22.5516426, 114.0763044 22.5516417, 114.0762729 22.5516411)",,50,,
8046357133,8046357029,0,863702722,华富路,primary,True,False,163.571,"LINESTRING (114.0770702 22.5527352, 114.0778669 22.553741, 114.0778957 22.5537774, 114.0780106 22.5539225)",,40,,
8077904758,6413071312,0,"[684494954, 684494947]",莲科路,residential,True,False,218.70399999999995,"LINESTRING (114.0646748 22.5582554, 114.0644581 22.558361, 114.064359 22.5583897, 114.0642676 22.5583983, 114.0635536 22.5583938, 114.0634085 22.5584052, 114.0632899 22.558433, 114.0631749 22.5584804, 114.06309 22.5585409, 114.0630404 22.5585932, 114.0630032 22.5586426, 114.0629643 22.5587092, 114.0629316 22.5587823, 114.0629095 22.5588538, 114.0628953 22.5589315)",,,yes,
8158214409,6550628404,0,708028541,华富支路,primary,True,False,619.994,"LINESTRING (114.0765548 22.5584474, 114.076636 22.5584277, 114.0767013 22.5583951, 114.0767589 22.5583497, 114.0768174 22.5582842, 114.0769497 22.5581496, 114.0770324 22.5580897, 114.0771088 22.5580497, 114.0771813 22.558028, 114.0772574 22.5580207, 114.0778117 22.5580235, 114.0779374 22.5580184, 114.0784741 22.5579741, 114.0786578 22.5579688, 114.079163 22.5579704, 114.0792063 22.5579641, 114.0792444 22.5579508, 114.0792766 22.5579307, 114.0793029 22.5579073, 114.0793254 22.5578785, 114.0793396 22.5578401, 114.0793494 22.557801, 114.0793542 22.5577479, 114.079356 22.5576497, 114.0793762 22.556558, 114.0793752 22.5565377, 114.0793737 22.5565084, 114.0793681 22.5564654, 114.0793566 22.5564245, 114.0793389 22.5563817, 114.0793153 22.5563377, 114.0789874 22.5558988, 114.0789611 22.5558567, 114.0789349 22.5558082, 114.0789136 22.5557551, 114.0788924 22.5556977, 114.0788785 22.5556425, 114.0788681 22.5555793, 114.0788356 22.5554018, 114.0788512 22.5551818)",,,,
8324474216,8324484322,0,895544341,,residential,False,False,104.408,"LINESTRING (114.0786945 22.5591256, 114.0785902 22.5587711, 114.078577 22.558749, 114.0785611 22.5587359, 114.0785408 22.5587269, 114.078516 22.5587228, 114.0779934 22.5587181)",,,,
8324484322,8557133121,0,393889371,梅岗路,tertiary,False,True,17.427,"LINESTRING (114.0779934 22.5587181, 114.0779703 22.558626, 114.0779522 22.5585661)",,,,
8324484322,8324474216,0,895544341,,residential,False,True,104.408,"LINESTRING (114.0779934 22.5587181, 114.078516 22.5587228, 114.0785408 22.5587269, 114.0785611 22.5587359, 114.078577 22.558749, 114.0785902 22.5587711, 114.0786945 22.5591256)",,,,
8557114494,8002408041,0,44379639,笋岗西路,primary,True,False,402.51800000000003,"LINESTRING (114.0722178 22.558271, 114.0720021 22.5582684, 114.0719411 22.5582648, 114.0718684 22.5582561, 114.071693 22.558231, 114.0715906 22.5582192, 114.0715032 22.5582137, 114.068302 22.5581825)",,,,
8557114494,8557114505,0,921705342,,primary_link,True,False,35.938,"LINESTRING (114.0722178 22.558271, 114.0721762 22.5582514, 114.072155 22.5582269, 114.0721444 22.5582073, 114.0721391 22.5581868, 114.0721382 22.5581566, 114.0721417 22.5581239, 114.0721514 22.5580945, 114.0721638 22.5580692, 114.0721824 22.5580487, 114.0722045 22.5580357, 114.072239 22.5580264)",2,,,
8557114505,2787061350,0,44379646,笋岗西路,primary,True,False,10.351,"LINESTRING (114.072239 22.5580264, 114.0723398 22.5580269)",5,,,
8557133121,8557114494,0,"[377729428, 44379639]",笋岗西路,primary,True,False,591.7220000000001,"LINESTRING (114.0779522 22.5585661, 114.0763763 22.5585367, 114.0755117 22.5585205, 114.0741526 22.5584952, 114.0739652 22.5584922, 114.073866 22.5584854, 114.0737815 22.5584739, 114.0736978 22.5584574, 114.0731926 22.5583321, 114.0730972 22.5583082, 114.0730016 22.5582903, 114.0729218 22.5582813, 114.072831 22.5582764, 114.0723483 22.5582726, 114.0722178 22.558271)",,,,
8557133121,8324484322,0,393889371,梅岗路,tertiary,False,False,17.427,"LINESTRING (114.0779522 22.5585661, 114.0779703 22.558626, 114.0779934 22.5587181)",,,,
8624031140,8624031146,0,643588845,,primary_link,True,False,76.84,"LINESTRING (114.0625823 22.5518955, 114.0625734 22.5518538, 114.0625603 22.5518126, 114.0625417 22.5517703, 114.0625194 22.5517311, 114.0624937 22.5516943, 114.0624644 22.5516604, 114.0624394 22.5516377, 114.0624009 22.5516099, 114.0623552 22.5515838, 114.0623049 22.5515604, 114.0622467 22.5515378, 114.0621853 22.5515199, 114.0621243 22.5515089, 114.0620448 22.5514985)",2,,,
8624031140,8624031197,0,1051517024,彩田路,primary,True,False,43.828,"LINESTRING (114.0625823 22.5518955, 114.0625865 22.5516612, 114.0625876 22.5516039, 114.0625894 22.5515014)",2,,,
8624031142,8624031143,0,929983620,,primary_link,True,False,21.911,"LINESTRING (114.0615322 22.551296, 114.0615275 22.551493)",1,,,
8624031142,8624031164,0,1051517025,红荔路,primary,True,False,51.647,"LINESTRING (114.0615322 22.551296, 114.0620351 22.551301)",,,,
8624031146,8624031143,0,1051517020,红荔路,primary,True,False,53.126,"LINESTRING (114.0620448 22.5514985, 114.0615275 22.551493)",,,,
8624031164,8624031172,0,643588843,,primary_link,True,False,78.55899999999998,"LINESTRING (114.0620351 22.551301, 114.0620824 22.5512966, 114.0621329 22.5512906, 114.0621868 22.5512788, 114.062235 22.5512646, 114.0622796 22.551249, 114.0623258 22.5512294, 114.0623613 22.5512113, 114.0623917 22.5511924, 114.0624162 22.5511731, 114.0624418 22.5511511, 114.0624672 22.5511248, 114.062488 22.5511006, 114.0625104 22.5510713, 114.0625329 22.5510377, 114.0625523 22.5510059, 114.062571 22.5509725, 114.0625815 22.5509502, 114.0625908 22.5509271, 114.0626003 22.5508997)",1,,,
8624031164,8624031199,0,1051517025,红荔路,primary,True,False,57.294000000000004,"LINESTRING (114.0620351 22.551301, 114.0623796 22.5513045, 114.0624455 22.5513043, 114.062593 22.5513046)",,,,
8624031180,8624031211,0,1057874095,红荔路,primary,True,False,235.096,"LINESTRING (114.064902 22.5511512, 114.0671848 22.5509919)",,,,
8624031180,2367560900,0,"[777201476, 228119757]",,residential,False,False,94.41499999999999,"LINESTRING (114.064902 22.5511512, 114.0649148 22.5506281, 114.064562 22.5506234)",,,,
8624031182,8624031185,0,1051517026,彩田路,primary,True,False,21.764,"LINESTRING (114.0627595 22.5512996, 114.062756 22.5514953)",2,,,
8624031182,8624031202,0,1057874095,红荔路,primary,True,False,129.947,"LINESTRING (114.0627595 22.5512996, 114.0629559 22.551287, 114.0630289 22.551282, 114.0640214 22.5512127)",,,,
8624031185,6056271422,0,996755158,彩田路,primary,True,False,35.665,"LINESTRING (114.062756 22.5514953, 114.0627541 22.5516035, 114.0627503 22.551816)",2,,,
8624031185,8624031197,0,1051517023,红荔路,primary,True,False,17.127,"LINESTRING (114.062756 22.5514953, 114.0627124 22.5514982, 114.0626602 22.5515005, 114.0625894 22.5515014)",,,,
8624031186,8624031201,0,996188193,红荔路,primary,True,False,28.804,"LINESTRING (114.0643177 22.5513728, 114.0640382 22.5513945)",,,,
8624031186,1703715918,0,193702052,,residential,False,True,19.403,"LINESTRING (114.0643177 22.5513728, 114.0643228 22.5514918, 114.0643263 22.5515471)",,,,
8624031187,8624031186,0,996188193,红荔路,primary,True,False,174.407,"LINESTRING (114.0660101 22.5512418, 114.0643177 22.5513728)",,,,
8624031187,1703698705,0,158109820,,residential,False,False,55.64,"LINESTRING (114.0660101 22.5512418, 114.0660245 22.5513544, 114.0660467 22.5515098, 114.0660639 22.5517395)",,20,,yes
8624031196,6056271422,0,643588844,,primary_link,True,False,71.648,"LINESTRING (114.0632908 22.5514523, 114.0632284 22.5514643, 114.0631753 22.5514773, 114.0631204 22.5514962, 114.063069 22.5515166, 114.063018 22.5515418, 114.0629762 22.5515667, 114.0629314 22.5515986, 114.0628898 22.551632, 114.0628479 22.5516709, 114.0628131 22.5517119, 114.0627872 22.5517489, 114.0627665 22.5517806, 114.0627503 22.551816)",1,,,
8624031196,8624031185,0,996188193,红荔路,primary,True,False,55.128,"LINESTRING (114.0632908 22.5514523, 114.0630207 22.5514732, 114.0629674 22.5514781, 114.062756 22.5514953)",,,,
8624031197,8624031199,0,1051517024,彩田路,primary,True,False,21.886,"LINESTRING (114.0625894 22.5515014, 114.062593 22.5513046)",2,,,
8624031197,8624031146,0,1051517023,红荔路,primary,True,False,55.929,"LINESTRING (114.0625894 22.5515014, 114.0624508 22.5515019, 114.0623895 22.5515022, 114.0620448 22.5514985)",,,,
8624031199,8624031172,0,1051517024,彩田路,primary,True,False,45.029,"LINESTRING (114.062593 22.5513046, 114.0625956 22.5511607, 114.0625967 22.5510968, 114.0626003 22.5508997)",2,,,
8624031199,8624031182,0,1051517025,红荔路,primary,True,False,17.109,"LINESTRING (114.062593 22.5513046, 114.0626493 22.5513037, 114.0626987 22.5513026, 114.0627595 22.5512996)",,,,
8624031201,8624031202,0,929983622,,primary_link,True,False,20.289,"LINESTRING (114.0640382 22.5513945, 114.0640214 22.5512127)",1,,,
8624031201,8624031196,0,996188193,红荔路,primary,True,False,77.021,"LINESTRING (114.0640382 22.5513945, 114.0632908 22.5514523)",,,,
8624031202,8624031180,0,1057874095,红荔路,primary,True,False,90.689,"LINESTRING (114.0640214 22.5512127, 114.064902 22.5511512)",,,,
8624031205,8624031187,0,996188193,红荔路,primary,True,False,132.773,"LINESTRING (114.0672985 22.5511421, 114.0660101 22.5512418)",,,,
8624031211,8002408089,0,362953602,,trunk_link,True,False,76.344,"LINESTRING (114.0671848 22.5509919, 114.0672527 22.5509809, 114.067317 22.5509673, 114.0673814 22.5509493, 114.0674391 22.5509289, 114.0675035 22.5508991, 114.0675551 22.55087, 114.0676005 22.5508381, 114.0676312 22.5508098, 114.0676597 22.5507745, 114.0676775 22.5507621, 114.0677346 22.5506078)",,,,
8624031211,8002408091,0,1057874095,红荔路,primary,True,False,55.973,"LINESTRING (114.0671848 22.5509919, 114.0675689 22.5509651, 114.0677285 22.5509568)",,,,
9364887308,9364887310,0,193702047,,living_street,False,False,15.156,"LINESTRING (114.0637289 22.5524587, 114.0637295 22.5523224)",,,,
9364887308,9364954903,0,193702047,,living_street,False,True,27.488,"LINESTRING (114.0637289 22.5524587, 114.0637278 22.5527059)",,,,
9364887308,9364887309,0,1015196474,,unclassified,False,False,65.317,"LINESTRING (114.0637289 22.5524587, 114.0630929 22.5524512)",,,,
9364887309,9364954900,0,308238960,,residential,False,False,14.4,"LINESTRING (114.0630929 22.5524512, 114.0630917 22.5525807)",,,,
9364887309,9364887311,0,308238960,,residential,False,True,15.401,"LINESTRING (114.0630929 22.5524512, 114.0630942 22.5523127)",,,,
9364887309,9364887308,0,1015196474,,unclassified,False,True,65.317,"LINESTRING (114.0630929 22.5524512, 114.0637289 22.5524587)",,,,
9364887310,1703715906,0,193702047,,living_street,False,False,21.594,"LINESTRING (114.0637295 22.5523224, 114.0637303 22.5521282)",,,,
9364887310,9364887308,0,193702047,,living_street,False,True,15.156,"LINESTRING (114.0637295 22.5523224, 114.0637289 22.5524587)",,,,
9364887310,9364887311,0,1015196475,,unclassified,False,False,65.249,"LINESTRING (114.0637295 22.5523224, 114.0630942 22.5523127)",,,,
9364887311,9364887309,0,308238960,,residential,False,False,15.401,"LINESTRING (114.0630942 22.5523127, 114.0630929 22.5524512)",,,,
9364887311,2042184685,0,308238960,,residential,False,True,17.102,"LINESTRING (114.0630942 22.5523127, 114.0630957 22.5521589)",,,,
9364887311,9364887310,0,1015196475,,unclassified,False,True,65.249,"LINESTRING (114.0630942 22.5523127, 114.0637295 22.5523224)",,,,
9364887312,9364887314,0,193702052,,residential,False,False,13.779,"LINESTRING (114.0643581 22.5520402, 114.0643501 22.5519165)",,,,
9364887312,2042184681,0,193702052,,residential,False,True,4.879,"LINESTRING (114.0643581 22.5520402, 114.0643609 22.552084)",,,,
9364887312,9364887313,0,1015196495,,unclassified,False,False,64.406,"LINESTRING (114.0643581 22.5520402, 114.0649834 22.5519955)",,,,
9364887313,9364887312,0,1015196495,,unclassified,False,True,64.406,"LINESTRING (114.0649834 22.5519955, 114.0643581 22.5520402)",,,,
9364887314,1703715901,0,193702052,,residential,False,False,14.392,"LINESTRING (114.0643501 22.5519165, 114.0643418 22.5517873)",,,,
9364887314,9364887312,0,193702052,,residential,False,True,13.779,"LINESTRING (114.0643501 22.5519165, 114.0643581 22.5520402)",,,,
9364887314,9365005817,0,1015196496,,unclassified,False,False,149.026,"LINESTRING (114.0643501 22.5519165, 114.0650612 22.5518543, 114.0650826 22.5521639, 114.0654823 22.5521342)",,,,
9364948971,1703698700,0,1015194530,,unclassified,False,True,11.439,"LINESTRING (114.0657483 22.5520786, 114.0657782 22.5519795)",,,,
9364954900,9364887309,0,308238960,,residential,False,True,14.4,"LINESTRING (114.0630917 22.5525807, 114.0630929 22.5524512)",,,,
9364954900,1703715916,0,308238960,,residential,False,False,128.16400000000002,"LINESTRING (114.0630917 22.5525807, 114.0630882 22.5529558, 114.0637359 22.5529548, 114.06393 22.55295)",,,,
9364954900,9364954903,0,1015194676,,unclassified,False,False,71.358,"LINESTRING (114.0630917 22.5525807, 114.0634148 22.5525947, 114.0634891 22.552696, 114.0637278 22.5527059)",1,5,,
9364954903,9364887308,0,193702047,,living_street,False,False,27.488,"LINESTRING (114.0637278 22.5527059, 114.0637289 22.5524587)",,,,
9364954903,2042191621,0,193702047,,living_street,False,True,33.914,"LINESTRING (114.0637278 22.5527059, 114.0637271 22.5528818, 114.0638667 22.5528752)",,,,
9364954903,9364954900,0,1015194676,,unclassified,False,True,71.358,"LINESTRING (114.0637278 22.5527059, 114.0634891 22.552696, 114.0634148 22.5525947, 114.0630917 22.5525807)",1,5,,
9365005817,9364887314,0,1015196496,,unclassified,False,True,149.026,"LINESTRING (114.0654823 22.5521342, 114.0650826 22.5521639, 114.0650612 22.5518543, 114.0643501 22.5519165)",,,,
9555650023,8046357029,0,863702724,华新路,tertiary,False,True,17.633,"LINESTRING (114.0778389 22.5539207, 114.0780106 22.5539225)",3,,,
9555650023,1123372047,0,393889399,华新路,tertiary,False,True,210.341,"LINESTRING (114.0778389 22.5539207, 114.0776385 22.5539186, 114.0775645 22.5539178, 114.0757907 22.5539033)",3,,,
9555650023,564015697,0,962310886,华富路,primary,True,False,142.442,"LINESTRING (114.0778389 22.5539207, 114.0777392 22.5537998, 114.0769986 22.5529015)",,40,,
