u,v,key,osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,access,tunnel
8198655607,1491845119,0,40954694,沙嘴路,secondary,True,False,192.812,"LINESTRING (114.0338594 22.5283516, 114.0338655 22.528377, 114.0338793 22.5284502, 114.0338888 22.5285143, 114.0338957 22.5285889, 114.0339011 22.5286698, 114.0339048 22.5287614, 114.0339059 22.5288384, 114.0339053 22.5289114, 114.0339024 22.5289865, 114.0338978 22.5290682, 114.0338927 22.5291461, 114.0338523 22.5296138, 114.0338578 22.5296876, 114.0338872 22.5297777, 114.0339371 22.5298581, 114.0340045 22.5299297, 114.0341014 22.5299963)",,,,
8198655607,8198655610,0,1067522794,新洲九街,tertiary,False,False,14.102,"LINESTRING (114.0338594 22.5283516, 114.0338099 22.5283672, 114.0337616 22.5283801, 114.0337279 22.5283878)",,,,
8198655607,8198655625,0,1067522794,新洲九街,tertiary,False,True,36.703,"LINESTRING (114.0338594 22.5283516, 114.0339154 22.5283327, 114.0339701 22.528312, 114.0340083 22.5282953, 114.0341831 22.5282127)",,,,
8198655610,8198655528,0,135913027,沙嘴路,secondary,True,False,156.007,"LINESTRING (114.0337279 22.5283878, 114.0337205 22.5283524, 114.0337101 22.5283095, 114.0336991 22.5282703, 114.0336823 22.5282191, 114.0336142 22.5280346, 114.0335742 22.5279387, 114.0335281 22.5278421, 114.0334779 22.5277497, 114.0334242 22.5276565, 114.0333655 22.5275578, 114.0330889 22.5271232)",,,,
8198655610,8198655607,0,1067522794,新洲九街,tertiary,False,True,14.102,"LINESTRING (114.0337279 22.5283878, 114.0337616 22.5283801, 114.0338099 22.5283672, 114.0338594 22.5283516)",,,,
8198655615,8198655607,0,40954694,沙嘴路,secondary,True,False,36.995,"LINESTRING (114.0337498 22.5280351, 114.0338196 22.528213, 114.0338332 22.5282531, 114.0338483 22.5283049, 114.0338594 22.5283516)",,,,
8198655615,8198655625,0,815469506,,tertiary_link,True,False,53.349000000000004,"LINESTRING (114.0337498 22.5280351, 114.0337635 22.5280619, 114.0337774 22.5280832, 114.0337943 22.5281064, 114.0338159 22.5281295, 114.0338407 22.5281506, 114.033871 22.5281699, 114.0339033 22.5281865, 114.0339369 22.528201, 114.0339677 22.5282117, 114.0339969 22.5282199, 114.034025 22.5282255, 114.0340517 22.5282283, 114.0340822 22.5282289, 114.0341086 22.5282277, 114.0341317 22.5282252, 114.034153 22.5282214, 114.034169 22.5282176, 114.0341831 22.5282127)",,,,
8198655625,2042400913,0,1067522793,新洲九街,tertiary,False,True,116.773,"LINESTRING (114.0341831 22.5282127, 114.0351952 22.5277343)",,,,
8198655625,8198655607,0,1067522794,新洲九街,tertiary,False,False,36.703,"LINESTRING (114.0341831 22.5282127, 114.0340083 22.5282953, 114.0339701 22.528312, 114.0339154 22.5283327, 114.0338594 22.5283516)",,,,
8577265830,498877630,0,1051282799,福强路,primary,True,False,123.081,"LINESTRING (114.0367141 22.5240731, 114.0356845 22.5246394)",3,,,
8577265883,2323527436,0,659870824,上沙建文路,residential,False,False,7.422,"LINESTRING (114.0247763 22.5230881, 114.0247321 22.5230353)",,,,
8577265883,8577265884,0,659870824,上沙建文路,residential,False,True,21.186,"LINESTRING (114.0247763 22.5230881, 114.0249025 22.5232388)",,,,
8577265883,8068362787,0,824751296,福荣路,tertiary,True,False,226.967,"LINESTRING (114.0247763 22.5230881, 114.0246688 22.5231475, 114.0246128 22.5231786, 114.022939 22.5241013, 114.0228791 22.5241346)",2,,,
8577265884,8577265883,0,659870824,上沙建文路,residential,False,False,21.186,"LINESTRING (114.0249025 22.5232388, 114.0247763 22.5230881)",,,,
8577265884,8068362788,0,223456775,,residential,True,False,229.561,"LINESTRING (114.0249025 22.5232388, 114.024771 22.5233119, 114.0247256 22.5233371, 114.0239836 22.5237489, 114.0230466 22.5242584, 114.0229818 22.5242944)",,,,
8577265884,2323527428,0,659870824,上沙建文路,residential,False,True,110.24199999999999,"LINESTRING (114.0249025 22.5232388, 114.0249323 22.5232743, 114.0249621 22.5233099, 114.0255544 22.5240264)",,,,
8577265898,2323527380,0,923999671,上沙椰树路,residential,False,False,180.693,"LINESTRING (114.0259579 22.5281547, 114.0256902 22.5280677, 114.0253248 22.5279676, 114.0251516 22.5279573, 114.0248742 22.5274054, 114.0247445 22.5271951)",2,,,
8577265898,2323527410,0,923999673,,residential,False,False,29.23,"LINESTRING (114.0259579 22.5281547, 114.0259783 22.5281471, 114.0260588 22.5281061, 114.0261289 22.5280611, 114.0261905 22.5280066)",,,,
9608302581,9660848487,0,"[1044157157, 1044157167]","['东村一路', '沙尾步行街']",residential,False,"[False, True]",349.075,"LINESTRING (114.0364268 22.5224087, 114.0365421 22.5222509, 114.0366701 22.5220758, 114.036917 22.5217379, 114.0374042 22.5220514, 114.0379864 22.5224297, 114.0379775 22.5225094, 114.0377808 22.5228032, 114.0375415 22.5231605, 114.0375366 22.5231786, 114.0375364 22.5232038, 114.0375409 22.5232249, 114.0375563 22.5232528, 114.0375971 22.5233211, 114.0376557 22.5234094)",,,,
9608302581,2269583663,0,1044157157,沙尾步行街,residential,False,True,42.57899999999999,"LINESTRING (114.0364268 22.5224087, 114.0363983 22.5224477, 114.0362705 22.5226226, 114.0361949 22.5227261)",,,,
9608302581,2399038485,0,"[1044157168, 1044157158]","['西村三路', '西村一路']",residential,False,False,311.72399999999993,"LINESTRING (114.0364268 22.5224087, 114.0360105 22.5221352, 114.0362542 22.5217769, 114.0363192 22.5216398, 114.0363101 22.5215109, 114.0363981 22.5213665, 114.03648 22.5211381, 114.0369352 22.5205438, 114.0371527 22.5200912)",,,,
9608302698,2399038475,0,231534962,沙嘴东路,residential,False,False,6.297,"LINESTRING (114.0338468 22.5212514, 114.033881 22.5212044)",,,,
9608302698,2399038469,0,231534962,沙嘴东路,residential,False,True,75.3,"LINESTRING (114.0338468 22.5212514, 114.0337489 22.5213864, 114.0334386 22.5218139)",,,,
9608302698,2269570871,0,1044157179,,residential,False,False,97.408,"LINESTRING (114.0338468 22.5212514, 114.033923 22.5212934, 114.0339527 22.5212973, 114.0339807 22.5212941, 114.0347542 22.5211005)",,,,
9608997541,2323527349,0,659870819,下沙街,residential,False,False,9.518,"LINESTRING (114.0223928 22.5285483, 114.0223956 22.5285898, 114.0223945 22.5286338)",,,,
9608997541,2323527442,0,659870819,下沙街,residential,False,True,83.77600000000001,"LINESTRING (114.0223928 22.5285483, 114.0225888 22.5283894, 114.0229277 22.5281804, 114.023046 22.5280992)",,,,
9608997541,8068348862,0,"[231532376, 1044157135]",下沙村仔路,residential,False,True,230.06600000000003,"LINESTRING (114.0223928 22.5285483, 114.0219501 22.5281696, 114.0219041 22.5281194, 114.0218682 22.528074, 114.0218338 22.5280145, 114.0218129 22.5279603, 114.0218006 22.5279076, 114.0217819 22.5278255, 114.0217658 22.5277557, 114.0217458 22.5276791, 114.0217174 22.5275973, 114.0216914 22.5275323, 114.021656 22.5274625, 114.0215976 22.5273663, 114.0212348 22.5268279)",2,,,
9660848462,498877627,0,1051282798,新洲三街,tertiary,False,False,15.867,"LINESTRING (114.0374422 22.5235267, 114.037575 22.5235996)",,,,
9660848462,6020564510,0,217650944,沙尾路,tertiary,False,False,42.442,"LINESTRING (114.0374422 22.5235267, 114.0372817 22.5234366, 114.0372236 22.523404, 114.0370902 22.5233268)",,,,
9660848462,9660848487,0,1051282782,福强路,primary,True,False,25.516000000000002,"LINESTRING (114.0374422 22.5235267, 114.0375986 22.5234408, 114.0376557 22.5234094)",3,,,
9660848463,6020564517,0,220799852,福强路,primary,True,False,52.986,"LINESTRING (114.0366455 22.5239648, 114.0370888 22.5237211)",3,,,
9660848463,8577265830,0,923999668,,primary_link,True,False,13.952,"LINESTRING (114.0366455 22.5239648, 114.0367141 22.5240731)",1,,,
9660848465,2323527344,0,223456857,,residential,False,True,440.34,"LINESTRING (114.0311536 22.5269849, 114.0310433 22.5268076, 114.0310237 22.5267909, 114.030999 22.5267793, 114.0309676 22.5267757, 114.0309372 22.5267773, 114.0309049 22.5267874, 114.0306371 22.5268935, 114.030343 22.5270329, 114.0302519 22.5270716, 114.0302097 22.5270853, 114.0301719 22.5270891, 114.0301316 22.5270866, 114.0300809 22.5270775, 114.0289918 22.5267988, 114.0271961 22.5264925, 114.0271351 22.5264821)",,,,
9660848465,7868781069,0,1051307466,福强路,primary,True,False,39.856,"LINESTRING (114.0311536 22.5269849, 114.0312567 22.5269282, 114.031487 22.5268015)",3,,,
9660848467,8071647082,0,638856653,,tertiary_link,True,False,52.662,"LINESTRING (114.0322097 22.5264041, 114.0322606 22.5263436, 114.0322949 22.5262774, 114.0323198 22.5261968, 114.0323336 22.5261199, 114.032338 22.5260517, 114.0323321 22.526006, 114.0323249 22.525959)",,,,
9660848467,9660848480,0,1051307466,福强路,primary,True,False,36.279,"LINESTRING (114.0322097 22.5264041, 114.0324086 22.5262948, 114.0324594 22.5262668, 114.0325132 22.5262372)",3,,,
9660848469,9660848463,0,220799852,福强路,primary,True,False,418.114,"LINESTRING (114.0331477 22.5258883, 114.0346641 22.5250545, 114.0366455 22.5239648)",3,,,
9660848480,9660848481,0,1051307469,福强路,primary,True,False,14.269,"LINESTRING (114.0325132 22.5262372, 114.0326326 22.5261716)",3,,,
9660848480,8071647082,0,1051282778,沙嘴路,tertiary,True,False,36.483000000000004,"LINESTRING (114.0325132 22.5262372, 114.0324847 22.5261953, 114.0324107 22.5260865, 114.0323883 22.5260536, 114.0323249 22.525959)",,,,
9660848481,498877494,0,1051307467,沙嘴路,secondary,True,False,15.199,"LINESTRING (114.0326326 22.5261716, 114.0327119 22.526287)",,,,
9660848481,9660848469,0,220799852,福强路,primary,True,False,61.575,"LINESTRING (114.0326326 22.5261716, 114.0327578 22.5261027, 114.0327912 22.5260843, 114.0331477 22.5258883)",3,,,
9660848487,9608302581,0,"[1044157157, 1044157167]","['东村一路', '沙尾步行街']",residential,False,"[False, True]",349.07500000000005,"LINESTRING (114.0376557 22.5234094, 114.0375971 22.5233211, 114.0375563 22.5232528, 114.0375409 22.5232249, 114.0375364 22.5232038, 114.0375366 22.5231786, 114.0375415 22.5231605, 114.0377808 22.5228032, 114.0379775 22.5225094, 114.0379864 22.5224297, 114.0374042 22.5220514, 114.036917 22.5217379, 114.0366701 22.5220758, 114.0365421 22.5222509, 114.0364268 22.5224087)",,,,
