u,v,key,osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,bridge
9201401412,2885232833,0,996519928,True,,梅园路,secondary,False,56.325,"LINESTRING (114.1067896 22.5664152, 114.1068488 22.5664429, 114.1070357 22.566521, 114.1071565 22.5665588, 114.1071981 22.5665718, 114.1073004 22.5665958)",,
9201427133,9201427150,0,380977099,False,,,residential,True,8.092,"LINESTRING (114.1075993 22.5696924, 114.1076781 22.5696916)",,
9201427133,2286531671,0,219503249,True,,宝岗路,secondary,False,227.82899999999998,"LINESTRING (114.1075993 22.5696924, 114.1076233 22.5680376, 114.1076196 22.5678469, 114.1075935 22.5676451)",,
9201427134,3842643155,0,380977100,False,,,residential,False,39.949,"LINESTRING (114.1077015 22.5682343, 114.1080883 22.5681956)",,
9201427134,9201427150,0,393911185,True,,宝岗路,secondary,False,162.062,"LINESTRING (114.1077015 22.5682343, 114.1076781 22.5696916)",,
9201427139,7088478122,0,758944547,True,,,secondary_link,False,101.231,"LINESTRING (114.1072641 22.5661686, 114.107397 22.5663421, 114.107527 22.5664551, 114.1076969 22.5665428, 114.1078554 22.5666001, 114.1080642 22.5666358)",,
9201427139,2885232841,0,996519933,True,,宝岗路,secondary,False,51.7,"LINESTRING (114.1072641 22.5661686, 114.1073404 22.5664324, 114.1073581 22.566483, 114.1074043 22.566615)",,
9201427140,7088478167,0,758944555,False,,,residential,True,85.104,"LINESTRING (114.1070256 22.5650397, 114.1078427 22.5649115)",,
9201427149,3842643267,0,380977111,False,,,residential,False,8.071,"LINESTRING (114.1076764 22.5697992, 114.1075978 22.5697982)",,
9201427150,9201427133,0,380977099,False,,,residential,False,8.092,"LINESTRING (114.1076781 22.5696916, 114.1075993 22.5696924)",,
9201427150,3842643113,0,380977099,False,,,residential,True,114.432,"LINESTRING (114.1076781 22.5696916, 114.1087925 22.5696806)",,
9201427150,9201427149,0,393911185,True,,宝岗路,secondary,False,11.966,"LINESTRING (114.1076781 22.5696916, 114.1076764 22.5697992)",,
9553523439,3068396159,0,302589854,False,,,unclassified,False,7.536,"LINESTRING (114.1018878 22.5688861, 114.1019285 22.5688297)",,
9553523439,3068396172,0,302589854,False,,,unclassified,True,97.92,"LINESTRING (114.1018878 22.5688861, 114.1013583 22.5696185)",,
9553523439,9553523471,0,302589365,True,,梨园路,tertiary,False,257.83299999999997,"LINESTRING (114.1018878 22.5688861, 114.1017492 22.568803, 114.1016495 22.5687276, 114.1015781 22.5686422, 114.101532 22.5685552, 114.1014998 22.5684555, 114.1014869 22.5683523, 114.1015169 22.5668212, 114.1015179 22.5667703, 114.101519 22.5667181)",2,
9553523445,9553523474,0,302589363,False,,,unclassified,True,98.57,"LINESTRING (114.1026665 22.567622, 114.1026775 22.5667356)",,
9553523470,9553523472,0,1037049568,True,,浦诚路,residential,False,7.619,"LINESTRING (114.1015201 22.5666602, 114.1015943 22.566661)",2,
9553523470,3068386742,0,302589365,True,,梨园路,tertiary,False,207.39299999999997,"LINESTRING (114.1015201 22.5666602, 114.1015212 22.5666061, 114.101522 22.5665649, 114.1015539 22.564935, 114.101547 22.5647955)",2,
9553523471,9553523470,0,302589365,True,,梨园路,tertiary,False,6.439,"LINESTRING (114.101519 22.5667181, 114.1015201 22.5666602)",2,
9553523472,9553523473,0,274121645,True,,梨园路,tertiary,False,6.483,"LINESTRING (114.1015943 22.566661, 114.1015933 22.5667193)",2,
9553523472,9553523475,0,1037049571,True,,,residential,False,111.304,"LINESTRING (114.1015943 22.566661, 114.1016539 22.5666617, 114.1017139 22.5666624, 114.1026782 22.5666731)",2,
9553523473,9553523471,0,1037049569,True,,浦诚路,residential,False,7.63,"LINESTRING (114.1015933 22.5667193, 114.101519 22.5667181)",2,
9553523473,3068396159,0,274121645,True,,梨园路,tertiary,False,249.55,"LINESTRING (114.1015933 22.5667193, 114.1015924 22.5667709, 114.1015915 22.5668232, 114.1015661 22.5683011, 114.1015687 22.5683728, 114.1015841 22.568456, 114.1016159 22.5685436, 114.1016625 22.5686224, 114.1017269 22.5686939, 114.1017992 22.5687518, 114.1019285 22.5688297)",2,
9553523474,9553523445,0,302589363,False,,,unclassified,False,98.57,"LINESTRING (114.1026775 22.5667356, 114.1026665 22.567622)",,
9553523474,9553523475,0,302589363,False,,,unclassified,True,6.95,"LINESTRING (114.1026775 22.5667356, 114.1026782 22.5666731)",,
9553523474,9553523473,0,1037049570,True,,,residential,False,111.342,"LINESTRING (114.1026775 22.5667356, 114.1017094 22.566721, 114.101657 22.5667202, 114.1015933 22.5667193)",2,
9553523475,9553523474,0,302589363,False,,,unclassified,False,6.95,"LINESTRING (114.1026782 22.5666731, 114.1026775 22.5667356)",,
9553523475,9553523474,1,"[1037049570, 1037049571]",True,,,residential,False,21.023,"LINESTRING (114.1026782 22.5666731, 114.1027322 22.5666737, 114.1027661 22.5667114, 114.1027302 22.5667364, 114.1026775 22.5667356)",2,
9553523475,3068385769,0,302589363,False,,,unclassified,True,206.581,"LINESTRING (114.1026782 22.5666731, 114.1027012 22.5648154)",,
