u,v,key,osmid,oneway,highway,reversed,length,geometry,ref,name,lanes,maxspeed,access,bridge,tunnel
499236929,499264828,0,40971702,True,primary_link,False,59.363,"LINESTRING (114.0444655 22.5328324, 114.0444143 22.5327226, 114.0443955 22.5326539, 114.0443829 22.5325977, 114.0443764 22.5325438, 114.0443726 22.532312)",,,,,,,
499237442,499256522,0,684241517,True,trunk_link,False,177.073,"LINESTRING (114.0456007 22.5312996, 114.0473224 22.5312165)",,,,,,,
499237442,7232025523,0,328724256,True,trunk,False,478.78099999999995,"LINESTRING (114.0456007 22.5312996, 114.0475796 22.531348, 114.0502614 22.5313787)",S550,滨河大道,,,,,
499256255,1116467143,0,40971705,True,primary,False,106.961,"LINESTRING (114.0498822 22.5316881, 114.0488408 22.5316941)",,滨河大道辅路,4,40,yes,,
499256522,499374765,0,40971700,True,primary,False,173.993,"LINESTRING (114.0473224 22.5312165, 114.0490164 22.5312294)",,滨河大道辅路,,,,,
499256749,499281585,0,40971703,True,primary_link,False,57.26,"LINESTRING (114.0448629 22.530287, 114.0448086 22.5307995)",,,,,,,
499256749,499281680,0,40971879,True,primary_link,False,241.059,"LINESTRING (114.0448629 22.530287, 114.0448715 22.5303279, 114.044881 22.5303558, 114.0448927 22.5303809, 114.0449058 22.5304016, 114.0449222 22.5304247, 114.044942 22.5304472, 114.0449636 22.5304671, 114.0449891 22.5304836, 114.0450159 22.530494, 114.0450426 22.5305002, 114.0450716 22.5305036, 114.0451012 22.5305048, 114.0455397 22.5305066, 114.0455714 22.5305083, 114.045602 22.5305122, 114.0456306 22.5305198, 114.0456576 22.5305286, 114.0456864 22.5305401, 114.0457159 22.5305551, 114.045747 22.5305733, 114.0463966 22.5310863, 114.0464231 22.5311049, 114.0464527 22.5311234, 114.0464846 22.5311402, 114.0465164 22.5311546, 114.0465494 22.5311668, 114.0466311 22.5311731, 114.0467078 22.5311842, 114.0468308 22.5311981)",,,,,,,
499256805,1982884398,0,1050511755,True,primary,False,21.752,"LINESTRING (114.0446224 22.5328612, 114.044615 22.5330567)",,新洲路,,,,,
499264828,499264853,0,996208020,True,primary_link,False,50.705,"LINESTRING (114.0443726 22.532312, 114.0443906 22.5318563)",,,,,,,
499264828,6410193821,0,40971762,True,primary_link,False,226.80400000000003,"LINESTRING (114.0443726 22.532312, 114.0443599 22.5322736, 114.044345 22.5322498, 114.044325 22.5322248, 114.0443016 22.5322029, 114.0442731 22.5321819, 114.0442457 22.5321673, 114.0442135 22.5321549, 114.0441719 22.5321461, 114.0441363 22.5321428, 114.043647 22.5321358, 114.0435842 22.532133, 114.0435308 22.5321269, 114.0434894 22.5321176, 114.0434465 22.5321024, 114.0434048 22.5320841, 114.0433599 22.5320535, 114.0433153 22.5320197, 114.0428247 22.5315083, 114.0427763 22.5314669, 114.0427204 22.5314267, 114.0426587 22.5313953, 114.0425797 22.5313654)",,,,,,,
499264853,6410193883,0,40971928,True,primary_link,False,122.077,"LINESTRING (114.0443906 22.5318563, 114.0444635 22.5307605)",,,,,,yes,
499264939,6410193821,0,1051517012,True,primary,False,102.378,"LINESTRING (114.0435699 22.5314711, 114.0425797 22.5313654)",,滨河大道辅路,4,40,yes,,
499264939,499264853,0,40971760,True,primary_link,False,193.18300000000002,"LINESTRING (114.0435699 22.5314711, 114.0435324 22.5314712, 114.043501 22.5314761, 114.0434682 22.5314869, 114.0434335 22.531504, 114.043402 22.5315239, 114.0433699 22.5315488, 114.0433419 22.5315775, 114.0433199 22.5316061, 114.0433024 22.5316338, 114.0432895 22.5316676, 114.0432831 22.5316957, 114.0432793 22.5317253, 114.043278 22.5317568, 114.0432802 22.5317957, 114.0432859 22.5318267, 114.0432968 22.5318595, 114.0433142 22.5318895, 114.0433356 22.531919, 114.0433626 22.5319485, 114.0433901 22.5319728, 114.0434186 22.5319966, 114.0434524 22.5320175, 114.0434872 22.5320343, 114.0435237 22.5320446, 114.0435567 22.5320516, 114.0435968 22.5320557, 114.043636 22.5320575, 114.0441327 22.5320586, 114.044174 22.5320564, 114.0442081 22.5320505, 114.0442393 22.5320402, 114.0442672 22.5320275, 114.044291 22.5320124, 114.0443149 22.5319933, 114.0443367 22.5319717, 114.0443569 22.5319475, 114.0443735 22.5319219, 114.0443818 22.5318977, 114.0443906 22.5318563)",,,,,,,
499265789,499281499,0,40971700,True,primary,False,206.83800000000002,"LINESTRING (114.0435665 22.5310824, 114.0439543 22.531124, 114.0443454 22.5311481, 114.0451595 22.5311768, 114.0455762 22.5311844)",,滨河大道辅路,,,,,
499281470,6410193841,0,40971871,True,primary_link,False,71.001,"LINESTRING (114.0447278 22.5319545, 114.0447159 22.5324494, 114.0446985 22.532592)",,,,,,,
499281470,499281826,0,40971888,True,primary_link,False,190.95000000000002,"LINESTRING (114.0447278 22.5319545, 114.0447824 22.5320757, 114.0448236 22.5321137, 114.0448794 22.532146, 114.0449421 22.5321661, 114.0450212 22.532175, 114.0455594 22.5321795, 114.0456021 22.5321757, 114.0456433 22.5321662, 114.0456838 22.5321516, 114.0457113 22.5321368, 114.0457295 22.5321241, 114.0457504 22.5321056, 114.0457719 22.5320762, 114.045792 22.5320458, 114.0458074 22.5320105, 114.0458175 22.5319734, 114.0458224 22.5319359, 114.0458234 22.5319026, 114.0458215 22.5318712, 114.0458165 22.5318398, 114.0458086 22.5318099, 114.0457954 22.5317795, 114.0457783 22.5317485, 114.0457575 22.5317232, 114.0457267 22.5316965, 114.0456937 22.5316754, 114.045653 22.5316571, 114.0456041 22.5316422, 114.0455344 22.5316281)",,,,,,,
499281499,499281680,0,40971700,True,primary,False,128.86599999999999,"LINESTRING (114.0455762 22.5311844, 114.0462148 22.5311926, 114.0468308 22.5311981)",,滨河大道辅路,,,,,
499281499,499281585,0,40971872,True,primary_link,False,182.586,"LINESTRING (114.0455762 22.5311844, 114.0456396 22.5311318, 114.0457359 22.5311096, 114.04576 22.5310911, 114.0457842 22.5310629, 114.0458017 22.5310344, 114.0458173 22.5310013, 114.0458278 22.5309684, 114.0458323 22.5309355, 114.0458337 22.5309005, 114.0458318 22.5308664, 114.0458283 22.530837, 114.0458216 22.5308061, 114.0458113 22.5307772, 114.0458001 22.5307528, 114.0457849 22.5307294, 114.0457674 22.5307086, 114.045745 22.5306888, 114.0457166 22.5306683, 114.0456842 22.530649, 114.045651 22.5306335, 114.0456231 22.5306209, 114.0455936 22.5306106, 114.0455627 22.5306019, 114.0455312 22.5305966, 114.0454937 22.5305919, 114.0450622 22.5305816, 114.0450326 22.5305863, 114.0449994 22.5305914, 114.0449789 22.5306008, 114.0449547 22.530609, 114.0449282 22.5306224, 114.0449028 22.5306433, 114.0448867 22.5306598, 114.0448731 22.5306781, 114.0448618 22.5307013, 114.0448563 22.5307254, 114.0448498 22.5307569, 114.0448086 22.5307995)",,,,,,,
499281585,499281470,0,"[40971922, 1051517011]",True,primary_link,False,128.7,"LINESTRING (114.0448086 22.5307995, 114.044733 22.5318578, 114.0447278 22.5319545)",,,,,,yes,
499281680,499256522,0,40971700,True,primary,False,50.533,"LINESTRING (114.0468308 22.5311981, 114.0473224 22.5312165)",,滨河大道辅路,,,,,
499281826,499264939,0,1051517012,True,primary,False,202.62800000000001,"LINESTRING (114.0455344 22.5316281, 114.0452098 22.5316202, 114.0450185 22.5316114, 114.0448078 22.5315957, 114.0443408 22.5315485, 114.0435699 22.5314711)",,滨河大道辅路,4,40,yes,,
499281866,499281826,0,40971705,True,primary,False,114.683,"LINESTRING (114.0466506 22.5316558, 114.0455344 22.5316281)",,滨河大道辅路,4,40,yes,,
499281866,6410193841,0,40971895,True,primary_link,False,244.91399999999993,"LINESTRING (114.0466506 22.5316558, 114.0465649 22.5316662, 114.0465232 22.5316741, 114.0464836 22.5316828, 114.046436 22.5316985, 114.0463923 22.5317171, 114.0463511 22.5317387, 114.0463145 22.5317625, 114.0457443 22.5322032, 114.0457092 22.5322246, 114.0456703 22.5322404, 114.045631 22.532252, 114.0455936 22.5322601, 114.0455534 22.532263, 114.045509 22.5322634, 114.0449875 22.5322609, 114.0449443 22.5322654, 114.0449116 22.5322733, 114.0448808 22.532285, 114.0448431 22.5323039, 114.0448099 22.5323231, 114.0447868 22.5323451, 114.0447726 22.5323636, 114.0447626 22.5323839, 114.0447526 22.5324106, 114.0447472 22.5324408, 114.0447433 22.5324803, 114.0446985 22.532592)",,,,,,,
499374438,2491091193,0,996752259,True,secondary,False,58.021,"LINESTRING (114.0514137 22.5332386, 114.0514029 22.5337603)",,益田路,3,,,,
499374459,499374605,0,40977705,True,primary_link,False,250.07500000000005,"LINESTRING (114.051303 22.5309423, 114.0512489 22.5307067, 114.0512226 22.5305888, 114.0511593 22.5304919, 114.0510892 22.5304302, 114.0509884 22.5303736, 114.0508798 22.5303498, 114.0507674 22.5303459, 114.0506635 22.530358, 114.0505639 22.5303929, 114.0504777 22.5304493, 114.050401 22.5305362, 114.0503562 22.5306073, 114.0503275 22.5306896, 114.0503186 22.5307671, 114.0503323 22.5308437, 114.0503718 22.5309225, 114.0504385 22.5309961, 114.0505162 22.531055, 114.0506119 22.5311154, 114.0507136 22.5311668, 114.0508616 22.5312292)",,,,,,,
499374605,499374818,0,40971701,True,primary,False,20.645,"LINESTRING (114.0508616 22.5312292, 114.0510626 22.5312302)",,滨河大道辅路,,,,,
499374672,1114538640,0,40971705,True,primary,False,115.657,"LINESTRING (114.0519697 22.5317168, 114.0508437 22.5317041)",,滨河大道辅路,4,40,yes,,
499374672,2491091193,0,241489273,True,primary_link,False,248.35699999999997,"LINESTRING (114.0519697 22.5317168, 114.0518972 22.5317386, 114.0518459 22.5317571, 114.0518096 22.5317715, 114.0517741 22.5317901, 114.0517403 22.5318132, 114.0517158 22.531837, 114.0516927 22.5318671, 114.0516726 22.5319036, 114.0516591 22.531941, 114.0516532 22.5319727, 114.0516499 22.5320124, 114.0515997 22.5331106, 114.0515886 22.5331914, 114.0515764 22.5332544, 114.0515582 22.5333307, 114.0514853 22.5335809, 114.0514736 22.5336167, 114.0514504 22.5336706, 114.0514029 22.5337603)",,,,,,,
499374692,499374438,0,"[40977722, 40977716, 40977698]",True,primary_link,False,538.432,"LINESTRING (114.0495627 22.5309611, 114.0498498 22.5307742, 114.0502918 22.5304518, 114.0504532 22.53034, 114.0505998 22.5302668, 114.0507274 22.5302316, 114.0508564 22.5302205, 114.0509817 22.5302286, 114.0510997 22.5302578, 114.0512033 22.5302974, 114.0513033 22.5303584, 114.0513783 22.5304208, 114.0514456 22.5304994, 114.0515165 22.5306032, 114.0515526 22.5306814, 114.0515769 22.5307772, 114.0515851 22.530873, 114.0515852 22.5309557, 114.0514959 22.5328296, 114.0514838 22.5329522, 114.0514592 22.5330981, 114.0514137 22.5332386)",,,,,,yes,
499374765,7232025520,0,40971701,True,primary,False,33.924,"LINESTRING (114.0490164 22.5312294, 114.0493467 22.5312288)",,滨河大道辅路,,,,,
499374765,499374692,0,40977724,True,primary_link,False,64.96499999999999,"LINESTRING (114.0490164 22.5312294, 114.0491017 22.531219, 114.0491836 22.5311987, 114.0492638 22.5311691, 114.0493356 22.5311328, 114.0495627 22.5309611)",,,,,,,
499374805,7735592377,0,40971701,True,primary,False,64.501,"LINESTRING (114.0519449 22.5312275, 114.0525728 22.5312383)",,滨河大道辅路,,,,,
499374818,499374805,0,40971701,True,primary,False,90.619,"LINESTRING (114.0510626 22.5312302, 114.0519449 22.5312275)",,滨河大道辅路,,,,,
499374818,4397491510,0,"[442057043, 442057045, 442057046]",True,primary_link,False,321.425,"LINESTRING (114.0510626 22.5312302, 114.0517451 22.5313168, 114.052702 22.5313259, 114.0528894 22.5313415, 114.0530143 22.5313595, 114.0531267 22.5313866, 114.0532201 22.5314363, 114.0533059 22.5315024, 114.053354 22.5315805, 114.0533896 22.5316615, 114.0534305 22.5317971, 114.0534469 22.5319247, 114.0534519 22.5320079, 114.0534545 22.5321597, 114.0534594 22.5322477)",,,1,,,,yes
499481765,7959603010,0,40984987,True,primary_link,False,289.72700000000003,"LINESTRING (114.0445478 22.5362427, 114.0446862 22.5365786, 114.044727 22.5366694, 114.0447713 22.5367472, 114.0448249 22.5368296, 114.0448836 22.5369028, 114.0449492 22.5369694, 114.0450217 22.5370328, 114.0451062 22.5370859, 114.0451953 22.5371238, 114.0452825 22.5371502, 114.0453705 22.5371663, 114.0454574 22.5371737, 114.0458895 22.5371755, 114.0460386 22.537183, 114.0461609 22.5371937, 114.046507 22.5372356, 114.0468112 22.5372793)",,,,,,,
499481765,499482004,0,1050511755,True,primary,False,232.894,"LINESTRING (114.0445478 22.5362427, 114.0445373 22.5370655, 114.0445126 22.5383369)",,新洲路,,,,,
499482004,2750667738,0,1050511755,True,primary,False,85.634,"LINESTRING (114.0445126 22.5383369, 114.0444976 22.5391069)",,新洲路,,,,,
499543012,4848304354,0,996208004,True,secondary,False,13.801,"LINESTRING (114.0511734 22.5399834, 114.0511757 22.5398593)",,益田路,3,,,,
499681297,7959990507,0,996752263,True,secondary,False,18.295,"LINESTRING (114.0582303 22.5335094, 114.058227 22.5336739)",,金田路,3,,,,
499681297,7959990555,0,808268027,True,tertiary,False,82.457,"LINESTRING (114.0582303 22.5335094, 114.0582647 22.5335219, 114.0583003 22.5335332, 114.0583348 22.5335416, 114.0583734 22.5335463, 114.058415 22.5335471, 114.0584689 22.5335481, 114.0584886 22.5335484, 114.0590269 22.5335581)",,福华五路,,,,,
499681310,4397491547,0,40971701,True,primary,False,132.078,"LINESTRING (114.0577041 22.5313401, 114.0589896 22.531372)",,滨河大道辅路,,,,,
503467243,1129162830,0,41205406,False,residential,True,103.417,"LINESTRING (114.0566907 22.5301084, 114.0568432 22.5306095, 114.056906 22.5310149)",,皇岗二街,2,,permissive,,
503467243,8484530480,0,97522387,True,residential,False,62.896,"LINESTRING (114.0566907 22.5301084, 114.0566242 22.530149, 114.0560985 22.5302283)",,皇岗三街,1,,,,
1114538640,1114538642,0,40971705,True,primary,False,50.44,"LINESTRING (114.0508437 22.5317041, 114.0503526 22.5317036)",,滨河大道辅路,4,40,yes,,
1114538642,499256255,0,40971705,True,primary,False,48.344,"LINESTRING (114.0503526 22.5317036, 114.0498822 22.5316881)",,滨河大道辅路,4,40,yes,,
1114538642,1114538647,0,96167631,True,primary_link,False,39.12,"LINESTRING (114.0503526 22.5317036, 114.0502774 22.5317206, 114.050239 22.5317352, 114.0502112 22.5317517, 114.0501823 22.5317758, 114.050158 22.531801, 114.0501388 22.5318305, 114.0501265 22.5318631, 114.0501177 22.5318956, 114.0501083 22.5319339)",,中心二路,,,,,
1114538647,2868134337,0,34900360,False,unclassified,False,341.22,"LINESTRING (114.0501083 22.5319339, 114.0500836 22.5334288, 114.0500824 22.5334998, 114.0500693 22.5342958, 114.0500576 22.5350022)",,中心二路,,,,,
1114538647,499256255,0,853337032,True,primary_link,False,38.637,"LINESTRING (114.0501083 22.5319339, 114.0500996 22.5318893, 114.0500869 22.531845, 114.0500636 22.5318013, 114.0500339 22.5317646, 114.0499967 22.5317348, 114.0499565 22.5317117, 114.0498822 22.5316881)",,中心二路,,,,,
1116467141,499237147,0,25423077,True,trunk,False,459.995,"LINESTRING (114.05024 22.5315141, 114.0488972 22.5315387, 114.0457621 22.5314857)",S550,滨河大道,,,,,
1116467141,1116467143,0,96329452,True,trunk_link,False,145.156,"LINESTRING (114.05024 22.5315141, 114.0498761 22.5315511, 114.049144 22.5316401, 114.0488408 22.5316941)",,,,,,,
1116467143,6410193855,0,40971705,True,primary,False,65.678,"LINESTRING (114.0488408 22.5316941, 114.0482014 22.5316856)",,滨河大道辅路,4,40,yes,,
1116467144,6410193851,0,40971705,True,primary,False,26.306,"LINESTRING (114.0477027 22.5316788, 114.0474466 22.5316757)",,滨河大道辅路,4,40,yes,,
1116469157,499481765,0,1050511755,True,primary,False,62.505,"LINESTRING (114.0445647 22.5356808, 114.0445478 22.5362427)",,新洲路,,,,,
1116469184,7232047223,0,96329683,True,residential,False,23.018,"LINESTRING (114.0476828 22.5366391, 114.0476832 22.5366193, 114.0476877 22.5365998, 114.0476986 22.5365776, 114.0477148 22.5365584, 114.0477364 22.5365427, 114.047829 22.5365058)",,,,,,,
1116469184,7959990816,0,96329686,False,residential,True,313.78899999999993,"LINESTRING (114.0476828 22.5366391, 114.0463172 22.5366163, 114.0461977 22.5366045, 114.0461157 22.5365899, 114.0460464 22.5365681, 114.0459923 22.5365376, 114.0459548 22.5365036, 114.0459349 22.5364575, 114.0459291 22.536407, 114.0459464 22.5354159, 114.0459502 22.53531)",,中心一路,,,,,
1116469197,1114538640,0,40977707,True,primary_link,False,188.315,"LINESTRING (114.0512668 22.5332414, 114.0512238 22.5331528, 114.0511925 22.5330882, 114.0511688 22.5329323, 114.0511685 22.53287, 114.0511355 22.5319931, 114.0511203 22.5319145, 114.0510789 22.5318407, 114.0510328 22.5317807, 114.0509523 22.5317361, 114.0508437 22.5317041)",,,,,,,
1116469197,499374459,0,"[40977703, 40988607]",True,secondary,False,255.682,"LINESTRING (114.0512668 22.5332414, 114.0512667 22.5330579, 114.0512667 22.5328381, 114.051303 22.5309423)",,益田路,3,,,yes,
1116469224,1491845212,0,135913055,False,residential,False,195.841,"LINESTRING (114.0420799 22.530079, 114.0426537 22.5301832, 114.0426712 22.5302157, 114.0426256 22.5306831, 114.0425939 22.5307578, 114.0419161 22.5306501)",,,,,,,
1116469224,1491845212,1,508876166,False,residential,True,65.781,"LINESTRING (114.0420799 22.530079, 114.0419645 22.5304234, 114.0419161 22.5306501)",,新洲一街,2,,,,
1129162830,503467243,0,41205406,False,residential,False,103.417,"LINESTRING (114.056906 22.5310149, 114.0568432 22.5306095, 114.0566907 22.5301084)",,皇岗二街,2,,permissive,,
1491845212,1491845234,0,508876166,False,residential,True,12.435,"LINESTRING (114.0419161 22.5306501, 114.0418926 22.5307598)",,新洲一街,2,,,,
1491845212,1116469224,0,135913055,False,residential,True,195.841,"LINESTRING (114.0419161 22.5306501, 114.0425939 22.5307578, 114.0426256 22.5306831, 114.0426712 22.5302157, 114.0426537 22.5301832, 114.0420799 22.530079)",,,,,,,
1491845212,1116469224,1,508876166,False,residential,False,65.781,"LINESTRING (114.0419161 22.5306501, 114.0419645 22.5304234, 114.0420799 22.530079)",,新洲一街,2,,,,
1491845221,4981907888,0,508876172,False,residential,True,24.076,"LINESTRING (114.0407586 22.5307193, 114.0407863 22.5305043)",,,,,,,
1491845221,1491845238,0,135913043,True,primary,False,75.44500000000001,"LINESTRING (114.0407586 22.5307193, 114.0409072 22.5307415, 114.041482 22.530837)",,滨河大道辅路,,,,,
1491845234,1491845212,0,508876166,False,residential,False,12.435,"LINESTRING (114.0418926 22.5307598, 114.0419161 22.5306501)",,新洲一街,2,,,,
1491845234,1491845271,0,135913048,True,residential,False,21.219,"LINESTRING (114.0418926 22.5307598, 114.0419053 22.5308148, 114.0419264 22.5308537, 114.0419656 22.5308852, 114.0420047 22.5309087)",,,,,,,
1491845238,1491845263,0,135913043,True,primary,False,25.575,"LINESTRING (114.041482 22.530837, 114.0417278 22.5308738)",,滨河大道辅路,,,,,
1491845252,1491845238,0,135913049,True,trunk_link,False,106.845,"LINESTRING (114.0404422 22.5308363, 114.0406824 22.5308451, 114.0412985 22.5308313, 114.041482 22.530837)",,,,,,,
1491845252,499237442,0,328724256,True,trunk,False,532.715,"LINESTRING (114.0404422 22.5308363, 114.0410808 22.5309156, 114.0423558 22.5310624, 114.0439866 22.5312344, 114.0445445 22.5312728, 114.0449939 22.5312894, 114.0456007 22.5312996)",S550,滨河大道,,,,,
1491845263,1491845271,0,135913043,True,primary,False,28.703,"LINESTRING (114.0417278 22.5308738, 114.0420047 22.5309087)",,滨河大道辅路,,,,,
1491845263,1491845234,0,545243395,True,residential,False,21.968999999999998,"LINESTRING (114.0417278 22.5308738, 114.0417837 22.5308608, 114.0418289 22.5308326, 114.0418762 22.5307844, 114.0418926 22.5307598)",,,,,,,
1491845271,1491845278,0,135913043,True,primary,False,55.296,"LINESTRING (114.0420047 22.5309087, 114.0425387 22.530972)",,滨河大道辅路,,,,,
1491845278,499265789,0,40971700,True,primary,False,106.274,"LINESTRING (114.0425387 22.530972, 114.0435665 22.5310824)",,滨河大道辅路,,,,,
1491845278,1491845144,0,684241515,True,primary_link,False,238.47199999999995,"LINESTRING (114.0425387 22.530972, 114.0426441 22.5309582, 114.0427051 22.5309455, 114.0427686 22.5309268, 114.0428275 22.5309016, 114.0434712 22.5304795, 114.0435232 22.5304543, 114.0435872 22.5304347, 114.0436542 22.5304223, 114.0437213 22.5304228, 114.0442411 22.5304734, 114.0442813 22.5304753, 114.0443288 22.5304731, 114.0443695 22.530467, 114.0444085 22.5304513, 114.0444488 22.5304269, 114.044478 22.530398, 114.0445007 22.5303639, 114.0445236 22.5303119, 114.0445537 22.5302425)",,滨河大道辅路,,,,,
1491845294,1491845306,0,996208021,True,primary,False,59.421,"LINESTRING (114.0413865 22.5312316, 114.0412632 22.5312272, 114.0411669 22.5312301, 114.041025 22.5312438, 114.0409513 22.5312508, 114.0408774 22.5312517, 114.0408093 22.5312498)",,滨河大道辅路,4,40,yes,,
1491845306,7965696098,0,996208022,True,primary,False,4.538,"LINESTRING (114.0408093 22.5312498, 114.0407654 22.5312452)",,滨河大道辅路,1,,,,
1491845363,7965680878,0,282866324,False,residential,False,6.137,"LINESTRING (114.0410641 22.5335406, 114.041041 22.5335915)",,,,,,,
1491845363,1491845393,0,241489261,True,tertiary,False,119.265,"LINESTRING (114.0410641 22.5335406, 114.0413377 22.5336666, 114.0421175 22.5339916)",,福田新沙路,,,,,
1491845393,2868296619,0,282885052,False,residential,False,88.678,"LINESTRING (114.0421175 22.5339916, 114.0424849 22.5332699)",,,,,,,
1491845393,7965680884,0,282885052,False,residential,True,6.106,"LINESTRING (114.0421175 22.5339916, 114.0420911 22.5340408)",,,,,,,
1491845393,1491845427,0,241489261,True,tertiary,False,200.84799999999998,"LINESTRING (114.0421175 22.5339916, 114.0421883 22.5340209, 114.0423229 22.5340767, 114.0427381 22.534273, 114.0430344 22.5344026, 114.0432037 22.5344672, 114.0433868 22.5345204, 114.043551 22.5345553, 114.0436354 22.5345707, 114.0437032 22.5345831, 114.0438442 22.5346009, 114.0439235 22.5346494)",,福田新沙路,,,,,
1491845427,7965680865,0,545243397,True,unclassified,False,58.736,"LINESTRING (114.0439235 22.5346494, 114.0439294 22.5341212)",,,,,,,
1491845427,1491845432,0,"[854137896, 1063188596, 853337030]",False,tertiary,False,89.91300000000001,"LINESTRING (114.0439235 22.5346494, 114.0439984 22.5346705, 114.0440508 22.5346775, 114.0440915 22.5346819, 114.0443058 22.5346883, 114.0446578 22.5346897, 114.0447473 22.53469, 114.0447946 22.5346902)",,福田新沙路,,,,,yes
1491845427,9979980861,0,1089478670,False,unclassified,False,316.642,"LINESTRING (114.0439235 22.5346494, 114.0439242 22.5353055, 114.0439197 22.5353714, 114.0439094 22.5354352, 114.0438977 22.5354916, 114.0438749 22.5355568, 114.0438403 22.5356288, 114.0438072 22.5356893, 114.0432928 22.5364804, 114.0432622 22.5365307, 114.0432311 22.5365905, 114.0432066 22.5366521, 114.0431895 22.536721, 114.0431834 22.5367859, 114.0431809 22.5368333, 114.0431822 22.536887, 114.0431883 22.5369339, 114.0431993 22.5369898, 114.0432194 22.5370502, 114.0432457 22.5371134, 114.0432616 22.5371411, 114.0432904 22.5371829, 114.0433209 22.5372196, 114.0433503 22.5372523, 114.043376 22.5372772)",,,,,,,
1491845427,7965680884,0,"[135913045, 1089478671]",True,tertiary,False,201.78799999999995,"LINESTRING (114.0439235 22.5346494, 114.0438438 22.5346526, 114.0438158 22.5346456, 114.0436876 22.5346266, 114.0435337 22.5345993, 114.0433656 22.5345642, 114.0431877 22.534516, 114.0430056 22.5344456, 114.0427943 22.5343558, 114.0425164 22.5342283, 114.0423094 22.5341318, 114.0420911 22.5340408)",,福田新沙路,,,,,
1491845432,1491845427,0,"[854137896, 1063188596, 853337030]",False,tertiary,True,89.91300000000001,"LINESTRING (114.0447946 22.5346902, 114.0447473 22.53469, 114.0446578 22.5346897, 114.0443058 22.5346883, 114.0440915 22.5346819, 114.0440508 22.5346775, 114.0439984 22.5346705, 114.0439235 22.5346494)",,福田新沙路,,,,,yes
1982884398,1982884401,0,1050511755,True,primary,False,57.85,"LINESTRING (114.044615 22.5330567, 114.0446065 22.5335769)",,新洲路,,,,,
1982884398,7958753253,0,"[187659532, 853206479]",True,"['tertiary', 'primary_link']",False,161.464,"LINESTRING (114.044615 22.5330567, 114.0447576 22.5333402, 114.0459912 22.5333507)",,福华四路,,,,,
1982884401,2530205713,0,1050511755,True,primary,False,135.336,"LINESTRING (114.0446065 22.5335769, 114.0446029 22.534794)",,新洲路,,,,,
2044316564,7959603096,0,853286926,True,tertiary,False,171.49900000000002,"LINESTRING (114.0533205 22.5395383, 114.0531869 22.539536, 114.0525222 22.5395277, 114.0516508 22.539516)",,福华一路,,,,,
2491091193,7959990771,0,996752259,True,secondary,False,129.021,"LINESTRING (114.0514029 22.5337603, 114.0513855 22.5349205)",,益田路,3,,,,
2530205713,1116469157,0,1050511755,True,primary,False,98.686,"LINESTRING (114.0446029 22.534794, 114.0445647 22.5356808)",,新洲路,,,,,
2530205713,7959990817,0,"[996752260, 245920237]",True,tertiary,False,160.571,"LINESTRING (114.0446029 22.534794, 114.044693 22.5349585, 114.0447188 22.5350041, 114.0447413 22.535042, 114.0447693 22.5350757, 114.0448057 22.5351088, 114.044841 22.5351332, 114.0448822 22.5351508, 114.0449281 22.5351637, 114.0449794 22.5351724, 114.0450813 22.5351828, 114.0458151 22.5351941, 114.0459533 22.5351962)",,福华三路,3,,,,
2653610227,499681310,0,40971701,True,primary,False,376.419,"LINESTRING (114.0540394 22.5313003, 114.0577041 22.5313401)",,滨河大道辅路,,,,,
2750667738,7959590815,0,1050511755,True,primary,False,56.641,"LINESTRING (114.0444976 22.5391069, 114.0444877 22.5396162)",,新洲路,,,,,
2750667738,7959590809,0,"[1050725165, 269950854]",True,tertiary,False,263.939,"LINESTRING (114.0444976 22.5391069, 114.0445384 22.5392296, 114.0445533 22.5392605, 114.0445676 22.5392823, 114.0445854 22.5393, 114.0446081 22.5393128, 114.0446374 22.5393213, 114.0446716 22.5393259, 114.0447368 22.5393273, 114.0455857 22.5393411, 114.04692 22.5393628)",,福华一路,,,,,
2750787481,7965696218,0,996625936,True,primary,False,164.399,"LINESTRING (114.0443871 22.5362457, 114.0444277 22.5347677)",,新洲路,,,,,
2751405375,7959602911,0,270044906,False,unclassified,False,105.631,"LINESTRING (114.0589856 22.5365217, 114.0589833 22.5365499, 114.0589826 22.5366026, 114.0589704 22.5374715)",,中心七路,,,,,
2751405375,7959990588,0,270044906,False,unclassified,True,121.955,"LINESTRING (114.0589856 22.5365217, 114.058991 22.5365012, 114.0590011 22.536482, 114.0590167 22.5364623, 114.0592429 22.5362273, 114.059275 22.5361834, 114.0592939 22.536149, 114.0593074 22.5361082, 114.0593124 22.5360557, 114.0593168 22.5357116, 114.059318 22.5356537, 114.0593206 22.5355272)",,中心七路,,,,,
2751405375,2751405381,0,270044912,False,unclassified,False,83.605,"LINESTRING (114.0589856 22.5365217, 114.0582955 22.5365098, 114.0581717 22.5365077)",,中心七路,,,,,
2751405381,6496420791,0,40998256,True,secondary,False,57.162,"LINESTRING (114.0581717 22.5365077, 114.0581626 22.5370217)",,金田路,3,,,,
2751405381,2751405375,0,270044912,False,unclassified,True,83.605,"LINESTRING (114.0581717 22.5365077, 114.0582955 22.5365098, 114.0589856 22.5365217)",,中心七路,,,,,
2751405416,7959602907,0,270044908,True,residential,False,105.626,"LINESTRING (114.0567526 22.5364863, 114.0567487 22.5373086, 114.0567482 22.5374362)",,中心六路,,,,,
