u,v,key,osmid,oneway,name,highway,reversed,length,geometry,ref,lanes
2377190325,2377190336,0,229083171,False,,residential,True,32.022,"LINESTRING (114.0494174 22.5633054, 114.0491254 22.5632043)",,
2377190326,2377193599,0,229083163,False,,residential,False,213.737,"LINESTRING (114.0461915 22.5632785, 114.0481689 22.5638788)",,
2377190326,2377190321,0,"[229083180, 229083164]",False,,residential,"[False, True]",352.775,"LINESTRING (114.0461915 22.5632785, 114.0458509 22.5642618, 114.043643 22.5636111)",,
2377190326,2377190333,0,229083180,False,,residential,True,195.562,"LINESTRING (114.0461915 22.5632785, 114.0462639 22.5630531, 114.0462908 22.5629218, 114.0462878 22.562826, 114.0462505 22.5627286, 114.0461915 22.5626469, 114.0461635 22.5626285, 114.0461164 22.5625974, 114.0457412 22.562481, 114.0450823 22.5622765)",,
2377190324,2377190334,0,229083166,False,,residential,True,220.992,"LINESTRING (114.0446514 22.5608273, 114.042611 22.5601953)",,
2377190324,2377190363,0,855757036,False,,residential,False,8.336,"LINESTRING (114.0446514 22.5608273, 114.0446235 22.5608977)",,
2377190324,2377193590,0,855757036,False,,residential,True,59.784,"LINESTRING (114.0446514 22.5608273, 114.0448334 22.5603166)",,
2377190329,2377190331,0,229083165,False,,residential,False,141.028,"LINESTRING (114.0455067 22.5611829, 114.0468031 22.5616016)",,
2377190329,2377190363,0,229083165,False,,residential,True,96.077,"LINESTRING (114.0455067 22.5611829, 114.0446235 22.5608977)",,
2377190329,4127126157,0,229083178,False,,residential,False,61.619,"LINESTRING (114.0455067 22.5611829, 114.0453008 22.561699, 114.0452993 22.5617029)",,
2377190330,5258977421,0,229083165,False,,residential,True,11.845,"LINESTRING (114.0487952 22.5622026, 114.0486866 22.5621667)",,
2377190330,2377193599,0,544033057,False,,residential,False,197.168,"LINESTRING (114.0487952 22.5622026, 114.0481689 22.5638788)",,
2377190330,2377190369,0,229083165,False,,residential,False,100.75,"LINESTRING (114.0487952 22.5622026, 114.0494115 22.5624074, 114.0497203 22.5625044)",,
2369336763,2369336820,0,228278341,False,,residential,False,121.245,"LINESTRING (114.0556142 22.5641602, 114.0555106 22.5644743, 114.055472 22.5645218, 114.0554114 22.5645511, 114.0547349 22.5646877)",,
2369336763,2369336731,0,228278355,False,,residential,False,262.16100000000006,"LINESTRING (114.0556142 22.5641602, 114.0559934 22.5642241, 114.056157 22.5642291, 114.0566065 22.5642258, 114.0567809 22.5642122, 114.0569188 22.564182, 114.0570948 22.5641255, 114.0572369 22.5640971, 114.0574555 22.5640846, 114.0577009 22.5640934, 114.0579168 22.5641082, 114.0580523 22.5641355, 114.0581326 22.5641644)",,
2369336763,2369336693,0,228278355,False,,residential,True,64.04299999999999,"LINESTRING (114.0556142 22.5641602, 114.0553352 22.5640364, 114.0551673 22.5639789, 114.0550348 22.5639546)",,
2377190332,2377190317,0,229083168,False,,residential,False,59.883,"LINESTRING (114.0433118 22.5623916, 114.043133 22.5629042)",,
2377190332,2377190354,0,229083169,False,,residential,False,5.226,"LINESTRING (114.0433118 22.5623916, 114.0433601 22.5624064)",,
2377190332,2377190310,0,229083169,False,,residential,True,101.016,"LINESTRING (114.0433118 22.5623916, 114.0423784 22.5621047)",,
2377190333,4127126157,0,229083178,False,,residential,True,67.562,"LINESTRING (114.0450823 22.5622765, 114.0452993 22.5617029)",,
2377190333,2377190326,0,229083180,False,,residential,False,195.562,"LINESTRING (114.0450823 22.5622765, 114.0457412 22.562481, 114.0461164 22.5625974, 114.0461635 22.5626285, 114.0461915 22.5626469, 114.0462505 22.5627286, 114.0462878 22.562826, 114.0462908 22.5629218, 114.0462639 22.5630531, 114.0461915 22.5632785)",,
2377190333,2377190366,0,229083180,False,,residential,True,101.688,"LINESTRING (114.0450823 22.5622765, 114.0446566 22.5621444, 114.0445125 22.5621144, 114.0443971 22.5621119, 114.0442648 22.5621515, 114.0441439 22.5622148)",,
2377190331,2377190329,0,229083165,False,,residential,True,141.028,"LINESTRING (114.0468031 22.5616016, 114.0455067 22.5611829)",,
2377190331,2377193596,0,229083170,False,,residential,True,75.39,"LINESTRING (114.0468031 22.5616016, 114.0470442 22.5609612)",,
2377190331,5258967520,0,229083165,False,,residential,False,148.349,"LINESTRING (114.0468031 22.5616016, 114.0475221 22.5618097, 114.0481335 22.5619867, 114.0481811 22.5620022)",,
2369336767,2369336801,0,228278327,False,,residential,False,13.777,"LINESTRING (114.0536934 22.5644724, 114.0536937 22.5643485)",,
2369336767,2368579047,0,44419698,True,北环大道辅路,primary,False,26.766,"LINESTRING (114.0536934 22.5644724, 114.0538166 22.564486, 114.0539513 22.5645069)",,
2377190336,2377190325,0,229083171,False,,residential,False,32.022,"LINESTRING (114.0491254 22.5632043, 114.0494174 22.5633054)",,
2377190336,5260956721,0,544234087,False,,residential,False,89.866,"LINESTRING (114.0491254 22.5632043, 114.0489614 22.5635707, 114.0489419 22.5636004, 114.0489033 22.5636235, 114.0488656 22.5636371, 114.0487667 22.5636121, 114.0486931 22.5638028)",,
2377190336,5260956724,0,544234087,False,,residential,True,77.34899999999999,"LINESTRING (114.0491254 22.5632043, 114.0492471 22.5628521, 114.0493564 22.5625422)",,
2377190334,2377190324,0,229083166,False,,residential,False,220.992,"LINESTRING (114.042611 22.5601953, 114.0446514 22.5608273)",,
2377190334,2377190314,0,229083179,False,,residential,False,106.973,"LINESTRING (114.042611 22.5601953, 114.0424203 22.5607471, 114.0427999 22.5609009)",,
2377190340,4127126157,0,"[229083179, 544033067]",False,,residential,True,358.19300000000004,"LINESTRING (114.0484403 22.5628669, 114.0480876 22.5627913, 114.0474092 22.5626741, 114.047334 22.5626435, 114.0472615 22.5625957, 114.0471971 22.5625287, 114.0471464 22.5624215, 114.0470874 22.5623175, 114.0470254 22.5622662, 114.0463695 22.5620521, 114.0452993 22.5617029)",,
2377190341,2377190354,0,229083169,False,,residential,True,69.956,"LINESTRING (114.0440065 22.5626051, 114.0433601 22.5624064)",,
2377190341,2377190357,0,855757036,False,,residential,False,59.665,"LINESTRING (114.0440065 22.5626051, 114.0438226 22.5631141)",,
2377190341,2377190366,0,855757036,False,,residential,True,45.635,"LINESTRING (114.0440065 22.5626051, 114.0441439 22.5622148)",,
2369336779,6043430943,0,228278331,False,,residential,True,88.401,"LINESTRING (114.0591662 22.5624438, 114.0591627 22.5632388)",,
2369336779,6317315060,0,674566920,False,莲花支路,secondary,True,46.285,"LINESTRING (114.0591662 22.5624438, 114.0587155 22.5624378)",,
2377190349,2377190310,0,229083164,False,,residential,True,60.198,"LINESTRING (114.042198 22.5626198, 114.0423784 22.5621047)",,
2377190349,2377190308,0,229083167,False,,residential,False,88.889,"LINESTRING (114.042198 22.5626198, 114.0430202 22.5628699)",,
2377190349,2377190323,0,229083164,False,,residential,False,145.368,"LINESTRING (114.042198 22.5626198, 114.0420267 22.563109, 114.0428408 22.5633619)",,
2377190354,2377190341,0,229083169,False,,residential,False,69.956,"LINESTRING (114.0433601 22.5624064, 114.0440065 22.5626051)",,
2377190354,2377190332,0,229083169,False,,residential,True,5.226,"LINESTRING (114.0433601 22.5624064, 114.0433118 22.5623916)",,
2377190354,2377190361,0,229083173,False,,residential,False,139.549,"LINESTRING (114.0433601 22.5624064, 114.0438051 22.5612206)",,
2377190357,2377190317,0,229083167,False,,residential,True,74.558,"LINESTRING (114.0438226 22.5631141, 114.043133 22.5629042)",,
2377190357,2377190321,0,855757036,False,,residential,False,58.26,"LINESTRING (114.0438226 22.5631141, 114.043643 22.5636111)",,
2377190357,2377190341,0,855757036,False,,residential,True,59.665,"LINESTRING (114.0438226 22.5631141, 114.0440065 22.5626051)",,
2369336790,2369336865,0,228278329,False,,residential,True,33.875,"LINESTRING (114.0500451 22.5643561, 114.0500348 22.5640516)",,
2369336790,2369336887,0,228278357,False,,residential,True,63.008,"LINESTRING (114.0500451 22.5643561, 114.0506583 22.5643353)",,
2369336790,2369336710,0,"[228278357, 228278334]",False,,residential,False,138.40800000000002,"LINESTRING (114.0500451 22.5643561, 114.0494995 22.5643654, 114.0493351 22.5641825, 114.0494987 22.5637639, 114.049539 22.5637193)",,
2369336792,2369336767,0,44419698,True,北环大道辅路,primary,False,43.547,"LINESTRING (114.053271 22.5644375, 114.0536934 22.5644724)",,
2369336792,2369336801,0,228278327,False,,residential,True,67.671,"LINESTRING (114.053271 22.5644375, 114.0532898 22.5643306, 114.0533289 22.5642568, 114.0533879 22.5642221, 114.0534936 22.5642142, 114.0535929 22.5642241, 114.0536454 22.5642494, 114.0536937 22.5643485)",,
2377190361,2377190354,0,229083173,False,,residential,True,139.549,"LINESTRING (114.0438051 22.5612206, 114.0433601 22.5624064)",,
2377190361,2377190371,0,229083179,False,,residential,False,68.353,"LINESTRING (114.0438051 22.5612206, 114.0444345 22.5614207)",,
2377190361,2377190314,0,229083179,False,,residential,True,109.17,"LINESTRING (114.0438051 22.5612206, 114.0427999 22.5609009)",,
2377190363,2377190329,0,229083165,False,,residential,False,96.077,"LINESTRING (114.0446235 22.5608977, 114.0455067 22.5611829)",,
2377190363,2377190371,0,855757036,False,,residential,False,61.308,"LINESTRING (114.0446235 22.5608977, 114.0444345 22.5614207)",,
2377190363,2377190324,0,855757036,False,,residential,True,8.336,"LINESTRING (114.0446235 22.5608977, 114.0446514 22.5608273)",,
2377190364,2377190321,0,855757036,False,,residential,True,37.557,"LINESTRING (114.0435309 22.5639326, 114.043643 22.5636111)",,
2377190364,2368579070,0,44419698,True,北环大道辅路,primary,False,247.323,"LINESTRING (114.0435309 22.5639326, 114.0446895 22.5642914, 114.0450624 22.5643992, 114.0454097 22.5644735, 114.0458421 22.5645454)",,
564083165,2368586392,0,228227569,True,宏威路,tertiary,False,19.752,"LINESTRING (114.0543085 22.5622967, 114.0543046 22.5624743)",,
564083165,564083191,0,160131328,True,莲花路,primary,False,345.61,"LINESTRING (114.0543085 22.5622967, 114.0546295 22.5622869, 114.0571611 22.5623326, 114.0576734 22.5623452)",,
2377190366,2377190341,0,855757036,False,,residential,False,45.635,"LINESTRING (114.0441439 22.5622148, 114.0440065 22.5626051)",,
2377190366,2377190371,0,855757036,False,,residential,True,93.206,"LINESTRING (114.0441439 22.5622148, 114.0444345 22.5614207)",,
2377190366,2377190333,0,229083180,False,,residential,False,101.688,"LINESTRING (114.0441439 22.5622148, 114.0442648 22.5621515, 114.0443971 22.5621119, 114.0445125 22.5621144, 114.0446566 22.5621444, 114.0450823 22.5622765)",,
2377190367,2377193596,0,229083170,False,,residential,False,86.62,"LINESTRING (114.0473218 22.5602256, 114.047307 22.5602648, 114.0470442 22.5609612)",,
5258967520,5258977421,0,229083165,False,,residential,False,55.036,"LINESTRING (114.0481811 22.5620022, 114.0486866 22.5621667)",,
5258967520,5258977421,1,"[544033061, 544033063]",True,,residential,False,77.31300000000002,"LINESTRING (114.0481811 22.5620022, 114.0482015 22.5619446, 114.0482545 22.5619068, 114.0487064 22.5620356, 114.0487152 22.5620897, 114.0486866 22.5621667)",,1
5258967520,2377190331,0,229083165,False,,residential,True,148.349,"LINESTRING (114.0481811 22.5620022, 114.0481335 22.5619867, 114.0475221 22.5618097, 114.0468031 22.5616016)",,
2369336801,2369336767,0,228278327,False,,residential,True,13.777,"LINESTRING (114.0536937 22.5643485, 114.0536934 22.5644724)",,
2369336801,2369336813,0,228278324,False,,residential,False,56.539,"LINESTRING (114.0536937 22.5643485, 114.053742 22.5642989, 114.0537661 22.5642395, 114.0537655 22.5641508, 114.0537504 22.5638615)",,
2369336801,2369336792,0,228278327,False,,residential,False,67.671,"LINESTRING (114.0536937 22.5643485, 114.0536454 22.5642494, 114.0535929 22.5642241, 114.0534936 22.5642142, 114.0533879 22.5642221, 114.0533289 22.5642568, 114.0532898 22.5643306, 114.053271 22.5644375)",,
2377190369,2368586397,0,228227579,False,雨田路,tertiary,False,60.359,"LINESTRING (114.0497203 22.5625044, 114.0499112 22.561991)",,
2377190369,2377190325,0,228227579,False,雨田路,tertiary,True,94.342,"LINESTRING (114.0497203 22.5625044, 114.0494174 22.5633054)",,
2377190369,2377190330,0,229083165,False,,residential,True,100.75,"LINESTRING (114.0497203 22.5625044, 114.0494115 22.5624074, 114.0487952 22.5622026)",,
2377190371,4127126157,0,229083179,False,,residential,False,94.183,"LINESTRING (114.0444345 22.5614207, 114.0452993 22.5617029)",,
2377190371,2377190361,0,229083179,False,,residential,True,68.353,"LINESTRING (114.0444345 22.5614207, 114.0438051 22.5612206)",,
2377190371,2377190366,0,855757036,False,,residential,False,93.206,"LINESTRING (114.0444345 22.5614207, 114.0441439 22.5622148)",,
2377190371,2377190363,0,855757036,False,,residential,True,61.308,"LINESTRING (114.0444345 22.5614207, 114.0446235 22.5608977)",,
2369336806,2369336838,0,228227579,False,雨田路,tertiary,False,7.74,"LINESTRING (114.0492895 22.5636548, 114.0493141 22.563589)",,
2369336806,2377190318,0,228227579,False,雨田路,tertiary,True,59.601,"LINESTRING (114.0492895 22.5636548, 114.0491002 22.5641615)",,
2369336806,2369336710,0,228278346,False,,residential,False,26.604,"LINESTRING (114.0492895 22.5636548, 114.049539 22.5637193)",,
2369336807,6043430978,0,228278331,False,,residential,False,166.193,"LINESTRING (114.0576272 22.5655934, 114.0587852 22.5645492)",,
2369336807,6043430915,0,44419698,True,北环大道辅路,primary,False,207.62099999999998,"LINESTRING (114.0576272 22.5655934, 114.0585349 22.5660105, 114.0586102 22.5660587, 114.0586703 22.5661268, 114.0589265 22.5665356, 114.0589869 22.5666161, 114.0590514 22.5666853, 114.0591339 22.5667452)",,
2368579047,2368579077,0,44419698,True,北环大道辅路,primary,False,48.072,"LINESTRING (114.0539513 22.5645069, 114.0544059 22.5646102)",,
2368579047,6317320205,0,674567457,True,宏威路,tertiary,False,87.513,"LINESTRING (114.0539513 22.5645069, 114.0540329 22.5644972, 114.0540839 22.564485, 114.0541248 22.5644676, 114.0541585 22.5644402, 114.0541811 22.5644059, 114.0541952 22.5643622, 114.0542012 22.5643255, 114.054204 22.5642804, 114.0542063 22.5638691)",,
7979918311,2377190367,0,229083174,True,,residential,False,36.266000000000005,"LINESTRING (114.0476129 22.5601528, 114.0475536 22.5601317, 114.0475204 22.5601236, 114.0474881 22.5601191, 114.0474625 22.5601167, 114.0474354 22.5601184, 114.0474124 22.5601246, 114.0473884 22.5601353, 114.0473683 22.5601532, 114.0473503 22.5601787, 114.0473218 22.5602256)",,
2369336810,2369336813,0,228278333,False,,residential,True,79.233,"LINESTRING (114.0529789 22.5638488, 114.0537504 22.5638615)",,
2369336810,2369336810,0,228278333,False,,residential,False,242.88599999999997,"LINESTRING (114.0529789 22.5638488, 114.0522158 22.5638407, 114.0522212 22.5634469, 114.0529776 22.5634617, 114.0529789 22.5638488)",,
2369336810,2369336810,1,228278333,False,,residential,True,242.886,"LINESTRING (114.0529789 22.5638488, 114.0529776 22.5634617, 114.0522212 22.5634469, 114.0522158 22.5638407, 114.0529789 22.5638488)",,
6317315047,6317315060,0,674566920,False,莲花支路,secondary,False,53.001,"LINESTRING (114.0581994 22.5624308, 114.0587155 22.5624378)",,
6317315047,504716086,0,674566920,False,莲花支路,secondary,True,18.382,"LINESTRING (114.0581994 22.5624308, 114.0580221 22.562408)",,
6317315047,504716085,0,674566921,True,莲花支路,secondary,False,14.594,"LINESTRING (114.0581994 22.5624308, 114.0581404 22.5624029, 114.0581119 22.5623766, 114.0580937 22.5623484)",,
2369336813,2369336810,0,228278333,False,,residential,False,79.233,"LINESTRING (114.0537504 22.5638615, 114.0529789 22.5638488)",,
2369336813,6317320205,0,228278333,False,,residential,True,46.821,"LINESTRING (114.0537504 22.5638615, 114.0542063 22.5638691)",,
2369336813,6317320204,0,228278324,False,,residential,False,131.812,"LINESTRING (114.0537504 22.5638615, 114.0537439 22.5631104, 114.054214 22.5631228)",,
2369336813,2369336801,0,228278324,False,,residential,True,56.539,"LINESTRING (114.0537504 22.5638615, 114.0537655 22.5641508, 114.0537661 22.5642395, 114.053742 22.5642989, 114.0536937 22.5643485)",,
2369336820,8887740818,0,44419698,True,北环大道辅路,primary,False,133.978,"LINESTRING (114.0547349 22.5646877, 114.0551499 22.5647844, 114.0559882 22.5650216)",,
2369336820,2369336763,0,228278341,False,,residential,True,121.245,"LINESTRING (114.0547349 22.5646877, 114.0554114 22.5645511, 114.055472 22.5645218, 114.0555106 22.5644743, 114.0556142 22.5641602)",,
6317315060,2369336779,0,674566920,False,莲花支路,secondary,False,46.285,"LINESTRING (114.0587155 22.5624378, 114.0591662 22.5624438)",,
6317315060,6317315047,0,674566920,False,莲花支路,secondary,True,53.001,"LINESTRING (114.0587155 22.5624378, 114.0581994 22.5624308)",,
564083191,504716086,0,160131325,True,莲花支路,secondary,False,36.48,"LINESTRING (114.0576734 22.5623452, 114.057936 22.5623928, 114.0580221 22.562408)",,
564083191,8887717074,0,996188200,True,莲花路,primary,False,51.047,"LINESTRING (114.0576734 22.5623452, 114.0577621 22.5623458, 114.0578272 22.5623354, 114.0578937 22.5623142, 114.0579518 22.5622798, 114.0580098 22.562235, 114.0581007 22.5621526)",,
2369336830,2369336693,0,228278326,False,,residential,True,201.83100000000005,"LINESTRING (114.056164 22.563167, 114.0557322 22.5631645, 114.0556812 22.5631769, 114.0556437 22.5632165, 114.0556249 22.5633379, 114.0556249 22.5633949, 114.0556061 22.5634345, 114.0555605 22.5634444, 114.0550777 22.5634394, 114.0550053 22.5634593, 114.0549463 22.5635212, 114.0549275 22.5635757, 114.0549409 22.5636946, 114.0550348 22.5639546)",,
