u,v,key,osmid,highway,oneway,reversed,length,name,geometry,ref,lanes,tunnel,maxspeed,bridge
7236155499,7236155496,0,775651045,living_street,False,False,142.07,,"LINESTRING (114.1015263 22.5524654, 114.1022173 22.5525993, 114.1022473 22.5526508, 114.1019899 22.5531657)",,,,,
7236155500,7236155483,0,31354931,residential,False,False,16.459,松园南街,"LINESTRING (114.1005662 22.5522081, 114.1006153 22.552349)",,,,,
7236155500,3070071759,0,31354931,residential,False,True,16.993,松园南街,"LINESTRING (114.1005662 22.5522081, 114.1005156 22.5520626)",,,,,
7236155500,7236155488,0,775651041,living_street,False,True,7.097,,"LINESTRING (114.1005662 22.5522081, 114.1004973 22.5522031)",,,,,
7236155500,7236155499,0,775651045,living_street,False,False,102.662,,"LINESTRING (114.1005662 22.5522081, 114.1015263 22.5524654)",,,,,
7236155501,7236155502,0,775651046,living_street,False,True,79.022,,"LINESTRING (114.1013957 22.5526356, 114.1006518 22.5524538)",,,,,
7236155502,7236155483,0,31354931,residential,False,True,12.241,松园南街,"LINESTRING (114.1006518 22.5524538, 114.1006153 22.552349)",,,,,
7236155502,7236155501,0,775651046,living_street,False,False,79.022,,"LINESTRING (114.1006518 22.5524538, 114.1013957 22.5526356)",,,,,
7236155502,7236155504,0,31354931,residential,False,False,29.238,松园南街,"LINESTRING (114.1006518 22.5524538, 114.1006817 22.5525398, 114.1007122 22.5527101)",,,,,
7236155503,7236155504,0,775651047,living_street,False,True,62.426,,"LINESTRING (114.1012876 22.5528912, 114.1007122 22.5527101)",,,,,
7236155504,7236155492,0,31354931,residential,False,False,5.939,松园南街,"LINESTRING (114.1007122 22.5527101, 114.1007216 22.5527628)",,,,,
7236155504,7236155503,0,775651047,living_street,False,False,62.426,,"LINESTRING (114.1007122 22.5527101, 114.1012876 22.5528912)",,,,,
7236155504,7236155502,0,31354931,residential,False,True,29.238,松园南街,"LINESTRING (114.1007122 22.5527101, 114.1006817 22.5525398, 114.1006518 22.5524538)",,,,,
7236155508,7236155510,0,775651048,residential,False,True,31.36,,"LINESTRING (114.1050396 22.5510405, 114.1048702 22.5510187, 114.1048145 22.5509058)",,,,,
7236155508,7236155515,0,775651077,residential,False,True,9.264,,"LINESTRING (114.1050396 22.5510405, 114.1050461 22.5511039, 114.1050449 22.5511235)",,,,,
7236155510,7236155508,0,775651048,residential,False,False,31.36,,"LINESTRING (114.1048145 22.5509058, 114.1048702 22.5510187, 114.1050396 22.5510405)",,,,,
7236155511,7236155515,0,775651049,residential,False,True,72.811,,"LINESTRING (114.1047372 22.5506543, 114.1048037 22.5510306, 114.1048273 22.55109, 114.1049153 22.5511296, 114.1050449 22.5511235)",,,,,
7236155515,7236155511,0,775651049,residential,False,False,72.811,,"LINESTRING (114.1050449 22.5511235, 114.1049153 22.5511296, 114.1048273 22.55109, 114.1048037 22.5510306, 114.1047372 22.5506543)",,,,,
7236155515,7236155508,0,775651077,residential,False,False,9.264,,"LINESTRING (114.1050449 22.5511235, 114.1050461 22.5511039, 114.1050396 22.5510405)",,,,,
7236155515,7236155516,0,775651077,residential,False,True,54.188,,"LINESTRING (114.1050449 22.5511235, 114.1050396 22.5512088, 114.1049967 22.5513475, 114.1049624 22.5514584, 114.1049045 22.5515673, 114.1048909 22.5515841)",,,,,
7236155516,7236155523,0,775651050,residential,False,True,123.014,,"LINESTRING (114.1048909 22.5515841, 114.1048552 22.5515456, 114.1046536 22.5515238, 114.1044949 22.5515337, 114.1044134 22.5515614, 114.1043276 22.5518763, 114.1043727 22.5519694, 114.1045412 22.5521168)",,,,,
7236155516,7236155523,1,775651077,residential,False,True,69.424,,"LINESTRING (114.1048909 22.5515841, 114.104763 22.5517416, 114.1045412 22.5521168)",,,,,
7236155516,7236155515,0,775651077,residential,False,False,54.187999999999995,,"LINESTRING (114.1048909 22.5515841, 114.1049045 22.5515673, 114.1049624 22.5514584, 114.1049967 22.5513475, 114.1050396 22.5512088, 114.1050449 22.5511235)",,,,,
7236155523,7236155516,0,775651050,residential,False,False,123.01399999999998,,"LINESTRING (114.1045412 22.5521168, 114.1043727 22.5519694, 114.1043276 22.5518763, 114.1044134 22.5515614, 114.1044949 22.5515337, 114.1046536 22.5515238, 114.1048552 22.5515456, 114.1048909 22.5515841)",,,,,
7236155523,7236155516,1,775651077,residential,False,False,69.424,,"LINESTRING (114.1045412 22.5521168, 114.104763 22.5517416, 114.1048909 22.5515841)",,,,,
7236155523,7236155603,0,775651077,residential,False,True,43.617000000000004,,"LINESTRING (114.1045412 22.5521168, 114.1045206 22.5521516, 114.1042933 22.5524349)",,,,,
7236155602,7236155603,0,775651078,residential,False,True,23.806,,"LINESTRING (114.1040788 22.5523537, 114.1042933 22.5524349)",,,,,
7236155603,7236155602,0,775651078,residential,False,False,23.806,,"LINESTRING (114.1042933 22.5524349, 114.1040788 22.5523537)",,,,,
7236155603,3078099338,0,775651078,residential,False,True,12.936,,"LINESTRING (114.1042933 22.5524349, 114.1043905 22.5525089)",,,,,
7236155603,7236155523,0,775651077,residential,False,False,43.617000000000004,,"LINESTRING (114.1042933 22.5524349, 114.1045206 22.5521516, 114.1045412 22.5521168)",,,,,
7236155604,7236155605,0,775651079,residential,False,True,13.987,,"LINESTRING (114.1041518 22.5524896, 114.1041015 22.5526065)",,,,,
7236155605,7236155604,0,775651079,residential,False,False,13.987,,"LINESTRING (114.1041015 22.5526065, 114.1041518 22.5524896)",,,,,
7236155605,7236155612,0,775651079,residential,False,True,35.688,,"LINESTRING (114.1041015 22.5526065, 114.1040166 22.5528013, 114.103918 22.5528647)",,,,,
7236155605,7236155612,1,775651080,residential,False,True,91.39,,"LINESTRING (114.1041015 22.5526065, 114.1038858 22.552526, 114.1037915 22.5525497, 114.1036692 22.5528053, 114.103918 22.5528647)",,,,,
7236155605,7236155607,0,775651080,residential,False,False,23.484,,"LINESTRING (114.1041015 22.5526065, 114.1041989 22.5526428, 114.104311 22.552691)",,,,,
7236155607,3078099338,0,303451718,tertiary,True,False,21.832,宝安南路,"LINESTRING (114.104311 22.552691, 114.1043905 22.5525089)",,2,,,
7236155607,7236155605,0,775651080,residential,False,True,23.484,,"LINESTRING (114.104311 22.552691, 114.1041989 22.5526428, 114.1041015 22.5526065)",,,,,
7236155612,7236155605,0,775651079,residential,False,False,35.688,,"LINESTRING (114.103918 22.5528647, 114.1040166 22.5528013, 114.1041015 22.5526065)",,,,,
7236155612,7236155605,1,775651080,residential,False,False,91.38999999999999,,"LINESTRING (114.103918 22.5528647, 114.1036692 22.5528053, 114.1037915 22.5525497, 114.1038858 22.552526, 114.1041015 22.5526065)",,,,,
7236155612,7236155614,0,775651080,residential,False,True,30.314999999999998,,"LINESTRING (114.103918 22.5528647, 114.1040896 22.5529498, 114.1041822 22.5529857)",,,,,
7236155614,7236155607,0,303451718,tertiary,True,False,35.338,宝安南路,"LINESTRING (114.1041822 22.5529857, 114.104311 22.552691)",,2,,,
7236155614,7236155612,0,775651080,residential,False,False,30.314999999999998,,"LINESTRING (114.1041822 22.5529857, 114.1040896 22.5529498, 114.103918 22.5528647)",,,,,
7236155615,7236155636,0,"[775651081, 775651087]","['residential', 'tertiary']",False,True,220.97999999999996,红桂一路,"LINESTRING (114.1040853 22.5514267, 114.1037872 22.5513079, 114.1037528 22.5512168, 114.1034783 22.5511118, 114.1034397 22.5511336, 114.103251 22.5516921, 114.1032038 22.551708, 114.1031352 22.5516941, 114.1025224 22.5515742)",,,,,
7236155622,7236155623,0,775651082,residential,False,True,36.106,,"LINESTRING (114.1013809 22.5519316, 114.101503 22.5516271)",,,,,
7236155622,7236155659,0,775651089,residential,False,True,50.102,,"LINESTRING (114.1013809 22.5519316, 114.1009156 22.5517961)",,,,,
7236155622,7236155652,0,775651089,residential,False,False,57.628,,"LINESTRING (114.1013809 22.5519316, 114.1015717 22.5519872, 114.1016318 22.5519595, 114.1017424 22.551708)",,,,,
7236155623,7236155622,0,775651082,residential,False,False,36.106,,"LINESTRING (114.101503 22.5516271, 114.1013809 22.5519316)",,,,,
7236155623,7236155652,0,775651088,residential,False,False,26.179,,"LINESTRING (114.101503 22.5516271, 114.1017424 22.551708)",,,,,
7236155623,7236155653,0,775651088,residential,False,True,11.011,,"LINESTRING (114.101503 22.5516271, 114.1014023 22.5515931)",,,,,
7236155624,7236155625,0,775651083,residential,False,True,19.137,,"LINESTRING (114.1034011 22.5518842, 114.103337 22.5520458)",,,,,
7236155625,7236155624,0,775651083,residential,False,False,19.137,,"LINESTRING (114.103337 22.5520458, 114.1034011 22.5518842)",,,,,
7236155625,7236155626,0,775651084,residential,False,True,5.076,,"LINESTRING (114.103337 22.5520458, 114.1032894 22.5520335)",,,,,
7236155625,7236155646,0,775651084,residential,False,False,51.982,,"LINESTRING (114.103337 22.5520458, 114.103547 22.5521001, 114.1036563 22.5521635, 114.1037014 22.5522091, 114.1037035 22.5522942)",,,,,
7236155626,7236155625,0,775651084,residential,False,False,5.076,,"LINESTRING (114.1032894 22.5520335, 114.103337 22.5520458)",,,,,
7236155626,7236155634,0,775651084,residential,False,True,33.816,,"LINESTRING (114.1032894 22.5520335, 114.1029723 22.5519515)",,,,,
7236155626,7236155647,0,775651084,residential,False,True,14.335,,"LINESTRING (114.1032894 22.5520335, 114.1032446 22.5521556)",,,,,
7236155634,3073056809,0,303010840,residential,False,False,18.85,,"LINESTRING (114.1029723 22.5519515, 114.1030196 22.5517877)",,,,,
7236155634,7707208827,0,303010840,residential,False,True,13.441,,"LINESTRING (114.1029723 22.5519515, 114.1029386 22.5520683)",,,,,
7236155634,7236155626,0,775651084,residential,False,False,33.816,,"LINESTRING (114.1029723 22.5519515, 114.1032894 22.5520335)",,,,,
7236155634,7236155635,0,775651084,residential,False,True,57.438,,"LINESTRING (114.1029723 22.5519515, 114.1024328 22.5518152)",,,,,
7236155635,7236155634,0,775651084,residential,False,False,57.438,,"LINESTRING (114.1024328 22.5518152, 114.1029723 22.5519515)",,,,,
7236155635,7236155636,0,775651085,residential,False,False,28.334,,"LINESTRING (114.1024328 22.5518152, 114.1025224 22.5515742)",,,,,
7236155635,7236155649,0,775651085,residential,False,True,12.545,,"LINESTRING (114.1024328 22.5518152, 114.1023931 22.5519219)",,,,,
7236155636,7236155635,0,775651085,residential,False,True,28.334,,"LINESTRING (114.1025224 22.5515742, 114.1024328 22.5518152)",,,,,
7236155636,7236155615,0,"[775651081, 775651087]","['residential', 'tertiary']",False,False,220.98000000000002,红桂一路,"LINESTRING (114.1025224 22.5515742, 114.1031352 22.5516941, 114.1032038 22.551708, 114.103251 22.5516921, 114.1034397 22.5511336, 114.1034783 22.5511118, 114.1037528 22.5512168, 114.1037872 22.5513079, 114.1040853 22.5514267)",,,,,
7236155636,7236155651,0,775651081,tertiary,False,True,76.80199999999999,红桂一路,"LINESTRING (114.1025224 22.5515742, 114.1021529 22.551502, 114.1020607 22.5515456, 114.1019449 22.5517674)",,,,,
7236155637,7236155640,0,775651085,residential,False,False,25.976,,"LINESTRING (114.102228 22.5523398, 114.1023074 22.552118)",,,,,
7236155638,7236155639,0,775651086,residential,False,True,74.295,,"LINESTRING (114.1035555 22.5525121, 114.1028787 22.552276)",,,,,
7236155639,7707208827,0,303010840,residential,False,False,23.9,,"LINESTRING (114.1028787 22.552276, 114.1029386 22.5520683)",,,,,
7236155639,3073056796,0,303010840,residential,False,True,38.863,,"LINESTRING (114.1028787 22.552276, 114.1027897 22.5526157)",,,,,
7236155639,7236155638,0,775651086,residential,False,False,74.295,,"LINESTRING (114.1028787 22.552276, 114.1035555 22.5525121)",,,,,
7236155639,7236155640,0,775651086,residential,False,True,61.242,,"LINESTRING (114.1028787 22.552276, 114.1023074 22.552118)",,,,,
7236155640,7236155649,0,775651085,residential,False,False,23.514,,"LINESTRING (114.1023074 22.552118, 114.1023931 22.5519219)",,,,,
7236155640,7236155637,0,775651085,residential,False,True,25.976,,"LINESTRING (114.1023074 22.552118, 114.102228 22.5523398)",,,,,
7236155640,7236155639,0,775651086,residential,False,False,61.242,,"LINESTRING (114.1023074 22.552118, 114.1028787 22.552276)",,,,,
7236155640,7236155641,0,775651086,residential,False,True,48.035,,"LINESTRING (114.1023074 22.552118, 114.101863 22.5519832)",,,,,
7236155641,7236155651,0,775651081,tertiary,False,False,25.427,红桂一路,"LINESTRING (114.101863 22.5519832, 114.1019449 22.5517674)",,,,,
7236155641,7236155645,0,775651081,tertiary,False,True,34.464,红桂一路,"LINESTRING (114.101863 22.5519832, 114.101752 22.5522757)",,,,,
7236155641,7236155640,0,775651086,residential,False,False,48.035,,"LINESTRING (114.101863 22.5519832, 114.1023074 22.552118)",,,,,
7236155645,3073056796,0,31354900,secondary,True,False,113.071,红桂路,"LINESTRING (114.101752 22.5522757, 114.1027897 22.5526157)",,2,,,
7236155645,7236155641,0,775651081,tertiary,False,False,34.464,红桂一路,"LINESTRING (114.101752 22.5522757, 114.101863 22.5519832)",,,,,
7236155646,7236155647,0,775651088,residential,False,True,49.581,,"LINESTRING (114.1037035 22.5522942, 114.1032446 22.5521556)",,,,,
7236155646,7236155647,1,775651084,residential,False,False,70.635,,"LINESTRING (114.1037035 22.5522942, 114.1036671 22.5523438, 114.1035941 22.5523972, 114.1032446 22.5522863, 114.1032081 22.5522388, 114.1032446 22.5521556)",,,,,
7236155646,7236155625,0,775651084,residential,False,True,51.982,,"LINESTRING (114.1037035 22.5522942, 114.1037014 22.5522091, 114.1036563 22.5521635, 114.103547 22.5521001, 114.103337 22.5520458)",,,,,
7236155647,7236155626,0,775651084,residential,False,False,14.335,,"LINESTRING (114.1032446 22.5521556, 114.1032894 22.5520335)",,,,,
7236155647,7236155646,0,775651088,residential,False,False,49.581,,"LINESTRING (114.1032446 22.5521556, 114.1037035 22.5522942)",,,,,
7236155647,7236155646,1,775651084,residential,False,True,70.635,,"LINESTRING (114.1032446 22.5521556, 114.1032081 22.5522388, 114.1032446 22.5522863, 114.1035941 22.5523972, 114.1036671 22.5523438, 114.1037035 22.5522942)",,,,,
7236155647,7707208827,0,775651088,residential,False,True,32.889,,"LINESTRING (114.1032446 22.5521556, 114.1029465 22.5520704, 114.1029386 22.5520683)",,,,,
7236155649,7236155635,0,775651085,residential,False,False,12.545,,"LINESTRING (114.1023931 22.5519219, 114.1024328 22.5518152)",,,,,
7236155649,7236155640,0,775651085,residential,False,True,23.514,,"LINESTRING (114.1023931 22.5519219, 114.1023074 22.552118)",,,,,
7236155649,7707208827,0,775651088,residential,False,False,58.336,,"LINESTRING (114.1023931 22.5519219, 114.1029386 22.5520683)",,,,,
7236155649,7236155651,0,775651088,residential,False,True,49.853,,"LINESTRING (114.1023931 22.5519219, 114.102035 22.5518328, 114.1019449 22.5517674)",,,,,
7236155651,7236155641,0,775651081,tertiary,False,True,25.427,红桂一路,"LINESTRING (114.1019449 22.5517674, 114.101863 22.5519832)",,,,,
7236155651,7236155652,0,775651088,residential,False,True,21.819,,"LINESTRING (114.1019449 22.5517674, 114.1017424 22.551708)",,,,,
7236155651,7236155636,0,775651081,tertiary,False,False,76.80199999999999,红桂一路,"LINESTRING (114.1019449 22.5517674, 114.1020607 22.5515456, 114.1021529 22.551502, 114.1025224 22.5515742)",,,,,
7236155651,7236155649,0,775651088,residential,False,False,49.853,,"LINESTRING (114.1019449 22.5517674, 114.102035 22.5518328, 114.1023931 22.5519219)",,,,,
7236155652,7236155651,0,775651088,residential,False,False,21.819,,"LINESTRING (114.1017424 22.551708, 114.1019449 22.5517674)",,,,,
7236155652,7236155623,0,775651088,residential,False,True,26.179,,"LINESTRING (114.1017424 22.551708, 114.101503 22.5516271)",,,,,
7236155652,7236155654,0,775651089,residential,False,False,56.121,,"LINESTRING (114.1017424 22.551708, 114.1018034 22.5515693, 114.1017755 22.5515257, 114.1014624 22.5514307)",,,,,
7236155652,7236155622,0,775651089,residential,False,True,57.628,,"LINESTRING (114.1017424 22.551708, 114.1016318 22.5519595, 114.1015717 22.5519872, 114.1013809 22.5519316)",,,,,
7236155653,7236155623,0,775651088,residential,False,False,11.011,,"LINESTRING (114.1014023 22.5515931, 114.101503 22.5516271)",,,,,
7236155654,7236155652,0,775651089,residential,False,True,56.121,,"LINESTRING (114.1014624 22.5514307, 114.1017755 22.5515257, 114.1018034 22.5515693, 114.1017424 22.551708)",,,,,
7236155659,7236155622,0,775651089,residential,False,False,50.102,,"LINESTRING (114.1009156 22.5517961, 114.1013809 22.5519316)",,,,,
7236155659,7236155717,0,775651110,residential,False,False,30.507,,"LINESTRING (114.1009156 22.5517961, 114.1008391 22.5520612)",,,,,
7236155659,7236155716,0,775651110,residential,False,True,12.896,,"LINESTRING (114.1009156 22.5517961, 114.1009262 22.5517595, 114.1008445 22.5517394)",,,,,
7236155664,7236155665,0,775651090,residential,False,False,35.46,,"LINESTRING (114.103903 22.5507454, 114.1039416 22.5504285)",,,,,
7236155665,7236155664,0,775651090,residential,False,True,35.46,,"LINESTRING (114.1039416 22.5504285, 114.103903 22.5507454)",,,,,
7236155665,7236155668,0,775651091,residential,False,True,59.547,,"LINESTRING (114.1039416 22.5504285, 114.1035834 22.5503433, 114.103547 22.5503057, 114.1034998 22.550169)",,,,,
7236155668,7236155684,0,775651091,residential,False,True,30.294,,"LINESTRING (114.1034998 22.550169, 114.1032124 22.5501076)",,,,,
7236155668,7236155665,0,775651091,residential,False,False,59.547,,"LINESTRING (114.1034998 22.550169, 114.103547 22.5503057, 114.1035834 22.5503433, 114.1039416 22.5504285)",,,,,
7236155669,3073056632,0,775651038,residential,False,True,55.909,,"LINESTRING (114.1029979 22.5503611, 114.102488 22.5501849)",,,,,
7236155670,7236155671,0,775651092,residential,False,True,64.397,,"LINESTRING (114.1026648 22.5512234, 114.1020746 22.5510277)",,,,,
7236155670,7236155672,0,775651099,residential,False,True,21.57,,"LINESTRING (114.1026648 22.5512234, 114.1025715 22.5513972)",,,,,
7236155670,7236155684,0,775651099,residential,False,False,136.472,,"LINESTRING (114.1026648 22.5512234, 114.1029936 22.5506107, 114.1031052 22.5504047, 114.1032124 22.5501076)",,,,,
7236155671,7236155670,0,775651092,residential,False,False,64.397,,"LINESTRING (114.1020746 22.5510277, 114.1026648 22.5512234)",,,,,
7236155671,7236155678,0,775651094,tertiary,False,False,13.942,红威路,"LINESTRING (114.1020746 22.5510277, 114.1021208 22.5509098)",,,,,
7236155671,7236155694,0,775651094,tertiary,False,True,13.928,红威路,"LINESTRING (114.1020746 22.5510277, 114.1020285 22.5511455)",,,,,
7236155672,7236155673,0,775651093,residential,False,True,61.362,,"LINESTRING (114.1025715 22.5513972, 114.1019999 22.5512364)",,,,,
7236155672,7236155670,0,775651099,residential,False,False,21.57,,"LINESTRING (114.1025715 22.5513972, 114.1026648 22.5512234)",,,,,
7236155672,7236155674,0,775651099,residential,False,True,74.111,,"LINESTRING (114.1025715 22.5513972, 114.1025047 22.5515218, 114.1019576 22.5513704)",,,,,
7236155673,7236155672,0,775651093,residential,False,False,61.362,,"LINESTRING (114.1019999 22.5512364, 114.1025715 22.5513972)",,,,,
7236155673,7236155694,0,775651094,tertiary,False,False,10.526,红威路,"LINESTRING (114.1019999 22.5512364, 114.1020285 22.5511455)",,,,,
7236155673,7236155674,0,775651094,tertiary,False,True,15.52,红威路,"LINESTRING (114.1019999 22.5512364, 114.1019576 22.5513704)",,,,,
7236155674,7236155673,0,775651094,tertiary,False,False,15.52,红威路,"LINESTRING (114.1019576 22.5513704, 114.1019999 22.5512364)",,,,,
7236155674,7236155675,0,775651094,tertiary,False,True,17.988,红威路,"LINESTRING (114.1019576 22.5513704, 114.101902 22.5515238)",,,,,
7236155674,7236155688,0,775651099,residential,False,True,55.501,,"LINESTRING (114.1019576 22.5513704, 114.1014399 22.5512271)",,,,,
7236155674,7236155672,0,775651099,residential,False,False,74.111,,"LINESTRING (114.1019576 22.5513704, 114.1025047 22.5515218, 114.1025715 22.5513972)",,,,,
7236155675,7236155674,0,775651094,tertiary,False,False,17.988,红威路,"LINESTRING (114.101902 22.5515238, 114.1019576 22.5513704)",,,,,
7236155676,7236155677,0,775651095,residential,False,True,48.306,,"LINESTRING (114.1021679 22.5506562, 114.1017251 22.5505096)",,,,,
7236155677,7236155679,0,303010837,residential,False,False,26.863,,"LINESTRING (114.1017251 22.5505096, 114.1016232 22.5507321)",,,,,
7236155677,7236155681,0,303010837,residential,False,True,12.908,,"LINESTRING (114.1017251 22.5505096, 114.1017741 22.5504027)",,,,,
7236155677,7236155676,0,775651095,residential,False,False,48.306,,"LINESTRING (114.1017251 22.5505096, 114.1021679 22.5506562)",,,,,
7236155678,7236155680,0,775651094,tertiary,False,False,36.37,红威路,"LINESTRING (114.1021208 22.5509098, 114.102243 22.5506028)",,,,,
7236155678,7236155671,0,775651094,tertiary,False,True,13.942,红威路,"LINESTRING (114.1021208 22.5509098, 114.1020746 22.5510277)",,,,,
7236155678,7236155679,0,775651096,residential,False,True,54.787,,"LINESTRING (114.1021208 22.5509098, 114.1016232 22.5507321)",,,,,
7236155679,7236155695,0,303010837,residential,False,False,29.506,,"LINESTRING (114.1016232 22.5507321, 114.1015113 22.5509765)",,,,,
7236155679,7236155677,0,303010837,residential,False,True,26.863,,"LINESTRING (114.1016232 22.5507321, 114.1017251 22.5505096)",,,,,
7236155679,7236155678,0,775651096,residential,False,False,54.787,,"LINESTRING (114.1016232 22.5507321, 114.1021208 22.5509098)",,,,,
7236155680,7236155682,0,775651094,tertiary,False,False,37.835,红威路,"LINESTRING (114.102243 22.5506028, 114.1024146 22.5503017)",,,,,
7236155680,7236155678,0,775651094,tertiary,False,True,36.37,红威路,"LINESTRING (114.102243 22.5506028, 114.1021208 22.5509098)",,,,,
7236155680,7236155681,0,775651097,residential,False,True,53.045,,"LINESTRING (114.102243 22.5506028, 114.1017741 22.5504027)",,,,,
7236155681,7236155677,0,303010837,residential,False,False,12.908,,"LINESTRING (114.1017741 22.5504027, 114.1017251 22.5505096)",,,,,
7236155681,7236155680,0,775651097,residential,False,False,53.045,,"LINESTRING (114.1017741 22.5504027, 114.102243 22.5506028)",,,,,
7236155681,3073056771,0,303010837,residential,False,True,41.067,,"LINESTRING (114.1017741 22.5504027, 114.1018566 22.5502226, 114.1019001 22.5501374, 114.1019452 22.5500696)",,,,,
7236155682,3073056632,0,775651094,tertiary,False,False,15.016,红威路,"LINESTRING (114.1024146 22.5503017, 114.102488 22.5501849)",,,,,
7236155682,7236155680,0,775651094,tertiary,False,True,37.835,红威路,"LINESTRING (114.1024146 22.5503017, 114.102243 22.5506028)",,,,,
7236155682,3073056771,0,775651098,residential,False,True,54.678,,"LINESTRING (114.1024146 22.5503017, 114.1019452 22.5500696)",,,,,
7236155684,7236155668,0,775651091,residential,False,False,30.294,,"LINESTRING (114.1032124 22.5501076, 114.1034998 22.550169)",,,,,
7236155684,3073056811,0,775651099,residential,False,False,55.078,,"LINESTRING (114.1032124 22.5501076, 114.102687 22.5500081)",,,,,
7236155684,7236155670,0,775651099,residential,False,True,136.472,,"LINESTRING (114.1032124 22.5501076, 114.1031052 22.5504047, 114.1029936 22.5506107, 114.1026648 22.5512234)",,,,,
7236155688,7236155695,0,303010837,residential,False,True,28.814,,"LINESTRING (114.1014399 22.5512271, 114.1015113 22.5509765)",,,,,
7236155688,7236155674,0,775651099,residential,False,False,55.501,,"LINESTRING (114.1014399 22.5512271, 114.1019576 22.5513704)",,,,,
7236155688,7236155709,0,"[775651107, 303010837]",residential,False,"[False, True]",32.323,,"LINESTRING (114.1014399 22.5512271, 114.1013784 22.5512886, 114.1012779 22.5512841, 114.1011621 22.5512445)",,,,,
7236155689,7236155693,0,775651100,residential,False,True,126.29599999999999,,"LINESTRING (114.1010592 22.5504522, 114.101531 22.5506582, 114.1014538 22.5507969, 114.1011278 22.550678, 114.1010209 22.5508215)",,,,,
7236155693,7236155708,0,775651101,residential,False,False,35.604,,"LINESTRING (114.1010209 22.5508215, 114.1013465 22.5509315)",,,,,
7236155693,7236155696,0,775651101,residential,False,True,22.189,,"LINESTRING (114.1010209 22.5508215, 114.100818 22.5507529)",,,,,
7236155693,7236155689,0,775651100,residential,False,False,126.296,,"LINESTRING (114.1010209 22.5508215, 114.1011278 22.550678, 114.1014538 22.5507969, 114.101531 22.5506582, 114.1010592 22.5504522)",,,,,
7236155694,7236155671,0,775651094,tertiary,False,False,13.928,红威路,"LINESTRING (114.1020285 22.5511455, 114.1020746 22.5510277)",,,,,
7236155694,7236155673,0,775651094,tertiary,False,True,10.526,红威路,"LINESTRING (114.1020285 22.5511455, 114.1019999 22.5512364)",,,,,
7236155694,7236155695,0,775651101,residential,False,True,56.339,,"LINESTRING (114.1020285 22.5511455, 114.1015113 22.5509765)",,,,,
7236155695,7236155688,0,303010837,residential,False,False,28.814,,"LINESTRING (114.1015113 22.5509765, 114.1014399 22.5512271)",,,,,
7236155695,7236155679,0,303010837,residential,False,True,29.506,,"LINESTRING (114.1015113 22.5509765, 114.1016232 22.5507321)",,,,,
7236155695,7236155694,0,775651101,residential,False,False,56.339,,"LINESTRING (114.1015113 22.5509765, 114.1020285 22.5511455)",,,,,
7236155695,7236155708,0,775651101,residential,False,True,17.648,,"LINESTRING (114.1015113 22.5509765, 114.1013465 22.5509315)",,,,,
7236155696,7236155693,0,775651101,residential,False,False,22.189,,"LINESTRING (114.100818 22.5507529, 114.1010209 22.5508215)",,,,,
7236155696,7236155697,0,775651105,residential,False,False,25.684,,"LINESTRING (114.100818 22.5507529, 114.1009124 22.550539)",,,,,
7236155696,7236155707,0,775651105,residential,False,True,75.956,,"LINESTRING (114.100818 22.5507529, 114.1006517 22.5511296, 114.1003812 22.5510116)",,,,,
7236155697,7236155698,0,775651102,residential,False,True,23.961,,"LINESTRING (114.1009124 22.550539, 114.1006795 22.550526)",,,,,
7236155697,7236155696,0,775651105,residential,False,True,25.684,,"LINESTRING (114.1009124 22.550539, 114.100818 22.5507529)",,,,,
7236155697,7236155704,0,775651105,residential,False,False,89.582,,"LINESTRING (114.1009124 22.550539, 114.101012 22.5503136, 114.1004136 22.5502105)",,,,,
7236155698,7236155697,0,775651102,residential,False,False,23.961,,"LINESTRING (114.1006795 22.550526, 114.1009124 22.550539)",,,,,
7236155698,7236155699,0,775651103,residential,False,False,7.583,,"LINESTRING (114.1006795 22.550526, 114.1007246 22.550472)",,,,,
7236155698,7236155702,0,775651103,residential,False,True,11.892,,"LINESTRING (114.1006795 22.550526, 114.1006088 22.5506107)",,,,,
7236155699,7236155698,0,775651103,residential,False,True,7.583,,"LINESTRING (114.1007246 22.550472, 114.1006795 22.550526)",,,,,
7236155701,7236155702,0,775651103,residential,False,False,33.354,,"LINESTRING (114.1004758 22.5508127, 114.1005573 22.5508286, 114.1006088 22.5506107)",,,,,
7236155702,7236155698,0,775651103,residential,False,False,11.892,,"LINESTRING (114.1006088 22.5506107, 114.1006795 22.550526)",,,,,
7236155702,7236155703,0,775651104,residential,False,True,20.913,,"LINESTRING (114.1006088 22.5506107, 114.1004052 22.5506145)",,,,,
7236155702,7236155701,0,775651103,residential,False,True,33.354,,"LINESTRING (114.1006088 22.5506107, 114.1005573 22.5508286, 114.1004758 22.5508127)",,,,,
7236155703,7236155704,0,31354935,residential,False,False,44.931,红桂一街,"LINESTRING (114.1004052 22.5506145, 114.1004136 22.5502105)",,,,,
7236155703,7236155702,0,775651104,residential,False,False,20.913,,"LINESTRING (114.1004052 22.5506145, 114.1006088 22.5506107)",,,,,
7236155703,7236155707,0,31354935,residential,False,True,44.387,红桂一街,"LINESTRING (114.1004052 22.5506145, 114.1003982 22.5509516, 114.1003812 22.5510116)",,,,,
7236155704,349237516,0,31354935,residential,False,False,10.91,红桂一街,"LINESTRING (114.1004136 22.5502105, 114.1004156 22.5501124)",,,,,
