u,v,key,osmid,name,highway,oneway,reversed,length,ref,geometry,bridge,maxspeed,lanes,junction,access,tunnel
8234507607,5568978028,0,582246458,,trunk_link,True,False,46.247,,"LINESTRING (114.1255388 22.5450607, 114.1255672 22.5450596, 114.1255858 22.5450576, 114.1256054 22.545055, 114.1256313 22.5450488, 114.125659 22.5450401, 114.1256851 22.5450276, 114.1257097 22.5450115, 114.1257342 22.5449911, 114.1257551 22.544967, 114.1257755 22.5449357, 114.1258702 22.5448145)",,,,,,
8234507607,2881798533,0,996519917,春风路,tertiary,True,False,32.977000000000004,,"LINESTRING (114.1255388 22.5450607, 114.1257388 22.5450636, 114.1258598 22.5450595)",,,,,,
8234507614,8234507598,0,284433378,春风路,tertiary,True,False,175.298,,"LINESTRING (114.122304 22.544982, 114.1223352 22.5449962, 114.122372 22.5450065, 114.122407 22.5450107, 114.122451 22.5450142, 114.1224976 22.5450162, 114.1239084 22.5450369, 114.124005 22.5450383)",,,,,,
8234507614,8234513330,0,885530515,南极路,residential,True,False,14.551,,"LINESTRING (114.122304 22.544982, 114.1223146 22.5450118, 114.1223167 22.5450417, 114.1223135 22.5450755, 114.1223078 22.5451107)",,,,,,
8234513326,8234507614,0,31347597,南极路,residential,True,False,14.96,,"LINESTRING (114.1222274 22.545089, 114.1222373 22.5450552, 114.1222529 22.5450214, 114.1222759 22.5449954, 114.122304 22.544982)",,,,,,
8234513326,5110321873,0,996519902,春风路,tertiary,True,False,200.53199999999998,,"LINESTRING (114.1222274 22.545089, 114.1222068 22.5450805, 114.1221724 22.5450583, 114.1221442 22.5450312, 114.1221132 22.5449929, 114.122082 22.5449459, 114.1220571 22.5449059, 114.1212801 22.5436555, 114.1212421 22.5435455)",,,,,,
8234513330,9197010623,0,885530515,南极路,residential,True,False,61.069,,"LINESTRING (114.1223078 22.5451107, 114.1222743 22.5452708, 114.1222641 22.5453193, 114.1221989 22.5456506)",,,,,,
8234513330,8234513326,0,996519902,春风路,tertiary,True,False,8.632,,"LINESTRING (114.1223078 22.5451107, 114.1222914 22.5451078, 114.1222475 22.5450972, 114.1222274 22.545089)",,,,,,
8258828708,6155154311,0,657156494,飞鹏街,residential,False,False,133.521,,"LINESTRING (114.1241492 22.5489061, 114.1242081 22.5487786, 114.1242389 22.5486961, 114.1242638 22.5486112, 114.1242898 22.5485055, 114.1243175 22.5483787, 114.1244297 22.547873, 114.1244594 22.5477429)",,,,,,
8258828708,8258828711,0,685048798,湖贝路,tertiary,False,False,135.341,,"LINESTRING (114.1241492 22.5489061, 114.1230602 22.5485607, 114.1230144 22.5485452, 114.1229039 22.5485078)",,,2,,,
8258828708,2278166512,0,685048798,湖贝路,tertiary,False,True,180.309,,"LINESTRING (114.1241492 22.5489061, 114.1255574 22.5493528, 114.125615 22.5493741, 114.1258055 22.5494435)",,,2,,,
8258828711,348421856,0,31311824,乐园路,tertiary,False,False,112.27600000000001,,"LINESTRING (114.1229039 22.5485078, 114.1229271 22.5483909, 114.1229324 22.5483643, 114.1231015 22.5475147)",,,,,,
8258828711,3077980694,0,31311824,乐园路,tertiary,False,True,130.56900000000002,,"LINESTRING (114.1229039 22.5485078, 114.1228815 22.5486201, 114.1228721 22.5486673, 114.1226741 22.5496627)",,,,,,
8258828711,8258828708,0,685048798,湖贝路,tertiary,False,True,135.341,,"LINESTRING (114.1229039 22.5485078, 114.1230144 22.5485452, 114.1230602 22.5485607, 114.1241492 22.5489061)",,,2,,,
8258853324,8258853341,0,218583681,凤凰路,tertiary,False,True,80.447,,"LINESTRING (114.1270274 22.5499032, 114.1262986 22.5496379)",,,,,,
8258853324,5482822308,0,570288703,,residential,False,False,13.134,,"LINESTRING (114.1270274 22.5499032, 114.1270294 22.5497851)",,,,,,
8258853341,8258853324,0,218583681,凤凰路,tertiary,False,False,80.447,,"LINESTRING (114.1262986 22.5496379, 114.1270274 22.5499032)",,,,,,
8258853341,267602106,0,218583681,凤凰路,tertiary,False,True,37.147,,"LINESTRING (114.1262986 22.5496379, 114.1261301 22.5495766, 114.1260901 22.5495596, 114.125966 22.5495069)",,,,,,
8258853341,6417689921,0,684940092,,tertiary_link,True,False,44.394000000000005,,"LINESTRING (114.1262986 22.5496379, 114.1262899 22.5496358, 114.1262815 22.5496348, 114.1262683 22.5496335, 114.1262545 22.5496333, 114.1262411 22.5496337, 114.126226 22.5496352, 114.1262096 22.5496376, 114.1261909 22.5496417, 114.1261708 22.5496472, 114.1261516 22.5496547, 114.1261292 22.5496652, 114.1261058 22.5496791, 114.1260763 22.5496985, 114.1260279 22.5497363, 114.1259602 22.5498377)",,,,,,
8536814023,8536814106,0,284433366,,residential,False,False,7.826,,"LINESTRING (114.1295637 22.5468946, 114.1296399 22.5468956)",,,,,,
8536814023,8536814108,0,674741203,北斗路,secondary,True,False,130.019,,"LINESTRING (114.1295637 22.5468946, 114.1295779 22.5458459, 114.1295785 22.5458032, 114.1295796 22.5457254)",,,2,,,
8536814025,8536814108,0,284433374,春风路,tertiary,True,False,7.562,,"LINESTRING (114.1296521 22.5457373, 114.1295796 22.5457254)",,,2,,,
8536814025,8536814106,0,284628344,北斗路,secondary,True,False,128.804,,"LINESTRING (114.1296521 22.5457373, 114.1296514 22.5458063, 114.129651 22.5458459, 114.1296399 22.5468956)",,,2,,,
8536814026,8536814025,0,996755171,北斗路,secondary,True,False,7.45,,"LINESTRING (114.1296528 22.5456703, 114.1296521 22.5457373)",,,2,,,
8536814027,8536814028,0,713388334,深南东路,primary,True,False,8.241,,"LINESTRING (114.1296204 22.5485875, 114.1295416 22.5485735)",,,,,,
8536814028,2456776543,0,674741203,北斗路,secondary,True,False,15.768,,"LINESTRING (114.1295416 22.5485735, 114.1295432 22.5484317)",,,2,,,
8536814028,1126283535,0,713388334,深南东路,primary,True,False,54.435,,"LINESTRING (114.1295416 22.5485735, 114.12932 22.5485339, 114.1292565 22.5485244, 114.1291986 22.5485168, 114.1291404 22.5485119, 114.1290804 22.5485091, 114.1290174 22.5485077)",,,,,,
8536814043,1126313609,0,31311376,文锦南路,trunk,True,False,92.624,G107,"LINESTRING (114.1260694 22.5430477, 114.1260501 22.5438805)",,,,,,
8536814051,8536814043,0,919164308,,trunk_link,True,False,62.54600000000001,,"LINESTRING (114.1265319 22.5428104, 114.1264525 22.5427919, 114.1263629 22.5427887, 114.1262815 22.5428042, 114.1262078 22.5428374, 114.1261514 22.5428851, 114.1260974 22.5429643, 114.1260694 22.5430477)",,,1,,,
8536814051,2377869267,0,973549783,沿河南路,primary,True,False,40.92,,"LINESTRING (114.1265319 22.5428104, 114.1263591 22.542731, 114.1261744 22.5426479)",,,,,,
8536814053,2794076567,0,973549778,锦联二路,tertiary,False,False,46.277,,"LINESTRING (114.129805 22.5440027, 114.1298523 22.5439191, 114.1300266 22.5436404)",,,,,,
8536814053,8536814097,0,973549781,北斗路,secondary,True,False,50.367000000000004,,"LINESTRING (114.129805 22.5440027, 114.1298191 22.544035, 114.1298224 22.5440582, 114.1298178 22.544083, 114.1297027 22.5442694, 114.1296925 22.5442881, 114.1296832 22.5443107, 114.1296758 22.5443347, 114.12967 22.5443629, 114.1296675 22.544388, 114.129667 22.544419)",,,2,,,
8536814080,8536814081,0,674741204,沿河南路,primary,True,False,11.68,,"LINESTRING (114.1296665 22.5444503, 114.1295961 22.5443678)",,,,,,
8536814080,8536814086,0,996755171,北斗路,secondary,True,False,31.048000000000002,,"LINESTRING (114.1296665 22.5444503, 114.1296646 22.5445765, 114.129664 22.5446137, 114.1296628 22.5447295)",,,2,,,
8536814081,8536814096,0,996755172,北斗路,secondary,True,False,1.323,,"LINESTRING (114.1295961 22.5443678, 114.1295962 22.5443559)",,,2,,,
8536814081,2377869264,0,674741204,沿河南路,primary,True,False,208.24800000000002,,"LINESTRING (114.1295961 22.5443678, 114.129573 22.5443429, 114.129544 22.5443163, 114.1295065 22.5442882, 114.1294261 22.5442457, 114.1279521 22.543465, 114.1278534 22.5434175)",,,,,,
8536814086,8536814026,0,996755171,北斗路,secondary,True,False,104.618,,"LINESTRING (114.1296628 22.5447295, 114.1296542 22.5455389, 114.1296539 22.5455712, 114.1296528 22.5456703)",,,2,,,
8536814090,8536814086,0,647444378,,primary_link,True,False,30.099000000000004,,"LINESTRING (114.1299103 22.5446363, 114.1298863 22.5446282, 114.1298584 22.5446257, 114.1298244 22.5446271, 114.1297881 22.5446335, 114.1297557 22.5446438, 114.129729 22.5446582, 114.1296967 22.5446835, 114.1296764 22.5447033, 114.1296628 22.5447295)",,,,,,
8536814090,8536814080,0,973549782,沿河南路,primary,True,False,32.968,,"LINESTRING (114.1299103 22.5446363, 114.1297958 22.5445742, 114.1297684 22.5445579, 114.1297501 22.5445442, 114.1297306 22.5445277, 114.1297109 22.5445077, 114.1296665 22.5444503)",,,,,,
8536814096,8536817885,0,75839688,文锦渡路,secondary,True,False,54.25099999999999,,"LINESTRING (114.1295962 22.5443559, 114.1295487 22.5443115, 114.1295325 22.5442922, 114.129522 22.5442694, 114.1295175 22.544247, 114.1295156 22.5442206, 114.1295175 22.5441973, 114.1295232 22.5441775, 114.12963 22.543991, 114.1296424 22.5439537, 114.129645 22.5439206)",,,,,no,
8536814096,8536814053,0,996755172,北斗路,secondary,True,False,47.732000000000006,,"LINESTRING (114.1295962 22.5443559, 114.1295965 22.5443111, 114.1295976 22.5442919, 114.1295999 22.5442752, 114.129603 22.5442594, 114.1296075 22.5442435, 114.1296116 22.544231, 114.1296156 22.5442201, 114.1296214 22.5442088, 114.129728 22.5440362, 114.129752 22.5440186, 114.1297763 22.5440081, 114.129805 22.5440027)",,,2,,,
8536814097,8536814096,0,75839688,文锦渡路,secondary,True,False,10.104,,"LINESTRING (114.129667 22.544419, 114.1295962 22.5443559)",,,,,no,
8536814097,8536814080,0,973549781,北斗路,secondary,True,False,3.481,,"LINESTRING (114.129667 22.544419, 114.1296665 22.5444503)",,,2,,,
8536814105,2881798723,0,284433357,,residential,False,False,8.137,,"LINESTRING (114.1296309 22.5477453, 114.1295522 22.5477368)",,,,,,
8536814105,2881798741,0,284433357,,residential,False,True,94.879,,"LINESTRING (114.1296309 22.5477453, 114.1305486 22.5478439)",,,,,,
8536814105,8536817904,0,284628344,北斗路,secondary,True,False,77.797,,"LINESTRING (114.1296309 22.5477453, 114.1296255 22.548257, 114.1296226 22.5484449)",,,2,,,
8536814106,8536814023,0,284433366,,residential,False,True,7.826,,"LINESTRING (114.1296399 22.5468956, 114.1295637 22.5468946)",,,,,,
8536814106,8536814105,0,284628344,北斗路,secondary,True,False,94.487,,"LINESTRING (114.1296399 22.5468956, 114.1296309 22.5477453)",,,2,,,
8536814106,2881798600,0,284433366,,residential,False,False,218.719,,"LINESTRING (114.1296399 22.5468956, 114.130835 22.5469123, 114.1311773 22.5469151, 114.1314106 22.5469325, 114.131764 22.5469863)",,,,,,
8536814108,8536817822,0,674741203,北斗路,secondary,True,False,7.451,,"LINESTRING (114.1295796 22.5457254, 114.1295805 22.5456584)",,,2,,,
8536814108,8536817873,0,284433374,春风路,tertiary,True,False,341.225,,"LINESTRING (114.1295796 22.5457254, 114.1295087 22.5457138, 114.1294637 22.5457064, 114.1263081 22.5451891)",,,2,,,
8536817822,8536814026,0,996755173,春风路,tertiary,True,False,7.542,,"LINESTRING (114.1295805 22.5456584, 114.1296528 22.5456703)",,,2,,,
8536817822,8536814081,0,996755172,北斗路,secondary,True,False,143.518,,"LINESTRING (114.1295805 22.5456584, 114.1295817 22.5455664, 114.1295821 22.5455396, 114.1295944 22.544635, 114.1295948 22.544576, 114.1295961 22.5443678)",,,2,,,
8536817833,588493942,0,258641499,沿河南路,trunk,True,False,186.56099999999998,S550,"LINESTRING (114.1351365 22.5483345, 114.1350794 22.548248, 114.1349608 22.5480683, 114.1347423 22.5477561, 114.1345615 22.5475143, 114.1342919 22.5472303, 114.1340433 22.5470035)",,,,,,
8536817873,348416120,0,284433374,春风路,tertiary,True,False,29.669,,"LINESTRING (114.1263081 22.5451891, 114.1261709 22.5451666, 114.1260223 22.545151)",,,2,,,
8536817873,5568978022,0,582246456,,trunk_link,True,False,46.260999999999996,,"LINESTRING (114.1263081 22.5451891, 114.1262827 22.5451879, 114.1262582 22.5451898, 114.1262334 22.5451953, 114.1262134 22.5452019, 114.1261943 22.5452105, 114.1261765 22.5452209, 114.1261607 22.5452335, 114.1261463 22.5452485, 114.1261339 22.5452637, 114.1261148 22.5452901, 114.1260174 22.5454659)",,,,,,
8536817884,8536817822,0,769531018,春风路,tertiary,True,False,345.258,,"LINESTRING (114.1262709 22.5451128, 114.1294613 22.5456387, 114.1295106 22.5456469, 114.1295805 22.5456584)",,,2,,,
8536817885,8536814053,0,904096422,沿河南路,primary,True,False,18.797,,"LINESTRING (114.129645 22.5439206, 114.129805 22.5440027)",,,,,,
8536817885,1699891252,0,"[75839688, 478769259, 478769260]",文锦渡路,secondary,True,False,570.51,,"LINESTRING (114.129645 22.5439206, 114.1296474 22.5438902, 114.1296419 22.543725, 114.1296331 22.5436717, 114.1296108 22.5436176, 114.12958 22.5435724, 114.1295352 22.5435342, 114.1294955 22.5435088, 114.1288872 22.5431818, 114.1288181 22.5431347, 114.1287666 22.543085, 114.1287147 22.5430197, 114.1286729 22.5429474, 114.128638 22.542854, 114.1286226 22.5427725, 114.1285796 22.5424856, 114.1285743 22.5424126, 114.1285755 22.5423569, 114.1285802 22.5419989, 114.1285849 22.5416341, 114.1285886 22.5415067, 114.128591 22.5414232, 114.1286033 22.541245, 114.1286038 22.5411653, 114.1285958 22.5410851, 114.1285833 22.5410014, 114.128559 22.5408955, 114.1285394 22.5408445, 114.1285059 22.5407789, 114.1284647 22.5407231, 114.1284075 22.5406608, 114.1283329 22.5405893, 114.128233 22.5404952, 114.1281267 22.5404158, 114.1280633 22.5403739, 114.1280251 22.5403527, 114.1279802 22.5403359, 114.1279262 22.5403253, 114.1278671 22.5403243, 114.1275324 22.5403428, 114.1274534 22.5403381, 114.1273907 22.5403205, 114.1273447 22.5402897, 114.127315 22.540258, 114.1272939 22.5402281, 114.1272748 22.5401899, 114.1272659 22.5401594, 114.1272487 22.5400622)",,,,,no,
8536817904,8536814027,0,284628344,北斗路,secondary,True,False,15.858,,"LINESTRING (114.1296226 22.5484449, 114.1296204 22.5485875)",,,2,,,
8536817904,2881798526,0,685048802,深南东路,primary,True,False,324.483,,"LINESTRING (114.1296226 22.5484449, 114.1327323 22.5489619)",,,,,,
8625865730,2660969024,0,31312226,新秀路,secondary,True,False,7.119,,"LINESTRING (114.1382676 22.5497876, 114.1381986 22.5497814)",,,,,,
8625865799,2660969045,0,1054988468,沿河南路,trunk,True,False,27.808,S550,"LINESTRING (114.1354477 22.5482964, 114.1356903 22.5484075)",,,,,,
9197010623,9197010626,0,996006325,,residential,False,False,8.198,,"LINESTRING (114.1221989 22.5456506, 114.1221207 22.5456358)",,,,,,
9197010623,8234507578,0,885530515,南极路,residential,True,False,81.046,,"LINESTRING (114.1221989 22.5456506, 114.1220757 22.5462761, 114.1220577 22.5463677)",,,,,,
9197010626,9197010623,0,996006325,,residential,False,True,8.198,,"LINESTRING (114.1221207 22.5456358, 114.1221989 22.5456506)",,,,,,
9197010626,8234513326,0,31347597,南极路,residential,True,False,61.782000000000004,,"LINESTRING (114.1221207 22.5456358, 114.122184 22.5453023, 114.122195 22.5452484, 114.1222274 22.545089)",,,,,,
9197010626,9197010641,0,"[996006325, 996006326]",,"['living_street', 'residential']",False,"[False, True]",70.57300000000001,,"LINESTRING (114.1221207 22.5456358, 114.121608 22.5455392, 114.1215294 22.5455194, 114.1215016 22.5455004, 114.1214636 22.5454735)",,,,,,
9197010627,348443137,0,647444379,向西路,residential,False,True,14.775,,"LINESTRING (114.1203131 22.5444427, 114.1202401 22.5445572)",,,,,,
9197010627,5110321873,0,647444379,向西路,residential,False,False,140.54500000000002,,"LINESTRING (114.1203131 22.5444427, 114.1205783 22.5440272, 114.121049 22.5436546, 114.1212421 22.5435455)",,,,,,
9197010627,9197010629,0,996006326,,living_street,False,False,35.653,,"LINESTRING (114.1203131 22.5444427, 114.1204567 22.5445099, 114.1205387 22.5445483, 114.1206174 22.5445962)",,,,,,
9197010629,9197010641,0,996006326,,living_street,False,False,130.675,,"LINESTRING (114.1206174 22.5445962, 114.1206685 22.5446511, 114.1211109 22.5451263, 114.1214636 22.5454735)",,,,,,
9197010629,9197010641,1,996006329,,living_street,False,True,245.817,,"LINESTRING (114.1206174 22.5445962, 114.1208749 22.5442576, 114.1209375 22.5441701, 114.1209947 22.5441437, 114.1211038 22.544147, 114.1211646 22.5441651, 114.1212182 22.5442279, 114.1213756 22.5444789, 114.121642 22.5449529, 114.1216653 22.5450685, 114.1216402 22.5451726, 114.1215633 22.5453476, 114.1214636 22.5454735)",,,,,,
9197010629,9197010627,0,996006326,,living_street,False,True,35.653000000000006,,"LINESTRING (114.1206174 22.5445962, 114.1205387 22.5445483, 114.1204567 22.5445099, 114.1203131 22.5444427)",,,,,,
9197010641,9197010626,0,"[996006325, 996006326]",,"['living_street', 'residential']",False,"[False, True]",70.57300000000001,,"LINESTRING (114.1214636 22.5454735, 114.1215016 22.5455004, 114.1215294 22.5455194, 114.121608 22.5455392, 114.1221207 22.5456358)",,,,,,
9197010641,9197010629,0,996006326,,living_street,False,True,130.675,,"LINESTRING (114.1214636 22.5454735, 114.1211109 22.5451263, 114.1206685 22.5446511, 114.1206174 22.5445962)",,,,,,
9197010641,9197010629,1,996006329,,living_street,False,False,245.817,,"LINESTRING (114.1214636 22.5454735, 114.1215633 22.5453476, 114.1216402 22.5451726, 114.1216653 22.5450685, 114.121642 22.5449529, 114.1213756 22.5444789, 114.1212182 22.5442279, 114.1211646 22.5441651, 114.1211038 22.544147, 114.1209947 22.5441437, 114.1209375 22.5441701, 114.1208749 22.5442576, 114.1206174 22.5445962)",,,,,,
9201401391,2881809580,0,525273355,新安路,residential,False,True,21.379,,"LINESTRING (114.1246708 22.5413887, 114.1245654 22.5415545)",,,,,,
9201401391,2881809566,0,996519918,沿河南路,primary,True,False,159.308,,"LINESTRING (114.1246708 22.5413887, 114.1250334 22.5416258, 114.125939 22.5422137)",,,,,,
