u,v,key,osmid,oneway,lanes,name,highway,reversed,length,geometry,bridge
7236140473,7236140443,0,"[775651004, 239574109]",False,,,residential,True,75.164,"LINESTRING (114.1045502 22.5481316, 114.1044188 22.548089, 114.1045391 22.5478239, 114.1046479 22.5475842)",
7236140473,3073056622,0,775796224,False,,,residential,False,62.759,"LINESTRING (114.1045502 22.5481316, 114.1043963 22.5484973, 114.1043259 22.5486566)",
7236140475,7236140476,0,775651005,False,,,residential,True,37.485,"LINESTRING (114.1034174 22.5489225, 114.1030547 22.5488846)",
7236140476,7236140475,0,775651005,False,,,residential,False,37.485,"LINESTRING (114.1030547 22.5488846, 114.1034174 22.5489225)",
7236140476,7236155412,0,775651016,False,,,residential,False,22.792,"LINESTRING (114.1030547 22.5488846, 114.1029969 22.5486867)",
7236140476,564001902,0,775651016,False,,,residential,True,25.404,"LINESTRING (114.1030547 22.5488846, 114.1029367 22.5490854)",
7236155399,7236155661,0,775651090,False,,,residential,True,7.882,"LINESTRING (114.1039744 22.5492251, 114.103961 22.5492949)",
7236155399,7236155584,0,31354891,False,,红宝路,tertiary,False,34.341,"LINESTRING (114.1039744 22.5492251, 114.1041617 22.5492285, 114.1043086 22.5492349)",
7236155399,564001914,0,31354891,False,,红宝路,tertiary,True,84.957,"LINESTRING (114.1039744 22.5492251, 114.1034349 22.5492152, 114.1031497 22.5491804)",
7236155399,3073056622,0,775796224,False,,,residential,True,86.45100000000001,"LINESTRING (114.1039744 22.5492251, 114.1040359 22.5488695, 114.1042387 22.5488721, 114.1043259 22.5486566)",
7236155402,7236155403,0,775651013,False,,,residential,True,17.914,"LINESTRING (114.1028265 22.5483983, 114.1030009 22.5484018)",
7236155403,7236155402,0,775651013,False,,,residential,False,17.914,"LINESTRING (114.1030009 22.5484018, 114.1028265 22.5483983)",
7236155403,7236155411,0,775651016,False,,,residential,True,11.821,"LINESTRING (114.1030009 22.5484018, 114.1029994 22.5485081)",
7236155403,7236155405,0,775651016,False,,,residential,False,102.208,"LINESTRING (114.1030009 22.5484018, 114.1030036 22.5482051, 114.1034378 22.5482212, 114.1034426 22.5485423)",
7236155404,7236155405,0,775651014,False,,,residential,True,41.962,"LINESTRING (114.1038496 22.5485758, 114.1034426 22.5485423)",
7236155405,7236155404,0,775651014,False,,,residential,False,41.962,"LINESTRING (114.1034426 22.5485423, 114.1038496 22.5485758)",
7236155405,7236155411,0,775651014,False,,,residential,True,45.673,"LINESTRING (114.1034426 22.5485423, 114.1029994 22.5485081)",
7236155405,7236155403,0,775651016,False,,,residential,True,102.208,"LINESTRING (114.1034426 22.5485423, 114.1034378 22.5482212, 114.1030036 22.5482051, 114.1030009 22.5484018)",
7236155406,7236155412,0,775651015,False,,,residential,True,74.049,"LINESTRING (114.1037153 22.5487439, 114.1029969 22.5486867)",
7236155411,7236155405,0,775651014,False,,,residential,False,45.673,"LINESTRING (114.1029994 22.5485081, 114.1034426 22.5485423)",
7236155411,7236155403,0,775651016,False,,,residential,False,11.821,"LINESTRING (114.1029994 22.5485081, 114.1030009 22.5484018)",
7236155411,7236155412,0,775651016,False,,,residential,True,19.861,"LINESTRING (114.1029994 22.5485081, 114.1029969 22.5486867)",
7236155412,7236155406,0,775651015,False,,,residential,False,74.049,"LINESTRING (114.1029969 22.5486867, 114.1037153 22.5487439)",
7236155412,7236155411,0,775651016,False,,,residential,False,19.861,"LINESTRING (114.1029969 22.5486867, 114.1029994 22.5485081)",
7236155412,7236140476,0,775651016,False,,,residential,True,22.792,"LINESTRING (114.1029969 22.5486867, 114.1030547 22.5488846)",
7236155444,564001854,0,239572649,False,,蔡屋围五街,tertiary,False,253.94,"LINESTRING (114.1025529 22.5460798, 114.1023758 22.5469844, 114.102304 22.5474066, 114.1021887 22.5481744, 114.1021466 22.5483316)",
7236155444,8204059378,0,239572649,False,,蔡屋围五街,tertiary,True,174.892,"LINESTRING (114.1025529 22.5460798, 114.1025783 22.5459253, 114.1026 22.5457612, 114.1026062 22.5457001, 114.1024335 22.5456911, 114.1020533 22.5456907, 114.1020097 22.5456864, 114.1019751 22.5456749, 114.1019487 22.5456583, 114.101923 22.5456311, 114.1019 22.545594, 114.1018859 22.5455568, 114.1018722 22.5455031, 114.101872 22.5454676, 114.1018717 22.5454208, 114.1018944 22.5451022)",
7236155444,7237440071,0,"[775651018, 775810118]",False,,,unclassified,False,110.301,"LINESTRING (114.1025529 22.5460798, 114.1024477 22.5460789, 114.1014789 22.5460705)",
7236155449,3073056806,0,775651025,False,,,residential,False,71.948,"LINESTRING (114.1015023 22.548751, 114.1022001 22.5488088)",
7236155450,3073056841,0,303010841,False,,,residential,False,10.028,"LINESTRING (114.1021287 22.5492384, 114.102121 22.5493283)",
7236155450,7236155455,0,303010841,False,,,residential,True,20.356,"LINESTRING (114.1021287 22.5492384, 114.1021443 22.5490559)",
7236155450,7236155453,0,775651026,False,,,residential,True,30.075,"LINESTRING (114.1021287 22.5492384, 114.1018428 22.5491798)",
7236155451,7236155453,0,775651026,False,,,residential,False,52.923,"LINESTRING (114.1013326 22.5491127, 114.1018428 22.5491798)",
7236155451,7236155452,0,775651026,False,,,residential,True,20.701,"LINESTRING (114.1013326 22.5491127, 114.101133 22.5490867)",
7236155451,7236155537,0,775651056,False,,,residential,True,12.015,"LINESTRING (114.1013326 22.5491127, 114.1013208 22.5492202)",
7236155451,7236155454,0,775651056,False,,,residential,False,68.467,"LINESTRING (114.1013326 22.5491127, 114.1013476 22.5489761, 114.1014791 22.5489333, 114.1018504 22.5490017)",
7236155452,7236155536,0,303010827,False,,,residential,False,10.685,"LINESTRING (114.101133 22.5490867, 114.1011026 22.5491786)",
7236155452,7236155475,0,303010827,False,,,residential,True,5.99,"LINESTRING (114.101133 22.5490867, 114.1011501 22.5490352)",
7236155452,7236155451,0,775651026,False,,,residential,False,20.701,"LINESTRING (114.101133 22.5490867, 114.1013326 22.5491127)",
7236155453,7236155450,0,775651026,False,,,residential,False,30.075,"LINESTRING (114.1018428 22.5491798, 114.1021287 22.5492384)",
7236155453,7236155451,0,775651026,False,,,residential,True,52.923,"LINESTRING (114.1018428 22.5491798, 114.1013326 22.5491127)",
7236155453,7236155454,0,775651027,False,,,residential,True,19.819,"LINESTRING (114.1018428 22.5491798, 114.1018504 22.5490017)",
7236155454,7236155453,0,775651027,False,,,residential,False,19.819,"LINESTRING (114.1018504 22.5490017, 114.1018428 22.5491798)",
7236155454,7236155455,0,775651056,False,,,residential,False,30.778,"LINESTRING (114.1018504 22.5490017, 114.1021443 22.5490559)",
7236155454,7236155451,0,775651056,False,,,residential,True,68.467,"LINESTRING (114.1018504 22.5490017, 114.1014791 22.5489333, 114.1013476 22.5489761, 114.1013326 22.5491127)",
7236155455,7236155450,0,303010841,False,,,residential,False,20.356,"LINESTRING (114.1021443 22.5490559, 114.1021287 22.5492384)",
7236155455,3073056806,0,303010841,False,,,residential,True,28.067,"LINESTRING (114.1021443 22.5490559, 114.1022001 22.5488088)",
7236155455,7236155454,0,775651056,False,,,residential,True,30.778,"LINESTRING (114.1021443 22.5490559, 114.1018504 22.5490017)",
7236155458,7236155536,0,775651028,False,,,residential,False,62.654,"LINESTRING (114.1004925 22.5491798, 114.1011026 22.5491786)",
7236155459,7236155475,0,303010827,False,,,residential,False,17.941,"LINESTRING (114.1011816 22.5488765, 114.1011501 22.5490352)",
7236155459,7236155460,0,775651029,False,,,residential,True,70.368,"LINESTRING (114.1011816 22.5488765, 114.1004964 22.5488725)",
7236155459,7236155461,0,303010827,False,,,residential,True,18.634,"LINESTRING (114.1011816 22.5488765, 114.1012035 22.5487659, 114.1012139 22.5487116)",
7236155460,7236155459,0,775651029,False,,,residential,False,70.368,"LINESTRING (114.1004964 22.5488725, 114.1011816 22.5488765)",
7236155461,7236155462,0,775651030,False,,,residential,True,72.945,"LINESTRING (114.1012139 22.5487116, 114.1005041 22.5486867)",
7236155461,7236155459,0,303010827,False,,,residential,False,18.634,"LINESTRING (114.1012139 22.5487116, 114.1012035 22.5487659, 114.1011816 22.5488765)",
7236155461,7236155463,0,303010827,False,,,residential,True,17.759999999999998,"LINESTRING (114.1012139 22.5487116, 114.1012357 22.5485975, 114.1012409 22.5485539)",
7236155462,7236155461,0,775651030,False,,,residential,False,72.945,"LINESTRING (114.1005041 22.5486867, 114.1012139 22.5487116)",
7236155463,7236155469,0,303010827,False,,,residential,True,16.153,"LINESTRING (114.1012409 22.5485539, 114.1012581 22.5484095)",
7236155463,7236155464,0,775651031,False,,,residential,True,76.491,"LINESTRING (114.1012409 22.5485539, 114.1004964 22.5485331)",
7236155463,7236155461,0,303010827,False,,,residential,False,17.759999999999998,"LINESTRING (114.1012409 22.5485539, 114.1012357 22.5485975, 114.1012139 22.5487116)",
7236155464,7236155463,0,775651031,False,,,residential,False,76.491,"LINESTRING (114.1004964 22.5485331, 114.1012409 22.5485539)",
7236155465,7236155466,0,775651032,False,,,residential,True,17.313,"LINESTRING (114.101038 22.5477505, 114.1009264 22.5478672)",
7236155466,7236155465,0,775651032,False,,,residential,False,17.313,"LINESTRING (114.1009264 22.5478672, 114.101038 22.5477505)",
7236155466,7236155467,0,775651032,False,,,residential,True,12.561,"LINESTRING (114.1009264 22.5478672, 114.1008439 22.5479506)",
7236155466,7236155473,0,775651035,False,,,residential,False,53.609,"LINESTRING (114.1009264 22.5478672, 114.1013262 22.5481772)",
7236155466,7236155474,0,775651035,False,,,residential,True,46.759,"LINESTRING (114.1009264 22.5478672, 114.1005776 22.5475969)",
7236155467,7236155466,0,775651032,False,,,residential,False,12.561,"LINESTRING (114.1008439 22.5479506, 114.1009264 22.5478672)",
7236155467,7236155468,0,775651032,False,,,residential,True,14.625,"LINESTRING (114.1008439 22.5479506, 114.100757 22.5480548)",
7236155467,7236155471,0,775651034,False,,,residential,False,58.183,"LINESTRING (114.1008439 22.5479506, 114.1012855 22.5482784)",
7236155467,7236155472,0,775651034,False,,,residential,True,41.205,"LINESTRING (114.1008439 22.5479506, 114.1005312 22.5477184)",
7236155468,7236155467,0,775651032,False,,,residential,False,14.625,"LINESTRING (114.100757 22.5480548, 114.1008439 22.5479506)",
7236155468,7236155469,0,775651033,False,,,residential,False,64.836,"LINESTRING (114.100757 22.5480548, 114.1012581 22.5484095)",
7236155468,7236155470,0,775651033,False,,,residential,True,37.495,"LINESTRING (114.100757 22.5480548, 114.1004672 22.5478497)",
7236155469,7236155463,0,303010827,False,,,residential,False,16.153,"LINESTRING (114.1012581 22.5484095, 114.1012409 22.5485539)",
7236155469,7236155468,0,775651033,False,,,residential,True,64.836,"LINESTRING (114.1012581 22.5484095, 114.100757 22.5480548)",
7236155469,7236155471,0,303010827,False,,,residential,True,14.891,"LINESTRING (114.1012581 22.5484095, 114.1012655 22.5483469, 114.1012855 22.5482784)",
7236155470,564001829,0,31354935,False,,红桂一街,residential,False,41.11,"LINESTRING (114.1004672 22.5478497, 114.1004768 22.5474801)",
7236155470,7236155468,0,775651033,False,,,residential,False,37.495,"LINESTRING (114.1004672 22.5478497, 114.100757 22.5480548)",
7236155470,3724774691,0,31354935,False,,红桂一街,residential,True,120.86800000000001,"LINESTRING (114.1004672 22.5478497, 114.1004409 22.548854, 114.100441 22.5489364)",
7236155471,7236155467,0,775651034,False,,,residential,True,58.183,"LINESTRING (114.1012855 22.5482784, 114.1008439 22.5479506)",
7236155471,7236155469,0,303010827,False,,,residential,False,14.891,"LINESTRING (114.1012855 22.5482784, 114.1012655 22.5483469, 114.1012581 22.5484095)",
7236155471,7236155473,0,303010827,False,,,residential,True,12.076,"LINESTRING (114.1012855 22.5482784, 114.101303 22.5482181, 114.1013262 22.5481772)",
7236155472,7236155467,0,775651034,False,,,residential,False,41.205,"LINESTRING (114.1005312 22.5477184, 114.1008439 22.5479506)",
7236155473,564001846,0,303010827,False,,,residential,True,43.434,"LINESTRING (114.1013262 22.5481772, 114.1015319 22.5478359)",
7236155473,7236155466,0,775651035,False,,,residential,True,53.609,"LINESTRING (114.1013262 22.5481772, 114.1009264 22.5478672)",
7236155473,7236155471,0,303010827,False,,,residential,False,12.076,"LINESTRING (114.1013262 22.5481772, 114.101303 22.5482181, 114.1012855 22.5482784)",
7236155474,7236155466,0,775651035,False,,,residential,False,46.759,"LINESTRING (114.1005776 22.5475969, 114.1009264 22.5478672)",
7236155475,7236155452,0,303010827,False,,,residential,False,5.99,"LINESTRING (114.1011501 22.5490352, 114.101133 22.5490867)",
7236155475,7236155459,0,303010827,False,,,residential,True,17.941,"LINESTRING (114.1011501 22.5490352, 114.1011816 22.5488765)",
7236155475,7236155476,0,775651036,False,,,residential,True,67.167,"LINESTRING (114.1011501 22.5490352, 114.1004964 22.5490154)",
7236155476,7236155475,0,775651036,False,,,residential,False,67.167,"LINESTRING (114.1004964 22.5490154, 114.1011501 22.5490352)",
7236155477,3724774682,0,368626276,False,,,residential,False,7.47,"LINESTRING (114.1003615 22.5491326, 114.1004337 22.5491408)",
7236155477,3724774694,0,368626276,False,,,residential,True,59.95099999999999,"LINESTRING (114.1003615 22.5491326, 114.0999966 22.5490913, 114.1000353 22.5488949)",
7236155526,7236155531,0,303010827,False,,,residential,False,36.95,"LINESTRING (114.1007797 22.5498942, 114.1004214 22.5498638)",
7236155526,7236155528,0,303010827,False,,,residential,True,26.951999999999998,"LINESTRING (114.1007797 22.5498942, 114.1008897 22.5499036, 114.1009305 22.5498818, 114.1009704 22.5498233, 114.1009765 22.5497962)",
7236155527,7236155528,0,775651052,False,,,residential,True,24.801,"LINESTRING (114.1011986 22.5498838, 114.1009765 22.5497962)",
7236155528,7236155529,0,303010827,False,,,residential,True,9.781,"LINESTRING (114.1009765 22.5497962, 114.100996 22.5497101)",
7236155528,7236155527,0,775651052,False,,,residential,False,24.801,"LINESTRING (114.1009765 22.5497962, 114.1011986 22.5498838)",
7236155528,7236155526,0,303010827,False,,,residential,False,26.951999999999998,"LINESTRING (114.1009765 22.5497962, 114.1009704 22.5498233, 114.1009305 22.5498818, 114.1008897 22.5499036, 114.1007797 22.5498942)",
7236155529,7236155528,0,303010827,False,,,residential,False,9.781,"LINESTRING (114.100996 22.5497101, 114.1009765 22.5497962)",
7236155529,3073056625,0,303010827,False,,,residential,True,15.039,"LINESTRING (114.100996 22.5497101, 114.1010259 22.5495777)",
7236155529,7236155530,0,775651053,False,,,residential,True,58.634,"LINESTRING (114.100996 22.5497101, 114.1004252 22.5496976)",
7236155530,3078109154,0,31354935,False,,红桂一街,residential,False,14.125,"LINESTRING (114.1004252 22.5496976, 114.1004282 22.5495706)",
7236155530,7236155531,0,31354935,False,,红桂一街,residential,True,18.485,"LINESTRING (114.1004252 22.5496976, 114.1004214 22.5498638)",
7236155530,7236155529,0,775651053,False,,,residential,False,58.634,"LINESTRING (114.1004252 22.5496976, 114.100996 22.5497101)",
7236155531,7236155530,0,31354935,False,,红桂一街,residential,False,18.485,"LINESTRING (114.1004214 22.5498638, 114.1004252 22.5496976)",
7236155531,7236155526,0,303010827,False,,,residential,True,36.95,"LINESTRING (114.1004214 22.5498638, 114.1007797 22.5498942)",
7236155534,3073056742,0,775651054,False,,,residential,True,43.926,"LINESTRING (114.1025304 22.5495411, 114.1029257 22.549692)",
7236155536,7236155542,0,303010827,False,,,residential,False,12.94,"LINESTRING (114.1011026 22.5491786, 114.1010634 22.5492892)",
7236155536,7236155452,0,303010827,False,,,residential,True,10.685,"LINESTRING (114.1011026 22.5491786, 114.101133 22.5490867)",
7236155536,7236155458,0,775651028,False,,,residential,True,62.654,"LINESTRING (114.1011026 22.5491786, 114.1004925 22.5491798)",
7236155536,7236155537,0,775651055,False,,,residential,False,22.88,"LINESTRING (114.1011026 22.5491786, 114.1013208 22.5492202)",
7236155537,7236155544,0,775651055,False,,,residential,False,39.032,"LINESTRING (114.1013208 22.5492202, 114.1016961 22.5492757)",
7236155537,7236155536,0,775651055,False,,,residential,True,22.88,"LINESTRING (114.1013208 22.5492202, 114.1011026 22.5491786)",
7236155537,7236155451,0,775651056,False,,,residential,False,12.015,"LINESTRING (114.1013208 22.5492202, 114.1013326 22.5491127)",
7236155537,7236155540,0,775651056,False,,,residential,True,40.306,"LINESTRING (114.1013208 22.5492202, 114.1012908 22.5493411, 114.1012479 22.5493688, 114.1010433 22.549348)",
7236155540,3073056793,0,303010827,False,,,residential,False,10.535,"LINESTRING (114.1010433 22.549348, 114.1010171 22.5494396)",
7236155540,7236155542,0,303010827,False,,,residential,True,6.856,"LINESTRING (114.1010433 22.549348, 114.1010634 22.5492892)",
7236155540,7236155537,0,775651056,False,,,residential,False,40.306000000000004,"LINESTRING (114.1010433 22.549348, 114.1012479 22.5493688, 114.1012908 22.5493411, 114.1013208 22.5492202)",
7236155541,7236155542,0,775651057,False,,,residential,True,55.741,"LINESTRING (114.1005209 22.5493054, 114.1010634 22.5492892)",
7236155542,7236155540,0,303010827,False,,,residential,False,6.856,"LINESTRING (114.1010634 22.5492892, 114.1010433 22.549348)",
7236155542,7236155536,0,303010827,False,,,residential,True,12.94,"LINESTRING (114.1010634 22.5492892, 114.1011026 22.5491786)",
7236155542,7236155541,0,775651057,False,,,residential,False,55.741,"LINESTRING (114.1010634 22.5492892, 114.1005209 22.5493054)",
7236155543,3073056793,0,775651058,False,,,residential,True,35.991,"LINESTRING (114.1006667 22.549446, 114.1010171 22.5494396)",
7236155544,7236155537,0,775651055,False,,,residential,True,39.032,"LINESTRING (114.1016961 22.5492757, 114.1013208 22.5492202)",
7236155544,7236155545,0,775651060,False,,,residential,True,16.797,"LINESTRING (114.1016961 22.5492757, 114.1016661 22.5494242)",
7236155544,3073056841,0,775651055,False,,,residential,False,44.196,"LINESTRING (114.1016961 22.5492757, 114.1018677 22.5492797, 114.102121 22.5493283)",
7236155545,3073056776,0,775651059,False,,,residential,True,37.612,"LINESTRING (114.1016661 22.5494242, 114.1020223 22.5495029)",
7236155545,7236155544,0,775651060,False,,,residential,False,16.797,"LINESTRING (114.1016661 22.5494242, 114.1016961 22.5492757)",
7236155545,7236155549,0,775651060,False,,,residential,True,10.475,"LINESTRING (114.1016661 22.5494242, 114.1016275 22.5495114)",
7236155546,7236155549,0,775651060,False,,,residential,False,35.9,"LINESTRING (114.1015071 22.5498145, 114.1016275 22.5495114)",
7236155546,7236155549,1,"[303010841, 775651061]",False,,,residential,"[False, True]",60.646,"LINESTRING (114.1015071 22.5498145, 114.101428 22.5497867, 114.1013873 22.549757, 114.1014666 22.5495035, 114.1015095 22.5494856, 114.1016275 22.5495114)",
7236155546,7236155563,0,303010841,False,,,residential,True,70.555,"LINESTRING (114.1015071 22.5498145, 114.1017948 22.5499155, 114.1018677 22.5498818, 114.1019878 22.5496302)",
7236155549,7236155545,0,775651060,False,,,residential,False,10.475,"LINESTRING (114.1016275 22.5495114, 114.1016661 22.5494242)",
7236155549,7236155546,0,775651060,False,,,residential,True,35.9,"LINESTRING (114.1016275 22.5495114, 114.1015071 22.5498145)",
7236155549,7236155546,1,"[303010841, 775651061]",False,,,residential,"[False, True]",60.646,"LINESTRING (114.1016275 22.5495114, 114.1015095 22.5494856, 114.1014666 22.5495035, 114.1013873 22.549757, 114.101428 22.5497867, 114.1015071 22.5498145)",
7236155549,7236155563,0,775651061,False,,,residential,True,39.288,"LINESTRING (114.1016275 22.5495114, 114.1019878 22.5496302)",
7236155550,7236155555,0,775651062,False,,,residential,True,57.121,"LINESTRING (114.1027709 22.5499028, 114.102273 22.5496738)",
7236155550,3073056742,0,775651039,False,,红威路,tertiary,True,28.402,"LINESTRING (114.1027709 22.5499028, 114.1028826 22.5497667, 114.1029257 22.549692)",
7236155551,7236155563,0,303010841,False,,,residential,False,7.152,"LINESTRING (114.1020047 22.5495678, 114.1019878 22.5496302)",
7236155551,3073056776,0,303010841,False,,,residential,True,7.439,"LINESTRING (114.1020047 22.5495678, 114.1020223 22.5495029)",
7236155551,7236155555,0,775651062,False,,,residential,False,29.968,"LINESTRING (114.1020047 22.5495678, 114.102273 22.5496738)",
7236155553,7236155554,0,775651063,False,,,residential,False,19.877,"LINESTRING (114.1019985 22.5497808, 114.1021851 22.5498283)",
7236155554,7236155553,0,775651063,False,,,residential,True,19.877,"LINESTRING (114.1021851 22.5498283, 114.1019985 22.5497808)",
7236155554,7236155555,0,775651064,False,,,residential,True,19.407,"LINESTRING (114.1021851 22.5498283, 114.102273 22.5496738)",
7236155555,7236155550,0,775651062,False,,,residential,False,57.121,"LINESTRING (114.102273 22.5496738, 114.1027709 22.5499028)",
7236155555,7236155551,0,775651062,False,,,residential,True,29.968,"LINESTRING (114.102273 22.5496738, 114.1020047 22.5495678)",
7236155555,7236155554,0,775651064,False,,,residential,False,19.407,"LINESTRING (114.102273 22.5496738, 114.1021851 22.5498283)",
7236155555,7236155558,0,775651064,False,,,residential,True,41.832,"LINESTRING (114.102273 22.5496738, 114.1023674 22.5494401, 114.1023545 22.5494203, 114.1022537 22.5493747)",
7236155558,3073056841,0,775651064,False,,,residential,True,14.572,"LINESTRING (114.1022537 22.5493747, 114.102121 22.5493283)",
7236155558,7236155555,0,775651064,False,,,residential,False,41.832,"LINESTRING (114.1022537 22.5493747, 114.1023545 22.5494203, 114.1023674 22.5494401, 114.102273 22.5496738)",
7236155558,7236155565,0,775651065,False,,,residential,True,95.039,"LINESTRING (114.1022537 22.5493747, 114.1023288 22.5492222, 114.1030205 22.5494754)",
7236155563,7236155551,0,303010841,False,,,residential,True,7.152,"LINESTRING (114.1019878 22.5496302, 114.1020047 22.5495678)",
7236155563,7236155549,0,775651061,False,,,residential,False,39.288,"LINESTRING (114.1019878 22.5496302, 114.1016275 22.5495114)",
7236155563,7236155546,0,303010841,False,,,residential,False,70.555,"LINESTRING (114.1019878 22.5496302, 114.1018677 22.5498818, 114.1017948 22.5499155, 114.1015071 22.5498145)",
7236155565,3073056742,0,775651039,False,,红威路,tertiary,False,25.978,"LINESTRING (114.1030205 22.5494754, 114.1029257 22.549692)",
7236155565,7236155660,0,775651039,False,,红威路,tertiary,True,31.044,"LINESTRING (114.1030205 22.5494754, 114.1031339 22.5492166)",
7236155565,7236155558,0,775651065,False,,,residential,False,95.039,"LINESTRING (114.1030205 22.5494754, 114.1023288 22.5492222, 114.1022537 22.5493747)",
7236155566,7236155576,0,775651066,False,,,residential,True,59.408,"LINESTRING (114.1031502 22.5495035, 114.103206 22.5494124, 114.1032553 22.5493886, 114.103607 22.5493787, 114.1036499 22.5494143)",
7236155571,7236155573,0,775651068,False,,,residential,False,23.635,"LINESTRING (114.1034697 22.5496281, 114.1034547 22.5498402)",
7236155571,7236155575,0,775651069,False,,,residential,True,19.182,"LINESTRING (114.1034697 22.5496281, 114.1036563 22.5496203)",
7236155573,7236155571,0,775651068,False,,,residential,True,23.635,"LINESTRING (114.1034547 22.5498402, 114.1034697 22.5496281)",
7236155573,7236155574,0,775651070,False,,,residential,True,21.586,"LINESTRING (114.1034547 22.5498402, 114.1036649 22.5498402)",
7236155574,7236155573,0,775651070,False,,,residential,False,21.586,"LINESTRING (114.1036649 22.5498402, 114.1034547 22.5498402)",
7236155574,7236155662,0,775651070,False,,,residential,True,31.062,"LINESTRING (114.1036649 22.5498402, 114.1039673 22.5498461)",
7236155574,7236155575,0,775651071,False,,,residential,True,24.468,"LINESTRING (114.1036649 22.5498402, 114.1036563 22.5496203)",
7236155575,7236155571,0,775651069,False,,,residential,False,19.182,"LINESTRING (114.1036563 22.5496203, 114.1034697 22.5496281)",
7236155575,7236155574,0,775651071,False,,,residential,False,24.468,"LINESTRING (114.1036563 22.5496203, 114.1036649 22.5498402)",
7236155575,7236155576,0,775651071,False,,,residential,True,22.916,"LINESTRING (114.1036563 22.5496203, 114.1036499 22.5494143)",
7236155576,7236155575,0,775651071,False,,,residential,False,22.916,"LINESTRING (114.1036499 22.5494143, 114.1036563 22.5496203)",
7236155576,7236155577,0,775651071,False,,,residential,True,15.997,"LINESTRING (114.1036499 22.5494143, 114.103661 22.5492708)",
7236155576,7236155566,0,775651066,False,,,residential,False,59.408,"LINESTRING (114.1036499 22.5494143, 114.103607 22.5493787, 114.1032553 22.5493886, 114.103206 22.5494124, 114.1031502 22.5495035)",
7236155577,7236155576,0,775651071,False,,,residential,False,15.997,"LINESTRING (114.103661 22.5492708, 114.1036499 22.5494143)",
7236155577,7236155660,0,922316761,False,,,residential,False,54.465,"LINESTRING (114.103661 22.5492708, 114.1031339 22.5492166)",
7236155577,7236155661,0,922316761,False,,,residential,True,30.925,"LINESTRING (114.103661 22.5492708, 114.103961 22.5492949)",
7236155578,7236155661,0,775651090,False,,,residential,False,48.961,"LINESTRING (114.1039656 22.5497352, 114.103961 22.5492949)",
7236155578,7236155662,0,775651090,False,,,residential,True,12.333,"LINESTRING (114.1039656 22.5497352, 114.1039673 22.5498461)",
7236155578,7236155583,0,775651072,False,,,residential,True,67.153,"LINESTRING (114.1039656 22.5497352, 114.1042654 22.5497233, 114.1043019 22.5496798, 114.1043169 22.5494084)",
7236155581,7236155583,0,775651073,False,,,residential,True,26.036,"LINESTRING (114.1041174 22.5494718, 114.1041196 22.5494203, 114.1043169 22.5494084)",
7236155583,7236155584,0,775651073,False,,,residential,True,19.311,"LINESTRING (114.1043169 22.5494084, 114.1043086 22.5492349)",
7236155583,7236155578,0,775651072,False,,,residential,False,67.153,"LINESTRING (114.1043169 22.5494084, 114.1043019 22.5496798, 114.1042654 22.5497233, 114.1039656 22.5497352)",
7236155583,7236155581,0,775651073,False,,,residential,False,26.036,"LINESTRING (114.1043169 22.5494084, 114.1041196 22.5494203, 114.1041174 22.5494718)",
7236155584,3078099342,0,31354891,False,,红宝路,tertiary,False,66.413,"LINESTRING (114.1043086 22.5492349, 114.1049546 22.5492628)",
7236155584,7236155583,0,775651073,False,,,residential,False,19.311,"LINESTRING (114.1043086 22.5492349, 114.1043169 22.5494084)",
7236155584,7236155399,0,31354891,False,,红宝路,tertiary,True,34.341,"LINESTRING (114.1043086 22.5492349, 114.1041617 22.5492285, 114.1039744 22.5492251)",
7236155593,3078099342,0,303451718,True,2,宝安南路,tertiary,False,65.593,"LINESTRING (114.1049848 22.5498518, 114.1049768 22.5497632, 114.1049708 22.549692, 114.1049678 22.5496478, 114.104959 22.5495186, 114.1049559 22.5493371, 114.1049546 22.5492628)",
7236155660,7236155565,0,775651039,False,,红威路,tertiary,False,31.044,"LINESTRING (114.1031339 22.5492166, 114.1030205 22.5494754)",
7236155660,564001914,0,775651039,False,,红威路,tertiary,True,4.34,"LINESTRING (114.1031339 22.5492166, 114.1031497 22.5491804)",
7236155660,7236155577,0,922316761,False,,,residential,True,54.465,"LINESTRING (114.1031339 22.5492166, 114.103661 22.5492708)",
7236155661,7236155399,0,775651090,False,,,residential,False,7.882,"LINESTRING (114.103961 22.5492949, 114.1039744 22.5492251)",
7236155661,7236155578,0,775651090,False,,,residential,True,48.961,"LINESTRING (114.103961 22.5492949, 114.1039656 22.5497352)",
7236155661,7236155577,0,922316761,False,,,residential,False,30.925,"LINESTRING (114.103961 22.5492949, 114.103661 22.5492708)",
7236155662,7236155574,0,775651070,False,,,residential,False,31.062,"LINESTRING (114.1039673 22.5498461, 114.1036649 22.5498402)",
7236155662,7236155578,0,775651090,False,,,residential,False,12.333,"LINESTRING (114.1039673 22.5498461, 114.1039656 22.5497352)",
7236155721,3724774692,0,368626275,False,,,residential,True,42.765,"LINESTRING (114.1000127 22.5495258, 114.1004291 22.5495308)",
7236155721,7236155723,0,775651111,False,,,residential,False,10.084,"LINESTRING (114.1000127 22.5495258, 114.1000083 22.5496164)",
7236155723,7236155721,0,775651111,False,,,residential,True,10.084,"LINESTRING (114.1000083 22.5496164, 114.1000127 22.5495258)",
